date,round,home_team,away_team,home_score,away_score,home_odds,away_odds,overtime,home_win,total_points,point_diff,is_allstar
2025-11-19,,Portland Trail Blazers,Phoenix Suns,110,127,1.78,2.09,False,False,237,-17,False
2025-11-19,,San Antonio Spurs,Memphis Grizzlies,111,101,1.41,2.99,False,True,212,10,False
2025-11-19,,Los Angeles Lakers,Utah Jazz,140,126,1.14,6.13,False,True,266,14,False
2025-11-19,,Atlanta Hawks,Detroit Pistons,112,120,2.07,1.79,False,False,232,-8,False
2025-11-19,,Orlando Magic,Golden State Warriors,121,113,2.18,1.71,False,True,234,8,False
2025-11-19,,Brooklyn Nets,Boston Celtics,99,113,5.2,1.18,False,False,212,-14,False
2025-11-20,,Minnesota Timberwolves,Washington Wizards,120,109,1.07,9.14,False,True,229,11,False
2025-11-20,,Portland Trail Blazers,Chicago Bulls,121,122,2.35,1.62,False,False,243,-1,False
2025-11-20,,New Orleans Pelicans,Denver Nuggets,118,125,5.91,1.15,False,False,243,-7,False
2025-11-20,,Miami Heat,Golden State Warriors,110,96,1.23,4.32,False,True,206,14,False
2025-11-20,,Oklahoma City Thunder,Sacramento Kings,113,99,1.05,11.28,False,True,212,14,False
2025-11-20,,Cleveland Cavaliers,Houston Rockets,104,114,2.03,1.83,False,False,218,-10,False
2025-11-20,,Philadelphia 76ers,Toronto Raptors,112,121,2.11,1.76,False,False,233,-9,False
2025-11-20,,Indiana Pacers,Charlotte Hornets,127,118,2.05,1.8,False,True,245,9,False
2025-11-20,,Dallas Mavericks,New York Knicks,111,113,3.67,1.3,False,False,224,-2,False
2025-11-21,,Orlando Magic,Los Angeles Clippers,129,101,1.43,2.87,False,True,230,28,False
2025-11-21,,Milwaukee Bucks,Philadelphia 76ers,114,123,2.04,1.8,True,False,237,-9,False
2025-11-21,,Memphis Grizzlies,Sacramento Kings,137,96,1.64,2.3,False,True,233,41,False
2025-11-21,,San Antonio Spurs,Atlanta Hawks,135,126,1.9,1.93,False,True,261,9,False
2025-11-22,,Chicago Bulls,Miami Heat,107,143,1.75,2.11,False,False,250,-36,False
2025-11-22,,Houston Rockets,Denver Nuggets,109,112,1.7,2.19,False,False,221,-3,False
2025-11-22,,Phoenix Suns,Minnesota Timberwolves,114,113,2.53,1.53,False,True,227,1,False
2025-11-22,,Golden State Warriors,Portland Trail Blazers,123,127,1.22,4.36,False,False,250,-4,False
2025-11-22,,Cleveland Cavaliers,Indiana Pacers,120,109,1.11,7.04,False,True,229,11,False
2025-11-22,,Boston Celtics,Brooklyn Nets,105,113,1.1,7.48,False,False,218,-8,False
2025-11-22,,Toronto Raptors,Washington Wizards,140,110,1.1,7.41,False,True,250,30,False
2025-11-22,,Dallas Mavericks,New Orleans Pelicans,118,115,1.61,2.36,False,True,233,3,False
2025-11-22,,Utah Jazz,Oklahoma City Thunder,112,144,9.32,1.07,False,False,256,-32,False
2025-11-23,,Milwaukee Bucks,Detroit Pistons,116,129,3.68,1.29,False,False,245,-13,False
2025-11-23,,Charlotte Hornets,Los Angeles Clippers,116,131,1.95,1.89,False,False,247,-15,False
2025-11-23,,New Orleans Pelicans,Atlanta Hawks,98,115,4.35,1.22,False,False,213,-17,False
2025-11-23,,Dallas Mavericks,Memphis Grizzlies,96,102,1.9,1.93,False,False,198,-6,False
2025-11-23,,Chicago Bulls,Washington Wizards,121,120,1.14,5.78,False,True,241,1,False
2025-11-23,,Denver Nuggets,Sacramento Kings,123,128,1.18,5.05,False,False,251,-5,False
2025-11-23,,Orlando Magic,New York Knicks,133,121,1.79,2.06,False,True,254,12,False
2025-11-24,,Utah Jazz,Los Angeles Lakers,106,108,4.15,1.24,False,False,214,-2,False
2025-11-24,,Phoenix Suns,San Antonio Spurs,111,102,1.77,2.09,False,True,213,9,False
2025-11-24,,Oklahoma City Thunder,Portland Trail Blazers,122,95,1.08,8.54,False,True,217,27,False
2025-11-24,,Philadelphia 76ers,Miami Heat,117,127,1.97,1.86,False,False,244,-10,False
2025-11-24,,Boston Celtics,Orlando Magic,138,129,1.54,2.52,False,True,267,9,False
2025-11-24,,Toronto Raptors,Brooklyn Nets,119,109,1.15,5.64,False,True,228,10,False
2025-11-24,,Cleveland Cavaliers,Los Angeles Clippers,120,105,1.31,3.49,False,True,225,15,False
2025-11-24,,Atlanta Hawks,Charlotte Hornets,113,110,1.32,3.46,False,True,223,3,False
2025-11-25,,Miami Heat,Dallas Mavericks,106,102,1.35,3.26,False,True,208,4,False
2025-11-25,,Golden State Warriors,Utah Jazz,134,117,1.12,6.66,False,True,251,17,False
2025-11-25,,Phoenix Suns,Houston Rockets,92,114,2.95,1.42,False,False,206,-22,False
2025-11-25,,New Orleans Pelicans,Chicago Bulls,143,130,2.61,1.51,False,True,273,13,False
2025-11-25,,Sacramento Kings,Minnesota Timberwolves,117,112,4.52,1.21,True,True,229,5,False
2025-11-25,,Milwaukee Bucks,Portland Trail Blazers,103,115,1.89,1.95,False,False,218,-12,False
2025-11-25,,Brooklyn Nets,New York Knicks,100,113,6.06,1.13,False,False,213,-13,False
2025-11-25,,Indiana Pacers,Detroit Pistons,117,122,4.21,1.24,False,False,239,-5,False
2025-11-25,,Memphis Grizzlies,Denver Nuggets,115,125,3.29,1.35,False,False,240,-10,False
2025-11-25,,Toronto Raptors,Cleveland Cavaliers,110,99,1.84,1.99,False,True,209,11,False
2025-11-26,,Washington Wizards,Atlanta Hawks,132,113,4.95,1.19,False,True,245,19,False
2025-11-26,,Philadelphia 76ers,Orlando Magic,103,144,2.52,1.54,False,False,247,-41,False
2025-11-26,,Los Angeles Lakers,Los Angeles Clippers,135,118,1.38,3.08,False,True,253,17,False
2025-11-27,,Charlotte Hornets,New York Knicks,101,129,3.13,1.38,False,False,230,-28,False
2025-11-27,,Golden State Warriors,Houston Rockets,100,104,1.64,2.3,False,False,204,-4,False
2025-11-27,,Sacramento Kings,Phoenix Suns,100,112,2.51,1.55,False,False,212,-12,False
2025-11-27,,New Orleans Pelicans,Memphis Grizzlies,128,133,2.38,1.61,True,False,261,-5,False
2025-11-27,,Oklahoma City Thunder,Minnesota Timberwolves,113,105,1.2,4.65,False,True,218,8,False
2025-11-27,,Miami Heat,Milwaukee Bucks,106,103,1.21,4.54,False,True,209,3,False
2025-11-27,,Boston Celtics,Detroit Pistons,117,114,2.11,1.76,False,True,231,3,False
2025-11-27,,Toronto Raptors,Indiana Pacers,97,95,1.21,4.51,False,True,192,2,False
2025-11-27,,Portland Trail Blazers,San Antonio Spurs,102,115,1.9,1.94,False,False,217,-13,False
2025-11-29,,Utah Jazz,Sacramento Kings,128,119,1.73,2.15,False,True,247,9,False
2025-11-29,,Denver Nuggets,San Antonio Spurs,136,139,1.33,3.38,False,False,275,-3,False
2025-11-29,,Oklahoma City Thunder,Phoenix Suns,123,119,1.09,7.62,False,True,242,4,False
2025-11-29,,Los Angeles Clippers,Memphis Grizzlies,107,112,1.38,3.11,False,False,219,-5,False
2025-11-29,,New York Knicks,Milwaukee Bucks,118,109,1.36,3.22,False,True,227,9,False
2025-11-29,,Los Angeles Lakers,Dallas Mavericks,129,119,1.23,4.31,False,True,248,10,False
2025-11-29,,Detroit Pistons,Orlando Magic,109,112,1.62,2.35,False,False,221,-3,False
2025-11-29,,Indiana Pacers,Washington Wizards,119,86,1.38,3.08,False,True,205,33,False
2025-11-29,,Atlanta Hawks,Cleveland Cavaliers,130,123,3.07,1.39,False,True,253,7,False
2025-11-29,,Charlotte Hornets,Chicago Bulls,123,116,2.25,1.67,False,True,239,7,False
2025-11-29,,Brooklyn Nets,Philadelphia 76ers,103,115,3.13,1.38,False,False,218,-12,False
2025-11-30,,Los Angeles Clippers,Dallas Mavericks,110,114,1.26,3.95,False,False,224,-4,False
2025-11-30,,Phoenix Suns,Denver Nuggets,112,130,2.41,1.59,False,False,242,-18,False
2025-11-30,,Golden State Warriors,New Orleans Pelicans,104,96,1.25,4.06,False,True,200,8,False
2025-11-30,,Minnesota Timberwolves,Boston Celtics,119,115,1.4,3.02,False,True,234,4,False
2025-11-30,,Miami Heat,Detroit Pistons,135,138,1.59,2.41,False,False,273,-3,False
2025-11-30,,Indiana Pacers,Chicago Bulls,103,101,2.21,1.7,False,True,204,2,False
2025-11-30,,Charlotte Hornets,Toronto Raptors,118,111,3.4,1.33,True,True,229,7,False
2025-11-30,,Milwaukee Bucks,Brooklyn Nets,116,99,1.17,5.3,False,True,215,17,False
2025-12-01,,Cleveland Cavaliers,Boston Celtics,115,117,1.35,3.3,False,False,232,-2,False
2025-12-01,,Portland Trail Blazers,Oklahoma City Thunder,115,123,5.64,1.15,False,False,238,-8,False
2025-12-01,,New York Knicks,Toronto Raptors,116,94,1.3,3.61,False,True,210,22,False
2025-12-01,,Utah Jazz,Houston Rockets,101,129,5.41,1.16,False,False,230,-28,False
2025-12-01,,Philadelphia 76ers,Atlanta Hawks,134,142,1.71,2.19,True,False,276,-8,False
2025-12-01,,Minnesota Timberwolves,San Antonio Spurs,125,112,1.54,2.53,False,True,237,13,False
2025-12-01,,Los Angeles Lakers,New Orleans Pelicans,133,121,1.08,8.85,False,True,254,12,False
2025-12-01,,Sacramento Kings,Memphis Grizzlies,107,115,2.24,1.68,False,False,222,-8,False
2025-12-02,,Brooklyn Nets,Charlotte Hornets,116,103,2.52,1.54,False,True,219,13,False
2025-12-02,,Denver Nuggets,Dallas Mavericks,121,131,1.18,5.01,False,False,252,-10,False
2025-12-02,,Utah Jazz,Houston Rockets,133,125,5.24,1.17,False,True,258,8,False
2025-12-02,,Indiana Pacers,Cleveland Cavaliers,119,135,2.56,1.53,False,False,254,-16,False
2025-12-02,,Los Angeles Lakers,Phoenix Suns,108,125,1.46,2.77,False,False,233,-17,False
2025-12-02,,Miami Heat,Los Angeles Clippers,140,123,1.4,3.01,False,True,263,17,False
2025-12-02,,Detroit Pistons,Atlanta Hawks,99,98,1.24,4.21,False,True,197,1,False
2025-12-02,,Orlando Magic,Chicago Bulls,125,120,1.26,4.04,False,True,245,5,False
2025-12-02,,Washington Wizards,Milwaukee Bucks,129,126,4.59,1.21,False,True,255,3,False
2025-12-03,,Golden State Warriors,Oklahoma City Thunder,112,124,5.04,1.18,False,False,236,-12,False
2025-12-03,,Boston Celtics,New York Knicks,123,117,1.96,1.87,False,True,240,6,False
2025-12-03,,New Orleans Pelicans,Minnesota Timberwolves,142,149,5.87,1.14,True,False,291,-7,False
2025-12-03,,Toronto Raptors,Portland Trail Blazers,121,118,1.48,2.7,False,True,239,3,False
2025-12-03,,San Antonio Spurs,Memphis Grizzlies,126,119,1.48,2.69,False,True,245,7,False
2025-12-03,,Philadelphia 76ers,Washington Wizards,121,102,1.12,6.52,False,True,223,19,False
2025-12-04,,Houston Rockets,Sacramento Kings,121,95,1.08,8.8,False,True,216,26,False
2025-12-04,,Milwaukee Bucks,Detroit Pistons,113,109,2.55,1.53,False,True,222,4,False
2025-12-04,,Dallas Mavericks,Miami Heat,118,108,2.55,1.53,False,True,226,10,False
2025-12-04,,Indiana Pacers,Denver Nuggets,120,135,3.62,1.3,False,False,255,-15,False
2025-12-04,,Chicago Bulls,Brooklyn Nets,103,113,1.3,3.59,False,False,216,-10,False
2025-12-04,,Orlando Magic,San Antonio Spurs,112,114,1.29,3.68,False,False,226,-2,False
2025-12-04,,Atlanta Hawks,Los Angeles Clippers,92,115,1.77,2.09,False,False,207,-23,False
2025-12-04,,Cleveland Cavaliers,Portland Trail Blazers,110,122,1.2,4.7,False,False,232,-12,False
2025-12-04,,New York Knicks,Charlotte Hornets,119,104,1.26,4.03,False,True,223,15,False
2025-12-05,,Philadelphia 76ers,Golden State Warriors,99,98,1.57,2.46,False,True,197,1,False
2025-12-05,,Washington Wizards,Boston Celtics,101,146,4.64,1.2,False,False,247,-45,False
2025-12-05,,Toronto Raptors,Los Angeles Lakers,120,123,1.72,2.17,False,False,243,-3,False
2025-12-05,,Brooklyn Nets,Utah Jazz,110,123,2.61,1.51,False,False,233,-13,False
2025-12-05,,New Orleans Pelicans,Minnesota Timberwolves,116,125,5.3,1.17,False,False,241,-9,False
2025-12-06,,Boston Celtics,Los Angeles Lakers,126,105,1.29,3.71,False,True,231,21,False
2025-12-06,,Houston Rockets,Phoenix Suns,117,98,1.23,4.21,False,True,215,19,False
2025-12-06,,Memphis Grizzlies,Los Angeles Clippers,107,98,2.07,1.78,False,True,205,9,False
2025-12-06,,Chicago Bulls,Indiana Pacers,105,120,1.52,2.58,False,False,225,-15,False
2025-12-06,,Milwaukee Bucks,Philadelphia 76ers,101,116,1.99,1.86,False,False,217,-15,False
2025-12-06,,Oklahoma City Thunder,Dallas Mavericks,132,111,1.08,8.21,False,True,243,21,False
2025-12-06,,New York Knicks,Utah Jazz,146,112,1.08,8.4,False,True,258,34,False
2025-12-06,,Cleveland Cavaliers,San Antonio Spurs,130,117,1.52,2.57,False,True,247,13,False
2025-12-06,,Detroit Pistons,Portland Trail Blazers,122,116,1.3,3.61,False,True,238,6,False
2025-12-06,,Orlando Magic,Miami Heat,106,105,1.42,2.92,False,True,211,1,False
2025-12-06,,Atlanta Hawks,Denver Nuggets,133,134,2.41,1.59,False,False,267,-1,False
2025-12-06,,Toronto Raptors,Charlotte Hornets,86,111,1.36,3.2,False,False,197,-25,False
2025-12-07,,Cleveland Cavaliers,Golden State Warriors,94,99,1.26,3.96,False,False,193,-5,False
2025-12-07,,Brooklyn Nets,New Orleans Pelicans,119,101,1.6,2.39,False,True,220,18,False
2025-12-07,,Detroit Pistons,Milwaukee Bucks,124,112,1.14,5.91,False,True,236,12,False
2025-12-07,,Minnesota Timberwolves,Los Angeles Clippers,109,106,1.28,3.81,False,True,215,3,False
2025-12-07,,Miami Heat,Sacramento Kings,111,127,1.27,3.87,False,False,238,-16,False
2025-12-07,,Dallas Mavericks,Houston Rockets,122,109,3.18,1.36,False,True,231,13,False
2025-12-07,,Washington Wizards,Atlanta Hawks,116,131,4.3,1.23,False,False,247,-15,False
2025-12-08,,Philadelphia 76ers,Los Angeles Lakers,108,112,2.23,1.68,False,False,220,-4,False
2025-12-08,,Chicago Bulls,Golden State Warriors,91,123,1.97,1.86,False,False,214,-32,False
2025-12-08,,Charlotte Hornets,Denver Nuggets,106,115,4.73,1.2,False,False,221,-9,False
2025-12-08,,Utah Jazz,Oklahoma City Thunder,101,131,5.13,1.17,False,False,232,-30,False
2025-12-08,,Toronto Raptors,Boston Celtics,113,121,2.29,1.64,False,False,234,-8,False
2025-12-08,,New York Knicks,Orlando Magic,106,100,1.81,2.04,False,True,206,6,False
2025-12-08,,Memphis Grizzlies,Portland Trail Blazers,119,96,1.78,2.07,False,True,215,23,False
2025-12-09,,Indiana Pacers,Sacramento Kings,116,105,1.61,2.38,False,True,221,11,False
2025-12-09,,Minnesota Timberwolves,Phoenix Suns,105,108,1.27,3.93,False,False,213,-3,False
2025-12-09,,New Orleans Pelicans,San Antonio Spurs,132,135,4.13,1.25,False,False,267,-3,False
2025-12-12,,New Orleans Pelicans,Portland Trail Blazers,143,120,2.44,1.58,False,True,263,23,False
2025-12-12,,Houston Rockets,Los Angeles Clippers,115,113,1.25,4.05,False,True,228,2,False
2025-12-12,,Milwaukee Bucks,Boston Celtics,116,101,4.21,1.24,False,True,217,15,False
2025-12-12,,Sacramento Kings,Denver Nuggets,105,136,4.65,1.21,False,False,241,-31,False
2025-12-13,,Dallas Mavericks,Brooklyn Nets,119,111,1.33,3.45,False,True,230,8,False
2025-12-13,,Memphis Grizzlies,Utah Jazz,126,130,1.36,3.22,False,False,256,-4,False
2025-12-13,,Washington Wizards,Cleveland Cavaliers,126,130,8.74,1.08,False,False,256,-4,False
2025-12-13,,Golden State Warriors,Minnesota Timberwolves,120,127,1.54,2.55,False,False,247,-7,False
2025-12-13,,Detroit Pistons,Atlanta Hawks,142,115,1.35,3.28,False,True,257,27,False
2025-12-13,,Charlotte Hornets,Chicago Bulls,126,129,2.2,1.7,False,False,255,-3,False
2025-12-13,,Philadelphia 76ers,Indiana Pacers,115,105,1.44,2.88,False,True,220,10,False
2025-12-15,,Phoenix Suns,Los Angeles Lakers,114,116,1.85,2.0,False,False,230,-2,False
2025-12-15,,Portland Trail Blazers,Golden State Warriors,136,131,2.65,1.5,False,True,267,5,False
2025-12-15,,Chicago Bulls,New Orleans Pelicans,104,114,1.55,2.51,False,False,218,-10,False
2025-12-15,,Atlanta Hawks,Philadelphia 76ers,120,117,1.55,2.53,False,True,237,3,False
2025-12-15,,Indiana Pacers,Washington Wizards,89,108,1.23,4.33,False,False,197,-19,False
2025-12-15,,Cleveland Cavaliers,Charlotte Hornets,111,119,1.16,5.47,True,False,230,-8,False
2025-12-15,,Minnesota Timberwolves,Sacramento Kings,117,103,1.22,4.47,False,True,220,14,False
2025-12-15,,Brooklyn Nets,Milwaukee Bucks,127,82,2.03,1.83,False,True,209,45,False
2025-12-16,,Utah Jazz,Dallas Mavericks,140,133,1.99,1.85,True,True,273,7,False
2025-12-16,,Miami Heat,Toronto Raptors,96,106,1.5,2.68,False,False,202,-10,False
2025-12-16,,Los Angeles Clippers,Memphis Grizzlies,103,121,1.46,2.69,False,False,224,-18,False
2025-12-16,,Denver Nuggets,Houston Rockets,128,125,1.96,1.88,True,True,253,3,False
2025-12-16,,Boston Celtics,Detroit Pistons,105,112,1.81,2.04,False,False,217,-7,False
2025-12-18,,Minnesota Timberwolves,Memphis Grizzlies,110,116,1.36,3.24,False,False,226,-6,False
2025-12-18,,Chicago Bulls,Cleveland Cavaliers,127,111,2.77,1.47,False,True,238,16,False
2025-12-19,,Portland Trail Blazers,Sacramento Kings,134,133,1.29,3.73,True,True,267,1,False
2025-12-19,,Milwaukee Bucks,Toronto Raptors,105,111,2.51,1.55,False,False,216,-6,False
2025-12-19,,Denver Nuggets,Orlando Magic,126,115,1.38,3.12,False,True,241,11,False
2025-12-19,,Dallas Mavericks,Detroit Pistons,116,114,2.85,1.44,True,True,230,2,False
2025-12-19,,New Orleans Pelicans,Houston Rockets,133,128,4.21,1.24,True,True,261,5,False
2025-12-19,,Utah Jazz,Los Angeles Lakers,135,143,4.05,1.25,False,False,278,-8,False
2025-12-19,,San Antonio Spurs,Washington Wizards,119,94,1.08,8.21,False,True,213,25,False
2025-12-19,,Charlotte Hornets,Atlanta Hawks,133,126,2.57,1.53,False,True,259,7,False
2025-12-19,,Phoenix Suns,Golden State Warriors,99,98,2.09,1.77,False,True,197,1,False
2025-12-19,,Brooklyn Nets,Miami Heat,95,106,3.26,1.35,False,False,201,-11,False
2025-12-19,,Indiana Pacers,New York Knicks,113,114,2.43,1.59,False,False,227,-1,False
2025-12-19,,Oklahoma City Thunder,Los Angeles Clippers,122,101,1.07,9.78,False,True,223,21,False
2025-12-20,,New York Knicks,Philadelphia 76ers,107,116,1.4,3.02,False,False,223,-9,False
2025-12-20,,Boston Celtics,Miami Heat,129,116,1.34,3.36,False,True,245,13,False
2025-12-20,,Cleveland Cavaliers,Chicago Bulls,125,136,1.57,2.48,False,False,261,-11,False
2025-12-20,,Atlanta Hawks,San Antonio Spurs,98,126,2.37,1.61,False,False,224,-28,False
2025-12-20,,Minnesota Timberwolves,Oklahoma City Thunder,112,107,3.08,1.39,False,True,219,5,False
2025-12-21,,Los Angeles Clippers,Los Angeles Lakers,103,88,2.05,1.8,False,True,191,15,False
2025-12-21,,Utah Jazz,Orlando Magic,127,128,3.47,1.32,True,False,255,-1,False
2025-12-21,,Toronto Raptors,Boston Celtics,96,112,1.83,2.02,False,False,208,-16,False
2025-12-21,,Golden State Warriors,Phoenix Suns,119,116,1.43,2.9,False,True,235,3,False
2025-12-21,,Sacramento Kings,Portland Trail Blazers,93,98,2.46,1.57,False,False,191,-5,False
2025-12-21,,Detroit Pistons,Charlotte Hornets,112,86,1.2,4.7,False,True,198,26,False
2025-12-21,,Philadelphia 76ers,Dallas Mavericks,121,114,1.83,2.01,False,True,235,7,False
2025-12-21,,Denver Nuggets,Houston Rockets,101,115,1.97,1.87,False,False,216,-14,False
2025-12-21,,New Orleans Pelicans,Indiana Pacers,128,109,1.72,2.17,False,True,237,19,False
2025-12-21,,Memphis Grizzlies,Washington Wizards,122,130,1.14,5.65,False,False,252,-8,False
2025-12-22,,Minnesota Timberwolves,Milwaukee Bucks,103,100,1.16,5.54,False,True,203,3,False
2025-12-22,,Sacramento Kings,Houston Rockets,125,124,5.67,1.15,True,True,249,1,False
2025-12-22,,Washington Wizards,San Antonio Spurs,113,124,8.86,1.08,False,False,237,-11,False
2025-12-22,,New York Knicks,Miami Heat,132,125,1.34,3.36,False,True,257,7,False
2025-12-22,,Brooklyn Nets,Toronto Raptors,96,81,2.33,1.63,False,True,177,15,False
2025-12-22,,Atlanta Hawks,Chicago Bulls,150,152,1.56,2.47,False,False,302,-2,False
2025-12-23,,Boston Celtics,Indiana Pacers,103,95,1.15,5.58,False,True,198,8,False
2025-12-23,,Denver Nuggets,Utah Jazz,135,112,1.13,6.36,False,True,247,23,False
2025-12-23,,Cleveland Cavaliers,Charlotte Hornets,139,132,1.26,3.97,False,True,271,7,False
2025-12-23,,Oklahoma City Thunder,Memphis Grizzlies,119,103,1.08,8.2,False,True,222,16,False
2025-12-23,,Portland Trail Blazers,Detroit Pistons,102,110,2.97,1.41,False,False,212,-8,False
2025-12-23,,New Orleans Pelicans,Dallas Mavericks,119,113,1.95,1.88,False,True,232,6,False
2025-12-23,,Golden State Warriors,Orlando Magic,120,97,1.43,2.89,False,True,217,23,False
2025-12-24,,Atlanta Hawks,Chicago Bulls,123,126,1.63,2.32,False,False,249,-3,False
2025-12-24,,Phoenix Suns,Los Angeles Lakers,132,108,1.64,2.31,False,True,240,24,False
2025-12-24,,Los Angeles Clippers,Houston Rockets,128,108,3.35,1.34,False,True,236,20,False
2025-12-24,,Sacramento Kings,Detroit Pistons,127,136,4.19,1.24,False,False,263,-9,False
2025-12-24,,Portland Trail Blazers,Orlando Magic,106,110,2.02,1.83,False,False,216,-4,False
2025-12-24,,San Antonio Spurs,Oklahoma City Thunder,130,110,3.01,1.4,False,True,240,20,False
2025-12-24,,Dallas Mavericks,Denver Nuggets,131,130,3.0,1.4,False,True,261,1,False
2025-12-24,,Charlotte Hornets,Washington Wizards,126,109,1.39,3.05,False,True,235,17,False
2025-12-24,,Utah Jazz,Memphis Grizzlies,128,137,2.45,1.58,False,False,265,-9,False
2025-12-24,,Indiana Pacers,Milwaukee Bucks,94,111,2.03,1.82,False,False,205,-17,False
2025-12-24,,Miami Heat,Toronto Raptors,91,112,1.46,2.8,False,False,203,-21,False
2025-12-24,,Cleveland Cavaliers,New Orleans Pelicans,141,118,1.25,4.11,False,True,259,23,False
2025-12-24,,Minnesota Timberwolves,New York Knicks,115,104,1.36,3.25,False,True,219,11,False
2025-12-24,,Philadelphia 76ers,Brooklyn Nets,106,114,1.24,4.17,False,False,220,-8,False
2025-12-26,,Denver Nuggets,Minnesota Timberwolves,142,138,1.89,1.95,True,True,280,4,False
2025-12-26,,Los Angeles Lakers,Houston Rockets,96,119,2.13,1.75,False,False,215,-23,False
2025-12-26,,Oklahoma City Thunder,San Antonio Spurs,102,117,1.25,4.09,False,False,219,-15,False
2025-12-26,,New York Knicks,Cleveland Cavaliers,126,124,1.54,2.53,False,True,250,2,False
2025-12-26,,Golden State Warriors,Dallas Mavericks,126,116,1.3,3.62,False,True,242,10,False
2025-12-27,,Chicago Bulls,Philadelphia 76ers,109,102,2.05,1.8,False,True,211,7,False
2025-12-27,,Portland Trail Blazers,Los Angeles Clippers,103,119,2.16,1.72,False,False,222,-16,False
2025-12-27,,Indiana Pacers,Boston Celtics,122,140,3.68,1.29,False,False,262,-18,False
2025-12-27,,Atlanta Hawks,Miami Heat,111,126,1.65,2.28,False,False,237,-15,False
2025-12-27,,Orlando Magic,Charlotte Hornets,105,120,1.43,2.9,False,False,225,-15,False
2025-12-27,,New Orleans Pelicans,Phoenix Suns,108,115,2.67,1.49,False,False,223,-7,False
2025-12-27,,Memphis Grizzlies,Milwaukee Bucks,125,104,1.49,2.68,False,True,229,21,False
2025-12-27,,Utah Jazz,Detroit Pistons,131,129,4.15,1.24,False,True,260,2,False
2025-12-27,,Washington Wizards,Toronto Raptors,138,117,3.71,1.29,False,True,255,21,False
2025-12-28,,San Antonio Spurs,Utah Jazz,114,127,1.11,6.84,False,False,241,-13,False
2025-12-28,,Chicago Bulls,Milwaukee Bucks,103,112,1.75,2.11,False,False,215,-9,False
2025-12-28,,Atlanta Hawks,New York Knicks,125,128,2.87,1.43,False,False,253,-3,False
2025-12-28,,Minnesota Timberwolves,Brooklyn Nets,107,123,1.15,5.69,False,False,230,-16,False
2025-12-28,,Sacramento Kings,Dallas Mavericks,113,107,2.25,1.67,False,True,220,6,False
2025-12-28,,Miami Heat,Indiana Pacers,142,116,1.37,3.13,False,True,258,26,False
2025-12-28,,Orlando Magic,Denver Nuggets,127,126,2.37,1.6,False,True,253,1,False
2025-12-28,,New Orleans Pelicans,Phoenix Suns,114,123,2.52,1.54,False,False,237,-9,False
2025-12-28,,Houston Rockets,Cleveland Cavaliers,117,100,1.73,2.14,False,True,217,17,False
2025-12-29,,Oklahoma City Thunder,Philadelphia 76ers,129,104,1.11,7.0,False,True,233,25,False
2025-12-29,,Toronto Raptors,Golden State Warriors,141,127,2.52,1.54,True,True,268,14,False
2025-12-29,,Washington Wizards,Memphis Grizzlies,116,112,3.39,1.33,False,True,228,4,False
2025-12-29,,Portland Trail Blazers,Boston Celtics,114,108,3.14,1.37,False,True,222,6,False
2025-12-29,,Los Angeles Clippers,Detroit Pistons,112,99,2.33,1.62,False,True,211,13,False
2025-12-29,,Los Angeles Lakers,Sacramento Kings,125,101,1.17,5.21,False,True,226,24,False
2025-12-30,,Miami Heat,Denver Nuggets,147,123,2.05,1.8,False,True,270,24,False
2025-12-30,,Portland Trail Blazers,Dallas Mavericks,125,122,1.72,2.16,False,True,247,3,False
2025-12-30,,Chicago Bulls,Minnesota Timberwolves,101,136,2.85,1.44,False,False,237,-35,False
2025-12-30,,San Antonio Spurs,Cleveland Cavaliers,101,113,1.64,2.31,False,False,214,-12,False
2025-12-30,,Houston Rockets,Indiana Pacers,126,119,1.13,6.22,False,True,245,7,False
2025-12-30,,Washington Wizards,Phoenix Suns,101,115,4.55,1.21,False,False,216,-14,False
2025-12-30,,Brooklyn Nets,Golden State Warriors,107,120,2.92,1.42,False,False,227,-13,False
2025-12-30,,Toronto Raptors,Orlando Magic,107,106,2.01,1.83,False,True,213,1,False
2025-12-30,,Charlotte Hornets,Milwaukee Bucks,113,123,2.28,1.65,False,False,236,-10,False
2025-12-30,,New Orleans Pelicans,New York Knicks,125,130,3.69,1.29,False,False,255,-5,False
2025-12-30,,Oklahoma City Thunder,Atlanta Hawks,140,129,1.08,8.68,False,True,269,11,False
2025-12-31,,Los Angeles Lakers,Detroit Pistons,106,128,2.2,1.7,False,False,234,-22,False
2025-12-31,,Los Angeles Clippers,Sacramento Kings,131,90,1.24,4.12,False,True,221,41,False
2025-12-31,,Memphis Grizzlies,Philadelphia 76ers,136,139,1.97,1.87,True,False,275,-3,False
2025-12-31,,Utah Jazz,Boston Celtics,119,129,3.35,1.34,False,False,248,-10,False
2026-01-01,,Charlotte Hornets,Golden State Warriors,125,132,3.36,1.34,False,False,257,-7,False
2026-01-01,,San Antonio Spurs,New York Knicks,134,132,1.62,2.33,False,True,266,2,False
2026-01-01,,Oklahoma City Thunder,Portland Trail Blazers,124,95,1.09,8.01,False,True,219,29,False
2026-01-01,,Toronto Raptors,Denver Nuggets,103,106,1.37,3.14,False,False,209,-3,False
2026-01-01,,Chicago Bulls,New Orleans Pelicans,134,118,1.8,2.04,False,True,252,16,False
2026-01-01,,Milwaukee Bucks,Washington Wizards,113,114,1.19,4.81,False,False,227,-1,False
