date,round,home_team,away_team,home_score,away_score,home_odds,away_odds,overtime,home_win,total_points,point_diff
2016-10-14,Pre-season,Atlanta Hawks,Detroit Pistons,94,99,1.42,2.9,False,False,193,-5
2016-10-14,Pre-season,Oklahoma City Thunder,Memphis Grizzlies,94,110,1.6,2.38,False,False,204,-16
2016-10-14,Pre-season,Cleveland Cavaliers,Toronto Raptors,94,119,1.5,2.61,False,False,213,-25
2016-10-14,Pre-season,Los Angeles Lakers,Sacramento Kings,104,116,1.52,2.55,False,False,220,-12
2016-10-14,Pre-season,Los Angeles Clippers,Portland Trail Blazers,109,108,1.49,2.66,False,True,217,1
2016-10-15,Pre-season,Phoenix Suns,Dallas Mavericks,112,107,2.05,1.81,False,True,219,5
2016-10-15,Pre-season,Denver Nuggets,Golden State Warriors,128,129,3.66,1.3,True,False,257,-1
2016-10-15,Pre-season,Chicago Bulls,Cleveland Cavaliers,118,108,1.33,3.43,False,True,226,10
2016-10-15,Pre-season,Orlando Magic,Indiana Pacers,114,106,2.37,1.61,False,True,220,8
2016-10-15,Pre-season,San Antonio Spurs,Miami Heat,100,108,1.39,3.13,False,False,208,-8
2016-10-16,Pre-season,Sacramento Kings,Washington Wizards,124,119,1.93,1.88,False,True,243,5
2016-10-16,Pre-season,Philadelphia 76ers,Detroit Pistons,76,97,2.41,1.58,False,False,173,-21
2016-10-16,Pre-season,Miami Heat,Minnesota Timberwolves,96,101,3.05,1.39,False,False,197,-5
2016-10-16,Pre-season,New York Knicks,Boston Celtics,107,119,2.21,1.68,False,False,226,-12
2016-10-16,Pre-season,Houston Rockets,Memphis Grizzlies,125,134,1.54,2.52,True,False,259,-9
2016-10-16,Pre-season,Milwaukee Bucks,Chicago Bulls,86,107,1.45,2.79,False,False,193,-21
2016-10-16,Pre-season,Los Angeles Lakers,Golden State Warriors,107,112,2.78,1.45,False,False,219,-5
2016-10-17,Pre-season,Portland Trail Blazers,Denver Nuggets,97,106,1.43,2.85,False,False,203,-9
2016-10-17,Pre-season,Orlando Magic,Atlanta Hawks,98,105,1.45,2.8,False,False,203,-7
2016-10-17,Pre-season,Oklahoma City Thunder,Minnesota Timberwolves,112,94,1.37,3.12,False,True,206,18
2016-10-18,Pre-season,Detroit Pistons,Milwaukee Bucks,102,78,1.41,2.93,False,True,180,24
2016-10-18,Pre-season,Boston Celtics,Brooklyn Nets,120,99,1.29,3.61,False,True,219,21
2016-10-18,Pre-season,Chicago Bulls,Charlotte Hornets,104,108,1.44,2.81,True,False,212,-4
2016-10-18,Pre-season,Utah Jazz,Los Angeles Clippers,104,78,1.49,2.65,False,True,182,26
2016-10-19,Pre-season,Oklahoma City Thunder,Denver Nuggets,97,87,1.42,2.89,False,True,184,10
2016-10-19,Pre-season,Sacramento Kings,Los Angeles Clippers,89,92,2.29,1.64,False,False,181,-3
2016-10-19,Pre-season,Miami Heat,Orlando Magic,107,77,1.61,2.34,False,True,184,30
2016-10-19,Pre-season,Cleveland Cavaliers,Washington Wizards,91,96,1.39,3.02,False,False,187,-5
2016-10-19,Pre-season,Atlanta Hawks,New Orleans Pelicans,96,89,1.33,3.38,False,True,185,7
2016-10-20,Pre-season,Detroit Pistons,Toronto Raptors,92,103,1.64,2.28,False,False,195,-11
2016-10-20,Pre-season,Boston Celtics,New York Knicks,96,121,1.49,2.64,False,False,217,-25
2016-10-20,Pre-season,Minnesota Timberwolves,Memphis Grizzlies,101,94,1.46,2.74,False,True,195,7
2016-10-20,Pre-season,Milwaukee Bucks,Indiana Pacers,111,103,2.42,1.58,False,True,214,8
2016-10-20,Pre-season,Dallas Mavericks,Houston Rockets,91,106,1.62,2.32,False,False,197,-15
2016-10-20,Pre-season,Utah Jazz,Portland Trail Blazers,84,88,1.47,2.72,False,False,172,-4
2016-10-20,Pre-season,Los Angeles Lakers,Golden State Warriors,112,123,4.59,1.2,False,False,235,-11
2016-10-21,Pre-season,Chicago Bulls,Atlanta Hawks,81,97,1.64,2.3,False,False,178,-16
2016-10-21,Pre-season,Charlotte Hornets,Miami Heat,96,88,1.45,2.78,False,True,184,8
2016-10-21,Pre-season,Orlando Magic,New Orleans Pelicans,114,111,1.48,2.68,True,True,225,3
2016-10-21,Pre-season,Brooklyn Nets,New York Knicks,111,116,2.19,1.69,False,False,227,-5
2016-10-22,Pre-season,Washington Wizards,Toronto Raptors,119,82,1.72,2.19,False,True,201,37
2016-10-22,Pre-season,Miami Heat,Philadelphia 76ers,110,113,1.29,3.75,False,False,223,-3
2016-10-22,Pre-season,Minnesota Timberwolves,Charlotte Hornets,109,74,1.36,3.29,False,True,183,35
2016-10-22,Pre-season,San Antonio Spurs,Houston Rockets,114,99,1.33,3.49,False,True,213,15
2016-10-22,Pre-season,Denver Nuggets,Dallas Mavericks,101,75,1.57,2.5,False,True,176,26
2016-10-22,Pre-season,Los Angeles Lakers,Phoenix Suns,94,98,1.68,2.25,False,False,192,-4
2016-10-22,Pre-season,Golden State Warriors,Portland Trail Blazers,107,96,1.16,5.73,False,True,203,11
2016-10-26,,Golden State Warriors,San Antonio Spurs,100,129,1.25,4.16,False,False,229,-29
2016-10-26,,Cleveland Cavaliers,New York Knicks,117,88,1.18,4.97,False,True,205,29
2016-10-26,,Portland Trail Blazers,Utah Jazz,113,104,1.39,3.09,False,True,217,9
2016-10-27,,Los Angeles Lakers,Houston Rockets,120,114,3.02,1.41,False,True,234,6
2016-10-27,,Milwaukee Bucks,Charlotte Hornets,96,107,2.0,1.84,False,False,203,-11
2016-10-27,,New Orleans Pelicans,Denver Nuggets,102,107,1.82,2.03,False,False,209,-5
2016-10-27,,Memphis Grizzlies,Minnesota Timberwolves,102,98,2.04,1.81,False,True,200,4
2016-10-27,,Phoenix Suns,Sacramento Kings,94,113,1.67,2.28,False,False,207,-19
2016-10-27,,Boston Celtics,Brooklyn Nets,122,117,1.11,7.18,False,True,239,5
2016-10-27,,Toronto Raptors,Detroit Pistons,109,91,1.33,3.36,False,True,200,18
2016-10-27,,Indiana Pacers,Dallas Mavericks,130,121,1.41,3.0,True,True,251,9
2016-10-27,,Orlando Magic,Miami Heat,96,108,1.64,2.33,False,False,204,-12
2016-10-27,,Philadelphia 76ers,Oklahoma City Thunder,97,103,4.78,1.19,False,False,200,-6
2016-10-28,,Atlanta Hawks,Washington Wizards,114,99,1.56,2.51,False,True,213,15
2016-10-28,,Chicago Bulls,Boston Celtics,105,99,1.87,1.96,False,True,204,6
2016-10-28,,Sacramento Kings,San Antonio Spurs,94,102,3.96,1.26,False,False,196,-8
2016-10-28,,Portland Trail Blazers,Los Angeles Clippers,106,114,2.18,1.71,False,False,220,-8
2016-10-29,,New Orleans Pelicans,Golden State Warriors,114,122,7.13,1.11,False,False,236,-8
2016-10-29,,Utah Jazz,Los Angeles Lakers,96,89,1.21,4.62,False,True,185,7
2016-10-29,,Miami Heat,Charlotte Hornets,91,97,1.96,1.88,False,False,188,-6
2016-10-29,,Dallas Mavericks,Houston Rockets,98,106,2.1,1.77,False,False,204,-8
2016-10-29,,Brooklyn Nets,Indiana Pacers,103,94,2.95,1.42,False,True,197,9
2016-10-29,,Detroit Pistons,Orlando Magic,108,82,1.55,2.47,False,True,190,26
2016-10-29,,Toronto Raptors,Cleveland Cavaliers,91,94,2.27,1.65,False,False,185,-3
2016-10-29,,Oklahoma City Thunder,Phoenix Suns,113,110,1.26,4.0,True,True,223,3
2016-10-30,,Sacramento Kings,Minnesota Timberwolves,106,103,1.89,1.95,False,True,209,3
2016-10-30,,Chicago Bulls,Indiana Pacers,118,101,1.61,2.28,False,True,219,17
2016-10-30,,Denver Nuggets,Portland Trail Blazers,113,115,2.01,1.85,True,False,228,-2
2016-10-30,,Milwaukee Bucks,Brooklyn Nets,110,108,1.25,3.85,False,True,218,2
2016-10-30,,Cleveland Cavaliers,Orlando Magic,105,99,1.12,6.83,False,True,204,6
2016-10-30,,New York Knicks,Memphis Grizzlies,111,104,1.7,2.22,False,True,215,7
2016-10-30,,Charlotte Hornets,Boston Celtics,98,104,2.25,1.67,False,False,202,-6
2016-10-30,,Philadelphia 76ers,Atlanta Hawks,72,104,3.98,1.26,False,False,176,-32
2016-10-30,,San Antonio Spurs,New Orleans Pelicans,98,79,1.05,9.41,False,True,177,19
2016-10-31,,Los Angeles Clippers,Utah Jazz,88,75,1.3,3.64,False,True,163,13
2016-10-31,,Miami Heat,San Antonio Spurs,99,106,3.16,1.37,False,False,205,-7
2016-10-31,,Phoenix Suns,Golden State Warriors,100,106,7.14,1.1,False,False,206,-6
2016-10-31,,Detroit Pistons,Milwaukee Bucks,98,83,1.27,3.89,False,True,181,15
2016-10-31,,Oklahoma City Thunder,Los Angeles Lakers,113,96,1.23,4.4,False,True,209,17
2016-10-31,,Memphis Grizzlies,Washington Wizards,112,103,2.33,1.63,True,True,215,9
2016-10-31,,Houston Rockets,Dallas Mavericks,93,92,1.52,2.61,False,True,185,1
2016-11-01,,Atlanta Hawks,Sacramento Kings,106,95,1.33,3.45,False,True,201,11
2016-11-01,,Los Angeles Clippers,Phoenix Suns,116,98,1.09,8.36,False,True,214,18
2016-11-01,,Toronto Raptors,Denver Nuggets,105,102,1.33,3.42,False,True,207,3
2016-11-01,,Brooklyn Nets,Chicago Bulls,88,118,3.3,1.34,False,False,206,-30
2016-11-02,,Cleveland Cavaliers,Houston Rockets,128,120,1.19,4.97,False,True,248,8
2016-11-02,,Philadelphia 76ers,Orlando Magic,101,103,2.78,1.46,False,False,204,-2
2016-11-02,,Indiana Pacers,Los Angeles Lakers,115,108,1.22,4.46,False,True,223,7
2016-11-02,,Miami Heat,Sacramento Kings,108,96,1.58,2.44,True,True,204,12
2016-11-02,,Detroit Pistons,New York Knicks,102,89,1.56,2.5,False,True,191,13
2016-11-02,,New Orleans Pelicans,Milwaukee Bucks,113,117,1.6,2.41,False,False,230,-4
2016-11-02,,Minnesota Timberwolves,Memphis Grizzlies,116,80,1.33,3.47,False,True,196,36
2016-11-02,,San Antonio Spurs,Utah Jazz,91,106,1.18,5.24,False,False,197,-15
2016-11-02,,Portland Trail Blazers,Golden State Warriors,104,127,2.77,1.45,False,False,231,-23
2016-11-03,,Los Angeles Clippers,Oklahoma City Thunder,83,85,1.31,3.57,False,False,168,-2
2016-11-03,,Phoenix Suns,Portland Trail Blazers,118,115,2.28,1.66,True,True,233,3
2016-11-03,,Utah Jazz,Dallas Mavericks,97,81,1.62,2.36,False,True,178,16
2016-11-03,,Boston Celtics,Chicago Bulls,107,100,1.64,2.32,False,True,207,7
2016-11-03,,Charlotte Hornets,Philadelphia 76ers,109,93,1.08,9.02,False,True,202,16
2016-11-03,,Atlanta Hawks,Los Angeles Lakers,116,123,1.11,7.3,False,False,239,-7
2016-11-03,,Brooklyn Nets,Detroit Pistons,109,101,2.51,1.56,False,True,210,8
2016-11-03,,New York Knicks,Houston Rockets,99,118,1.9,1.94,False,False,217,-19
2016-11-03,,Washington Wizards,Toronto Raptors,103,113,1.94,1.89,False,False,216,-10
2016-11-03,,Memphis Grizzlies,New Orleans Pelicans,89,83,1.42,2.97,True,True,172,6
2016-11-04,,Golden State Warriors,Oklahoma City Thunder,122,96,1.1,7.55,False,True,218,26
2016-11-04,,Cleveland Cavaliers,Boston Celtics,128,122,1.14,6.24,False,True,250,6
2016-11-04,,Milwaukee Bucks,Indiana Pacers,125,107,2.25,1.68,False,True,232,18
2016-11-04,,Orlando Magic,Sacramento Kings,102,94,1.93,1.9,False,True,196,8
2016-11-04,,Minnesota Timberwolves,Denver Nuggets,99,102,1.63,2.35,False,False,201,-3
2016-11-05,,Utah Jazz,San Antonio Spurs,86,100,2.51,1.56,False,False,186,-14
2016-11-05,,Dallas Mavericks,Portland Trail Blazers,95,105,2.3,1.65,False,False,200,-10
2016-11-05,,Chicago Bulls,New York Knicks,104,117,1.3,3.66,False,False,221,-13
2016-11-05,,Los Angeles Lakers,Golden State Warriors,117,97,6.87,1.11,False,True,214,20
2016-11-05,,New Orleans Pelicans,Phoenix Suns,111,112,1.68,2.26,True,False,223,-1
2016-11-05,,Brooklyn Nets,Charlotte Hornets,95,99,3.33,1.35,False,False,194,-4
2016-11-05,,Toronto Raptors,Miami Heat,96,87,1.31,3.58,False,True,183,9
2016-11-05,,Washington Wizards,Atlanta Hawks,95,92,1.87,1.97,False,True,187,3
2016-11-05,,Memphis Grizzlies,Los Angeles Clippers,88,99,2.96,1.41,False,False,187,-11
2016-11-06,,Oklahoma City Thunder,Minnesota Timberwolves,112,92,1.47,2.75,False,True,204,20
2016-11-06,,Orlando Magic,Washington Wizards,88,86,1.39,3.12,False,True,174,2
2016-11-06,,Detroit Pistons,Denver Nuggets,103,86,1.49,2.68,False,True,189,17
2016-11-06,,Philadelphia 76ers,Cleveland Cavaliers,101,102,9.14,1.08,False,False,203,-1
2016-11-06,,Indiana Pacers,Chicago Bulls,111,94,1.62,2.34,False,True,205,17
2016-11-06,,Atlanta Hawks,Houston Rockets,112,97,1.65,2.31,False,True,209,15
2016-11-06,,Milwaukee Bucks,Sacramento Kings,117,91,1.61,2.38,False,True,208,26
2016-11-06,,San Antonio Spurs,Los Angeles Clippers,92,116,1.48,2.73,False,False,208,-24
2016-11-07,,Los Angeles Lakers,Phoenix Suns,119,108,1.57,2.48,False,True,227,11
2016-11-07,,Boston Celtics,Denver Nuggets,107,123,1.32,3.52,False,False,230,-16
2016-11-07,,Toronto Raptors,Sacramento Kings,91,96,1.27,4.1,False,False,187,-5
2016-11-07,,New York Knicks,Utah Jazz,109,114,2.17,1.71,False,False,223,-5
2016-11-07,,Memphis Grizzlies,Portland Trail Blazers,94,100,1.91,1.91,False,False,194,-6
2016-11-07,,Dallas Mavericks,Milwaukee Bucks,86,75,1.7,2.21,True,True,161,11
2016-11-08,,Philadelphia 76ers,Utah Jazz,84,109,2.86,1.44,False,False,193,-25
2016-11-08,,Washington Wizards,Houston Rockets,106,114,1.89,1.95,False,False,220,-8
2016-11-08,,Charlotte Hornets,Indiana Pacers,122,100,1.68,2.25,False,True,222,22
2016-11-08,,Oklahoma City Thunder,Miami Heat,97,85,1.43,2.9,False,True,182,12
2016-11-08,,Chicago Bulls,Orlando Magic,112,80,1.34,3.36,False,True,192,32
2016-11-08,,Golden State Warriors,New Orleans Pelicans,116,106,1.02,18.01,False,True,222,10
2016-11-08,,Los Angeles Clippers,Detroit Pistons,114,82,1.23,4.33,False,True,196,32
2016-11-09,,Los Angeles Lakers,Dallas Mavericks,97,109,1.53,2.58,False,False,206,-12
2016-11-09,,Sacramento Kings,New Orleans Pelicans,102,94,1.36,3.27,False,True,196,8
2016-11-09,,Cleveland Cavaliers,Atlanta Hawks,106,110,1.27,3.87,False,False,216,-4
2016-11-09,,Memphis Grizzlies,Denver Nuggets,108,107,1.58,2.45,False,True,215,1
2016-11-09,,Brooklyn Nets,Minnesota Timberwolves,119,110,2.52,1.55,False,True,229,9
2016-11-09,,Portland Trail Blazers,Phoenix Suns,124,121,1.25,4.17,False,True,245,3
2016-11-10,,San Antonio Spurs,Houston Rockets,99,101,1.24,4.32,False,False,200,-2
2016-11-10,,Golden State Warriors,Dallas Mavericks,116,95,1.02,16.7,False,True,211,21
2016-11-10,,Los Angeles Clippers,Portland Trail Blazers,111,80,1.14,6.08,False,True,191,31
2016-11-10,,Phoenix Suns,Detroit Pistons,107,100,2.51,1.56,False,True,207,7
2016-11-10,,Oklahoma City Thunder,Toronto Raptors,102,112,1.59,2.45,False,False,214,-10
2016-11-10,,Washington Wizards,Boston Celtics,118,93,1.83,2.01,False,True,211,25
2016-11-10,,New York Knicks,Brooklyn Nets,110,96,1.27,3.86,False,True,206,14
2016-11-10,,Charlotte Hornets,Utah Jazz,104,98,1.67,2.26,False,True,202,6
2016-11-10,,Indiana Pacers,Philadelphia 76ers,122,115,1.11,7.19,True,True,237,7
2016-11-10,,Orlando Magic,Minnesota Timberwolves,107,123,1.69,2.21,False,False,230,-16
2016-11-10,,Atlanta Hawks,Chicago Bulls,115,107,1.62,2.37,False,True,222,8
2016-11-11,,Milwaukee Bucks,New Orleans Pelicans,106,112,1.44,2.87,False,False,218,-6
2016-11-11,,Miami Heat,Chicago Bulls,95,98,1.86,1.98,False,False,193,-3
2016-11-11,,Denver Nuggets,Golden State Warriors,101,125,3.37,1.33,False,False,226,-24
2016-11-11,,Sacramento Kings,Los Angeles Lakers,91,101,1.46,2.78,False,False,192,-10
2016-11-12,,Washington Wizards,Cleveland Cavaliers,94,105,3.78,1.28,False,False,199,-11
2016-11-12,,Portland Trail Blazers,Sacramento Kings,122,120,1.31,3.58,True,True,242,2
2016-11-12,,San Antonio Spurs,Detroit Pistons,96,86,1.21,4.61,False,True,182,10
2016-11-12,,Oklahoma City Thunder,Los Angeles Clippers,108,110,2.66,1.5,False,False,218,-2
2016-11-12,,Orlando Magic,Utah Jazz,74,87,2.84,1.45,False,False,161,-13
2016-11-12,,Charlotte Hornets,Toronto Raptors,111,113,1.94,1.89,False,False,224,-2
2016-11-12,,Philadelphia 76ers,Indiana Pacers,109,105,2.74,1.47,True,True,214,4
2016-11-12,,Boston Celtics,New York Knicks,115,87,1.48,2.72,False,True,202,28
2016-11-13,,Milwaukee Bucks,Memphis Grizzlies,106,96,1.64,2.32,False,True,202,10
2016-11-13,,Chicago Bulls,Washington Wizards,106,95,1.17,5.35,False,True,201,11
2016-11-13,,Phoenix Suns,Brooklyn Nets,104,122,1.49,2.69,False,False,226,-18
2016-11-13,,Denver Nuggets,Detroit Pistons,95,106,1.47,2.77,False,False,201,-11
2016-11-13,,Houston Rockets,San Antonio Spurs,100,106,2.04,1.81,False,False,206,-6
2016-11-13,,Minnesota Timberwolves,Los Angeles Clippers,105,119,2.81,1.45,False,False,224,-14
2016-11-13,,Miami Heat,Utah Jazz,91,102,2.02,1.82,False,False,193,-11
2016-11-13,,Atlanta Hawks,Philadelphia 76ers,117,96,1.04,13.42,False,True,213,21
2016-11-13,,Toronto Raptors,New York Knicks,118,107,1.31,3.6,False,True,225,11
2016-11-13,,Indiana Pacers,Boston Celtics,99,105,2.09,1.77,False,False,204,-6
2016-11-13,,New Orleans Pelicans,Los Angeles Lakers,99,126,1.91,1.92,False,False,225,-27
2016-11-14,,Cleveland Cavaliers,Charlotte Hornets,100,93,1.29,3.73,False,True,193,7
2016-11-14,,Oklahoma City Thunder,Orlando Magic,117,119,1.19,4.97,False,False,236,-2
2016-11-14,,Minnesota Timberwolves,Los Angeles Lakers,125,99,1.89,1.95,False,True,224,26
2016-11-14,,Golden State Warriors,Phoenix Suns,133,120,1.03,16.3,False,True,253,13
2016-11-14,,Portland Trail Blazers,Denver Nuggets,112,105,1.3,3.67,False,True,217,7
2016-11-15,,Los Angeles Clippers,Brooklyn Nets,127,95,1.02,16.7,False,True,222,32
2016-11-15,,Utah Jazz,Memphis Grizzlies,96,102,1.38,3.13,False,False,198,-6
2016-11-15,,San Antonio Spurs,Miami Heat,94,90,1.12,6.71,False,True,184,4
2016-11-15,,Indiana Pacers,Orlando Magic,88,69,1.27,3.88,False,True,157,19
2016-11-15,,Houston Rockets,Philadelphia 76ers,115,88,1.12,6.72,False,True,203,27
2016-11-15,,New York Knicks,Dallas Mavericks,93,77,1.56,2.5,False,True,170,16
2016-11-15,,Detroit Pistons,Oklahoma City Thunder,104,88,1.99,1.85,False,True,192,16
2016-11-15,,New Orleans Pelicans,Boston Celtics,106,105,2.41,1.6,False,True,211,1
2016-11-16,,Portland Trail Blazers,Chicago Bulls,88,113,1.55,2.54,False,False,201,-25
2016-11-16,,Los Angeles Lakers,Brooklyn Nets,125,118,1.33,3.43,False,True,243,7
2016-11-16,,Miami Heat,Atlanta Hawks,90,93,3.32,1.35,False,False,183,-3
2016-11-16,,Cleveland Cavaliers,Toronto Raptors,121,117,1.4,3.01,False,True,238,4
2016-11-16,,Minnesota Timberwolves,Charlotte Hornets,108,115,1.95,1.88,False,False,223,-7
2016-11-17,,Los Angeles Clippers,Memphis Grizzlies,107,111,1.09,8.38,False,False,218,-4
2016-11-17,,Denver Nuggets,Phoenix Suns,120,104,1.54,2.56,False,True,224,16
2016-11-17,,Toronto Raptors,Golden State Warriors,121,127,3.02,1.4,False,False,248,-6
2016-11-17,,Oklahoma City Thunder,Houston Rockets,105,103,1.73,2.15,False,True,208,2
2016-11-17,,Sacramento Kings,San Antonio Spurs,105,110,2.82,1.44,False,False,215,-5
2016-11-17,,New York Knicks,Detroit Pistons,105,102,1.8,2.06,False,True,207,3
2016-11-17,,Atlanta Hawks,Milwaukee Bucks,107,100,1.46,2.74,False,True,207,7
2016-11-17,,Indiana Pacers,Cleveland Cavaliers,103,93,1.73,2.19,False,True,196,10
2016-11-17,,Orlando Magic,New Orleans Pelicans,89,82,1.31,3.55,False,True,171,7
2016-11-17,,Philadelphia 76ers,Washington Wizards,109,102,3.27,1.36,False,True,211,7
2016-11-17,,Boston Celtics,Dallas Mavericks,90,83,1.37,3.18,False,True,173,7
2016-11-18,,Washington Wizards,New York Knicks,119,112,1.46,2.74,False,True,231,7
2016-11-18,,Miami Heat,Milwaukee Bucks,96,73,1.59,2.42,False,True,169,23
2016-11-18,,Minnesota Timberwolves,Philadelphia 76ers,110,86,1.13,6.51,False,True,196,24
2016-11-18,,Houston Rockets,Portland Trail Blazers,126,109,1.47,2.76,False,True,235,17
2016-11-18,,Utah Jazz,Chicago Bulls,77,85,1.67,2.26,False,False,162,-8
2016-11-19,,Sacramento Kings,Los Angeles Clippers,115,121,4.21,1.24,False,False,236,-6
2016-11-19,,Los Angeles Lakers,San Antonio Spurs,107,116,3.84,1.28,False,False,223,-9
2016-11-19,,Denver Nuggets,Toronto Raptors,111,113,2.43,1.59,True,False,224,-2
2016-11-19,,Dallas Mavericks,Memphis Grizzlies,64,80,2.4,1.6,False,False,144,-16
2016-11-19,,Cleveland Cavaliers,Detroit Pistons,104,81,1.23,4.41,False,True,185,23
2016-11-19,,Oklahoma City Thunder,Brooklyn Nets,124,105,1.19,5.01,False,True,229,19
2016-11-19,,Boston Celtics,Golden State Warriors,88,104,4.26,1.24,False,False,192,-16
2016-11-19,,Indiana Pacers,Phoenix Suns,96,116,1.53,2.58,False,False,212,-20
2016-11-19,,Charlotte Hornets,Atlanta Hawks,100,96,1.74,2.15,False,True,196,4
2016-11-19,,New Orleans Pelicans,Portland Trail Blazers,113,101,1.95,1.89,False,True,214,12
2016-11-20,,Houston Rockets,Utah Jazz,111,102,1.33,3.43,False,True,213,9
2016-11-20,,Washington Wizards,Miami Heat,111,114,1.5,2.66,False,False,225,-3
2016-11-20,,Orlando Magic,Dallas Mavericks,95,87,1.28,3.85,False,True,182,8
2016-11-20,,New Orleans Pelicans,Charlotte Hornets,121,116,2.1,1.77,True,True,237,5
2016-11-20,,Detroit Pistons,Boston Celtics,92,94,1.77,2.1,False,False,186,-2
2016-11-20,,Philadelphia 76ers,Phoenix Suns,120,105,2.08,1.78,False,True,225,15
2016-11-20,,Memphis Grizzlies,Minnesota Timberwolves,93,71,1.97,1.86,False,True,164,22
2016-11-20,,Milwaukee Bucks,Golden State Warriors,121,124,4.53,1.22,False,False,245,-3
2016-11-20,,Los Angeles Clippers,Chicago Bulls,102,95,1.29,3.74,False,True,197,7
2016-11-21,,Los Angeles Lakers,Chicago Bulls,110,118,1.78,2.11,False,False,228,-8
