date,round,home_team,away_team,home_score,away_score,home_odds,away_odds,overtime,home_win,total_points,point_diff,is_allstar
2022-10-15,Pre-season,Indiana Pacers,Houston Rockets,114,122,1.87,1.9,False,False,236,-8,False
2022-10-15,Pre-season,Minnesota Timberwolves,Brooklyn Nets,102,112,1.59,2.33,False,False,214,-10,False
2022-10-19,,Boston Celtics,Philadelphia 76ers,126,117,1.68,2.25,False,True,243,9,False
2022-10-19,,Golden State Warriors,Los Angeles Lakers,123,109,1.33,3.44,False,True,232,14,False
2022-10-20,,Phoenix Suns,Dallas Mavericks,107,105,1.56,2.51,False,True,212,2,False
2022-10-20,,Sacramento Kings,Portland Trail Blazers,108,115,1.65,2.29,False,False,223,-7,False
2022-10-20,,Utah Jazz,Denver Nuggets,123,102,3.17,1.38,False,True,225,21,False
2022-10-20,,San Antonio Spurs,Charlotte Hornets,102,129,1.95,1.87,False,False,231,-27,False
2022-10-20,,Minnesota Timberwolves,Oklahoma City Thunder,115,108,1.15,5.76,False,True,223,7,False
2022-10-20,,Miami Heat,Chicago Bulls,108,116,1.32,3.45,False,False,224,-8,False
2022-10-20,,Brooklyn Nets,New Orleans Pelicans,108,130,1.68,2.22,False,False,238,-22,False
2022-10-20,,Toronto Raptors,Cleveland Cavaliers,108,105,1.71,2.18,False,True,213,3,False
2022-10-20,,Memphis Grizzlies,New York Knicks,115,112,1.53,2.58,True,True,227,3,False
2022-10-20,,Detroit Pistons,Orlando Magic,113,109,1.64,2.32,False,True,222,4,False
2022-10-20,,Indiana Pacers,Washington Wizards,107,114,2.15,1.73,False,False,221,-7,False
2022-10-20,,Atlanta Hawks,Houston Rockets,117,107,1.19,4.86,False,True,224,10,False
2022-10-21,,Philadelphia 76ers,Milwaukee Bucks,88,90,1.56,2.49,False,False,178,-2,False
2022-10-21,,Los Angeles Lakers,Los Angeles Clippers,97,103,2.64,1.51,False,False,200,-6,False
2022-10-22,,Portland Trail Blazers,Phoenix Suns,113,111,2.71,1.48,True,True,224,2,False
2022-10-22,,Minnesota Timberwolves,Utah Jazz,126,132,1.29,3.77,True,False,258,-6,False
2022-10-22,,Golden State Warriors,Denver Nuggets,123,128,1.45,2.79,False,False,251,-5,False
2022-10-22,,Atlanta Hawks,Orlando Magic,108,98,1.25,4.11,False,True,206,10,False
2022-10-22,,Houston Rockets,Memphis Grizzlies,122,129,3.26,1.35,False,False,251,-7,False
2022-10-22,,Brooklyn Nets,Toronto Raptors,109,105,1.69,2.22,False,True,214,4,False
2022-10-22,,Washington Wizards,Chicago Bulls,102,100,1.76,2.1,False,True,202,2,False
2022-10-22,,Charlotte Hornets,New Orleans Pelicans,112,124,3.17,1.38,False,False,236,-12,False
2022-10-22,,Miami Heat,Boston Celtics,104,111,2.13,1.74,False,False,215,-7,False
2022-10-22,,New York Knicks,Detroit Pistons,130,106,1.34,3.33,False,True,236,24,False
2022-10-22,,Indiana Pacers,San Antonio Spurs,134,137,1.81,2.04,False,False,271,-3,False
2022-10-23,,Indiana Pacers,Detroit Pistons,124,115,1.87,1.96,False,True,239,9,False
2022-10-23,,Orlando Magic,Boston Celtics,120,126,4.08,1.25,False,False,246,-6,False
2022-10-23,,Miami Heat,Toronto Raptors,112,109,1.62,2.35,False,True,221,3,False
2022-10-23,,Milwaukee Bucks,Houston Rockets,125,105,1.09,7.8,False,True,230,20,False
2022-10-23,,Chicago Bulls,Cleveland Cavaliers,96,128,2.03,1.81,False,False,224,-32,False
2022-10-23,,Dallas Mavericks,Memphis Grizzlies,137,96,1.45,2.81,False,True,233,41,False
2022-10-23,,Denver Nuggets,Oklahoma City Thunder,122,117,1.27,4.01,False,True,239,5,False
2022-10-23,,Sacramento Kings,Los Angeles Clippers,109,111,2.17,1.72,False,False,220,-2,False
2022-10-23,,Philadelphia 76ers,San Antonio Spurs,105,114,1.09,7.59,False,False,219,-9,False
2022-10-24,,Los Angeles Clippers,Phoenix Suns,95,112,2.0,1.83,False,False,207,-17,False
2022-10-24,,Golden State Warriors,Sacramento Kings,130,125,1.19,4.84,False,True,255,5,False
2022-10-24,,Oklahoma City Thunder,Minnesota Timberwolves,106,116,4.44,1.22,False,False,222,-10,False
2022-10-24,,Atlanta Hawks,Charlotte Hornets,109,126,1.2,4.75,False,False,235,-17,False
2022-10-24,,New Orleans Pelicans,Utah Jazz,121,122,1.28,3.75,True,False,243,-1,False
2022-10-24,,Cleveland Cavaliers,Washington Wizards,117,107,1.62,2.37,True,True,224,10,False
2022-10-24,,Los Angeles Lakers,Portland Trail Blazers,104,106,1.57,2.46,False,False,210,-2,False
2022-10-25,,Memphis Grizzlies,Brooklyn Nets,134,124,1.84,2.0,False,True,258,10,False
2022-10-25,,Portland Trail Blazers,Denver Nuggets,135,110,2.68,1.49,False,True,245,25,False
2022-10-25,,Chicago Bulls,Boston Celtics,120,102,2.79,1.46,False,True,222,18,False
2022-10-25,,Minnesota Timberwolves,San Antonio Spurs,106,115,1.27,3.91,False,False,221,-9,False
2022-10-25,,Miami Heat,Toronto Raptors,90,98,1.6,2.4,False,False,188,-8,False
2022-10-25,,Houston Rockets,Utah Jazz,114,108,2.18,1.71,False,True,222,6,False
2022-10-25,,New York Knicks,Orlando Magic,115,102,1.32,3.48,False,True,217,13,False
2022-10-25,,Philadelphia 76ers,Indiana Pacers,120,106,1.12,6.82,False,True,226,14,False
2022-10-26,,Washington Wizards,Detroit Pistons,120,99,1.45,2.82,False,True,219,21,False
2022-10-26,,New Orleans Pelicans,Dallas Mavericks,113,111,2.76,1.47,False,True,224,2,False
2022-10-26,,Oklahoma City Thunder,Los Angeles Clippers,108,94,2.8,1.45,False,True,202,14,False
2022-10-26,,Phoenix Suns,Golden State Warriors,134,105,1.8,2.04,False,True,239,29,False
2022-10-27,,Cleveland Cavaliers,Orlando Magic,103,92,1.25,4.06,False,True,195,11,False
2022-10-27,,Detroit Pistons,Atlanta Hawks,113,118,3.47,1.32,False,False,231,-5,False
2022-10-27,,New York Knicks,Charlotte Hornets,134,131,1.32,3.46,True,True,265,3,False
2022-10-27,,Milwaukee Bucks,Brooklyn Nets,110,99,1.64,2.3,False,True,209,11,False
2022-10-27,,Minnesota Timberwolves,San Antonio Spurs,134,122,1.21,4.65,False,True,256,12,False
2022-10-27,,Chicago Bulls,Indiana Pacers,124,109,1.34,3.33,False,True,233,15,False
2022-10-27,,Utah Jazz,Houston Rockets,109,101,1.28,3.82,False,True,210,8,False
2022-10-27,,Portland Trail Blazers,Miami Heat,98,119,2.2,1.7,False,False,217,-21,False
2022-10-27,,Denver Nuggets,Los Angeles Lakers,110,99,1.5,2.65,False,True,209,11,False
2022-10-27,,Toronto Raptors,Philadelphia 76ers,119,109,1.94,1.89,False,True,228,10,False
2022-10-28,,Golden State Warriors,Miami Heat,123,110,1.43,2.89,False,True,233,13,False
2022-10-28,,Oklahoma City Thunder,Los Angeles Clippers,118,110,3.24,1.36,False,True,228,8,False
2022-10-28,,Brooklyn Nets,Dallas Mavericks,125,129,2.2,1.71,True,False,254,-4,False
2022-10-28,,Sacramento Kings,Memphis Grizzlies,110,125,2.21,1.7,False,False,235,-15,False
2022-10-29,,Phoenix Suns,New Orleans Pelicans,124,111,1.3,3.63,False,True,235,13,False
2022-10-29,,Denver Nuggets,Utah Jazz,117,101,1.31,3.61,False,True,218,16,False
2022-10-29,,San Antonio Spurs,Chicago Bulls,129,124,2.49,1.56,False,True,253,5,False
2022-10-29,,Minnesota Timberwolves,Los Angeles Lakers,111,102,1.3,3.65,False,True,213,9,False
2022-10-29,,Portland Trail Blazers,Houston Rockets,125,111,1.55,2.54,False,True,236,14,False
2022-10-29,,Boston Celtics,Cleveland Cavaliers,123,132,1.37,3.21,True,False,255,-9,False
2022-10-29,,Washington Wizards,Indiana Pacers,117,127,1.49,2.68,False,False,244,-10,False
2022-10-29,,Toronto Raptors,Philadelphia 76ers,90,112,1.62,2.36,False,False,202,-22,False
2022-10-29,,Detroit Pistons,Atlanta Hawks,112,136,2.94,1.42,False,False,248,-24,False
2022-10-29,,Orlando Magic,Charlotte Hornets,113,93,2.03,1.81,False,True,206,20,False
2022-10-29,,Milwaukee Bucks,New York Knicks,119,108,1.42,2.97,False,True,227,11,False
2022-10-30,,Sacramento Kings,Miami Heat,119,113,2.42,1.59,False,True,232,6,False
2022-10-30,,Charlotte Hornets,Golden State Warriors,120,113,4.85,1.19,True,True,233,7,False
2022-10-30,,Brooklyn Nets,Indiana Pacers,116,125,1.14,5.85,False,False,241,-9,False
2022-10-30,,Utah Jazz,Memphis Grizzlies,124,123,2.33,1.63,False,True,247,1,False
2022-10-30,,Dallas Mavericks,Oklahoma City Thunder,111,117,1.17,5.06,True,False,228,-6,False
2022-10-30,,Chicago Bulls,Philadelphia 76ers,109,114,2.13,1.71,False,False,223,-5,False
2022-10-30,,Milwaukee Bucks,Atlanta Hawks,123,115,1.46,2.7,False,True,238,8,False
2022-10-31,,Los Angeles Lakers,Denver Nuggets,121,110,2.2,1.71,False,True,231,11,False
2022-10-31,,Phoenix Suns,Houston Rockets,124,109,1.11,7.14,False,True,233,15,False
2022-10-31,,Dallas Mavericks,Orlando Magic,114,105,1.23,4.34,False,True,219,9,False
2022-10-31,,Cleveland Cavaliers,New York Knicks,121,108,1.6,2.4,False,True,229,13,False
2022-10-31,,Boston Celtics,Washington Wizards,112,94,1.22,4.42,False,True,206,18,False
2022-10-31,,Detroit Pistons,Golden State Warriors,128,114,3.46,1.32,False,True,242,14,False
2022-10-31,,Los Angeles Clippers,New Orleans Pelicans,91,112,1.76,2.11,False,False,203,-21,False
2022-10-31,,San Antonio Spurs,Minnesota Timberwolves,107,98,2.93,1.42,False,True,205,9,False
2022-11-01,,Utah Jazz,Memphis Grizzlies,121,105,2.25,1.67,False,True,226,16,False
2022-11-01,,Milwaukee Bucks,Detroit Pistons,110,108,1.1,7.38,False,True,218,2,False
2022-11-01,,Los Angeles Clippers,Houston Rockets,95,93,1.26,3.99,False,True,188,2,False
2022-11-01,,Brooklyn Nets,Indiana Pacers,116,109,1.31,3.55,False,True,225,7,False
2022-11-01,,Charlotte Hornets,Sacramento Kings,108,115,2.37,1.61,False,False,223,-7,False
2022-11-01,,Washington Wizards,Philadelphia 76ers,111,118,2.18,1.71,False,False,229,-7,False
2022-11-01,,Toronto Raptors,Atlanta Hawks,139,109,1.77,2.09,False,True,248,30,False
2022-11-02,,Miami Heat,Golden State Warriors,116,109,1.86,1.97,False,True,225,7,False
2022-11-02,,Brooklyn Nets,Chicago Bulls,99,108,1.75,2.12,False,False,207,-9,False
2022-11-02,,Oklahoma City Thunder,Orlando Magic,116,108,1.64,2.29,False,True,224,8,False
2022-11-02,,Phoenix Suns,Minnesota Timberwolves,116,107,1.58,2.44,False,True,223,9,False
2022-11-03,,Chicago Bulls,Charlotte Hornets,106,88,1.41,2.99,False,True,194,18,False
2022-11-03,,Los Angeles Lakers,New Orleans Pelicans,120,117,2.14,1.74,True,True,237,3,False
2022-11-03,,Portland Trail Blazers,Memphis Grizzlies,106,111,2.75,1.47,False,False,217,-5,False
2022-11-03,,Dallas Mavericks,Utah Jazz,103,100,1.39,3.07,False,True,203,3,False
2022-11-03,,Milwaukee Bucks,Detroit Pistons,116,91,1.15,5.64,False,True,207,25,False
2022-11-03,,Miami Heat,Sacramento Kings,110,107,1.54,2.56,False,True,217,3,False
2022-11-03,,San Antonio Spurs,Toronto Raptors,100,143,3.16,1.38,False,False,243,-43,False
2022-11-03,,Philadelphia 76ers,Washington Wizards,111,121,1.44,2.84,False,False,232,-10,False
2022-11-03,,Houston Rockets,Los Angeles Clippers,101,109,2.84,1.44,False,False,210,-8,False
2022-11-03,,New York Knicks,Atlanta Hawks,99,112,1.71,2.18,False,False,211,-13,False
2022-11-03,,Cleveland Cavaliers,Boston Celtics,114,113,2.01,1.83,True,True,227,1,False
2022-11-04,,Orlando Magic,Golden State Warriors,130,129,4.38,1.22,False,True,259,1,False
2022-11-04,,Oklahoma City Thunder,Denver Nuggets,110,122,3.11,1.38,False,False,232,-12,False
2022-11-05,,Los Angeles Lakers,Utah Jazz,116,130,1.61,2.38,False,False,246,-14,False
2022-11-05,,Minnesota Timberwolves,Milwaukee Bucks,102,115,2.08,1.78,False,False,217,-13,False
2022-11-05,,Phoenix Suns,Portland Trail Blazers,106,108,1.13,6.26,False,False,214,-2,False
2022-11-05,,Dallas Mavericks,Toronto Raptors,111,110,1.55,2.51,False,True,221,1,False
2022-11-05,,New Orleans Pelicans,Golden State Warriors,114,105,1.19,4.87,False,True,219,9,False
2022-11-05,,Memphis Grizzlies,Charlotte Hornets,130,99,1.14,5.82,False,True,229,31,False
2022-11-05,,San Antonio Spurs,Los Angeles Clippers,106,113,2.39,1.6,False,False,219,-7,False
2022-11-05,,Boston Celtics,Chicago Bulls,123,119,1.36,3.23,False,True,242,4,False
2022-11-05,,Detroit Pistons,Cleveland Cavaliers,88,112,2.4,1.6,False,False,200,-24,False
2022-11-05,,Indiana Pacers,Miami Heat,101,99,2.29,1.65,False,True,200,2,False
2022-11-05,,Washington Wizards,Brooklyn Nets,86,128,1.67,2.26,False,False,214,-42,False
2022-11-05,,Philadelphia 76ers,New York Knicks,104,106,1.72,2.2,False,False,210,-2,False
2022-11-06,,Phoenix Suns,Portland Trail Blazers,102,82,1.15,5.66,False,True,184,20,False
2022-11-06,,Denver Nuggets,San Antonio Spurs,126,101,1.16,5.46,False,True,227,25,False
2022-11-06,,Minnesota Timberwolves,Houston Rockets,129,117,1.31,3.54,False,True,246,12,False
2022-11-06,,Charlotte Hornets,Brooklyn Nets,94,98,2.36,1.62,False,False,192,-4,False
2022-11-06,,Atlanta Hawks,New Orleans Pelicans,124,121,1.76,2.11,True,True,245,3,False
2022-11-06,,New York Knicks,Boston Celtics,118,133,2.47,1.57,False,False,251,-15,False
2022-11-06,,Orlando Magic,Sacramento Kings,123,126,2.62,1.52,True,False,249,-3,False
2022-11-06,,Milwaukee Bucks,Oklahoma City Thunder,108,94,1.45,2.8,False,True,202,14,False
2022-11-07,,Los Angeles Lakers,Cleveland Cavaliers,100,114,2.76,1.46,False,False,214,-14,False
2022-11-07,,Memphis Grizzlies,Washington Wizards,103,97,1.23,4.33,False,True,200,6,False
2022-11-07,,Toronto Raptors,Chicago Bulls,113,104,1.57,2.45,False,True,217,9,False
2022-11-07,,Los Angeles Clippers,Utah Jazz,102,110,1.6,2.41,False,False,212,-8,False
2022-11-08,,Memphis Grizzlies,Boston Celtics,106,109,2.39,1.61,False,False,215,-3,False
2022-11-08,,Los Angeles Clippers,Cleveland Cavaliers,119,117,2.45,1.58,False,True,236,2,False
2022-11-08,,Utah Jazz,Los Angeles Lakers,139,116,1.36,3.26,False,True,255,23,False
2022-11-08,,Dallas Mavericks,Brooklyn Nets,96,94,1.43,2.88,False,True,190,2,False
2022-11-08,,Minnesota Timberwolves,New York Knicks,107,120,1.7,2.19,False,False,227,-13,False
2022-11-08,,Chicago Bulls,Toronto Raptors,111,97,1.76,2.11,False,True,208,14,False
2022-11-08,,Golden State Warriors,Sacramento Kings,116,113,1.3,3.62,False,True,229,3,False
2022-11-08,,Atlanta Hawks,Milwaukee Bucks,117,98,2.73,1.47,False,True,215,19,False
2022-11-08,,Miami Heat,Portland Trail Blazers,107,110,1.49,2.69,False,False,217,-3,False
2022-11-08,,Charlotte Hornets,Washington Wizards,100,108,1.78,2.08,False,False,208,-8,False
2022-11-08,,Orlando Magic,Houston Rockets,127,134,1.5,2.64,False,False,261,-7,False
2022-11-08,,San Antonio Spurs,Denver Nuggets,109,115,3.47,1.32,False,False,224,-6,False
2022-11-08,,Indiana Pacers,New Orleans Pelicans,129,122,2.66,1.5,False,True,251,7,False
2022-11-08,,Philadelphia 76ers,Phoenix Suns,100,88,2.03,1.81,False,True,188,12,False
2022-11-08,,Detroit Pistons,Oklahoma City Thunder,112,103,2.08,1.78,False,True,215,9,False
2022-11-10,,Orlando Magic,Dallas Mavericks,94,87,4.01,1.26,False,True,181,7,False
2022-11-10,,Indiana Pacers,Denver Nuggets,119,122,2.69,1.49,False,False,241,-3,False
2022-11-10,,Charlotte Hornets,Portland Trail Blazers,95,105,2.06,1.79,False,False,200,-10,False
2022-11-10,,Toronto Raptors,Houston Rockets,116,109,1.2,4.74,False,True,225,7,False
2022-11-10,,Brooklyn Nets,New York Knicks,112,85,1.65,2.29,False,True,197,27,False
2022-11-10,,Boston Celtics,Detroit Pistons,128,112,1.11,7.04,False,True,240,16,False
2022-11-10,,Minnesota Timberwolves,Phoenix Suns,117,129,1.78,2.09,False,False,246,-12,False
2022-11-10,,Oklahoma City Thunder,Milwaukee Bucks,132,136,1.97,1.85,True,False,268,-4,False
2022-11-10,,San Antonio Spurs,Memphis Grizzlies,122,124,2.87,1.44,True,False,246,-2,False
2022-11-10,,Chicago Bulls,New Orleans Pelicans,111,115,2.08,1.78,False,False,226,-4,False
2022-11-10,,Los Angeles Clippers,Los Angeles Lakers,114,101,1.65,2.28,False,True,215,13,False
2022-11-10,,Sacramento Kings,Cleveland Cavaliers,127,120,2.55,1.54,False,True,247,7,False
2022-11-10,,Atlanta Hawks,Utah Jazz,119,125,1.54,2.54,False,False,244,-6,False
2022-11-11,,New Orleans Pelicans,Portland Trail Blazers,95,106,1.22,4.38,False,False,201,-11,False
2022-11-11,,Miami Heat,Charlotte Hornets,117,112,1.17,5.23,True,True,229,5,False
2022-11-11,,Washington Wizards,Dallas Mavericks,113,105,2.89,1.43,False,True,218,8,False
2022-11-11,,Atlanta Hawks,Philadelphia 76ers,104,95,1.85,1.98,False,True,199,9,False
2022-11-12,,Los Angeles Lakers,Sacramento Kings,114,120,2.45,1.57,False,False,234,-6,False
2022-11-12,,Golden State Warriors,Cleveland Cavaliers,106,101,1.65,2.28,False,True,207,5,False
2022-11-12,,Memphis Grizzlies,Minnesota Timberwolves,114,103,1.57,2.47,False,True,217,11,False
2022-11-12,,Orlando Magic,Phoenix Suns,114,97,3.37,1.34,False,True,211,17,False
2022-11-12,,Oklahoma City Thunder,Toronto Raptors,132,113,2.71,1.48,False,True,245,19,False
2022-11-12,,New York Knicks,Detroit Pistons,121,112,1.24,4.2,False,True,233,9,False
2022-11-12,,Boston Celtics,Denver Nuggets,131,112,1.55,2.52,False,True,243,19,False
2022-11-12,,San Antonio Spurs,Milwaukee Bucks,111,93,1.8,2.04,False,True,204,18,False
2022-11-13,,Los Angeles Clippers,Brooklyn Nets,95,110,1.81,2.02,False,False,205,-15,False
2022-11-13,,Indiana Pacers,Toronto Raptors,118,104,1.7,2.21,False,True,222,14,False
2022-11-13,,Detroit Pistons,Boston Celtics,108,117,3.85,1.27,False,False,225,-9,False
2022-11-13,,Philadelphia 76ers,Atlanta Hawks,121,109,1.68,2.24,False,True,230,12,False
2022-11-13,,Miami Heat,Charlotte Hornets,132,115,1.29,3.69,False,True,247,17,False
2022-11-13,,New Orleans Pelicans,Houston Rockets,119,106,1.18,4.99,False,True,225,13,False
2022-11-13,,Dallas Mavericks,Portland Trail Blazers,117,112,1.41,3.01,False,True,229,5,False
2022-11-13,,Washington Wizards,Utah Jazz,121,112,2.45,1.58,False,True,233,9,False
2022-11-14,,Chicago Bulls,Denver Nuggets,103,126,2.04,1.8,False,False,229,-23,False
2022-11-14,,Los Angeles Lakers,Brooklyn Nets,116,103,2.69,1.49,False,True,219,13,False
2022-11-14,,Sacramento Kings,Golden State Warriors,122,115,2.52,1.55,False,True,237,7,False
2022-11-14,,Philadelphia 76ers,Utah Jazz,105,98,1.6,2.39,False,True,203,7,False
2022-11-14,,Washington Wizards,Memphis Grizzlies,102,92,1.81,2.03,False,True,194,10,False
2022-11-14,,Cleveland Cavaliers,Minnesota Timberwolves,124,129,1.87,1.95,False,False,253,-5,False
2022-11-14,,New York Knicks,Oklahoma City Thunder,135,145,1.48,2.71,False,False,280,-10,False
2022-11-15,,Detroit Pistons,Toronto Raptors,111,115,2.57,1.53,False,False,226,-4,False
2022-11-15,,Orlando Magic,Charlotte Hornets,105,112,2.05,1.81,False,False,217,-7,False
2022-11-15,,Miami Heat,Phoenix Suns,113,112,1.71,2.18,False,True,225,1,False
2022-11-15,,Boston Celtics,Oklahoma City Thunder,126,122,1.14,6.01,False,True,248,4,False
2022-11-15,,Houston Rockets,Los Angeles Clippers,106,122,2.69,1.49,False,False,228,-16,False
2022-11-15,,Milwaukee Bucks,Atlanta Hawks,106,121,1.58,2.46,False,False,227,-15,False
2022-11-15,,Golden State Warriors,San Antonio Spurs,132,95,1.24,4.23,False,True,227,37,False
2022-11-16,,New Orleans Pelicans,Memphis Grizzlies,113,102,1.83,2.01,False,True,215,11,False
2022-11-16,,Dallas Mavericks,Los Angeles Clippers,103,101,1.39,3.11,False,True,204,2,False
