date,round,home_team,away_team,home_score,away_score,home_odds,away_odds,overtime,home_win,total_points,point_diff,is_allstar
2021-10-14,Pre-season,Oklahoma City Thunder,Denver Nuggets,108,99,3.54,1.3,False,True,207,9,False
2021-10-14,Pre-season,New York Knicks,Detroit Pistons,108,100,1.28,3.72,False,True,208,8,False
2021-10-14,Pre-season,Phoenix Suns,Portland Trail Blazers,119,74,1.38,3.1,False,True,193,45,False
2021-10-14,Pre-season,Indiana Pacers,Memphis Grizzlies,109,107,1.31,3.48,False,True,216,2,False
2021-10-14,Pre-season,Charlotte Hornets,Dallas Mavericks,59,127,3.24,1.35,False,False,186,-68,False
2021-10-14,Pre-season,Orlando Magic,Boston Celtics,103,102,1.4,2.96,False,True,205,1,False
2021-10-15,Pre-season,Atlanta Hawks,Miami Heat,127,92,1.14,5.87,False,True,219,35,False
2021-10-15,Pre-season,Brooklyn Nets,Minnesota Timberwolves,107,101,1.32,3.45,False,True,208,6,False
2021-10-15,Pre-season,Sacramento Kings,Los Angeles Lakers,116,112,2.21,1.68,False,True,228,4,False
2021-10-15,Pre-season,Oklahoma City Thunder,Denver Nuggets,107,113,2.61,1.51,True,False,220,-6,False
2021-10-16,Pre-season,Golden State Warriors,Portland Trail Blazers,119,97,1.25,3.95,False,True,216,22,False
2021-10-16,Pre-season,Miami Heat,Boston Celtics,121,100,1.27,3.73,False,True,221,21,False
2021-10-16,Pre-season,Detroit Pistons,Philadelphia 76ers,112,108,1.7,2.17,False,True,220,4,False
2021-10-16,Pre-season,Indiana Pacers,Cleveland Cavaliers,94,110,1.41,2.93,False,False,204,-16,False
2021-10-16,Pre-season,New York Knicks,Washington Wizards,115,113,1.41,2.91,False,True,228,2,False
2021-10-16,Pre-season,Milwaukee Bucks,Dallas Mavericks,103,114,1.18,4.98,False,False,217,-11,False
2021-10-16,Pre-season,Chicago Bulls,Memphis Grizzlies,118,105,1.51,2.57,False,True,223,13,False
2021-10-16,Pre-season,San Antonio Spurs,Houston Rockets,126,98,1.58,2.41,False,True,224,28,False
2021-10-20,,Milwaukee Bucks,Brooklyn Nets,127,104,1.82,2.06,False,True,231,23,False
2021-10-20,,Los Angeles Lakers,Golden State Warriors,114,121,1.66,2.3,False,False,235,-7,False
2021-10-21,,Detroit Pistons,Chicago Bulls,88,94,2.81,1.47,False,False,182,-6,False
2021-10-21,,Phoenix Suns,Denver Nuggets,98,110,1.41,3.03,False,False,208,-12,False
2021-10-21,,Utah Jazz,Oklahoma City Thunder,107,86,1.09,8.48,False,True,193,21,False
2021-10-21,,San Antonio Spurs,Orlando Magic,123,97,1.37,3.27,False,True,220,26,False
2021-10-21,,Memphis Grizzlies,Cleveland Cavaliers,132,121,1.35,3.36,False,True,253,11,False
2021-10-21,,Portland Trail Blazers,Sacramento Kings,121,124,1.39,3.14,False,False,245,-3,False
2021-10-21,,New Orleans Pelicans,Philadelphia 76ers,97,117,2.49,1.58,False,False,214,-20,False
2021-10-21,,New York Knicks,Boston Celtics,138,134,1.71,2.22,True,True,272,4,False
2021-10-21,,Toronto Raptors,Washington Wizards,83,98,1.73,2.2,False,False,181,-15,False
2021-10-21,,Charlotte Hornets,Indiana Pacers,123,122,2.04,1.84,False,True,245,1,False
2021-10-21,,Minnesota Timberwolves,Houston Rockets,124,106,1.39,3.15,False,True,230,18,False
2021-10-22,,Atlanta Hawks,Dallas Mavericks,113,87,1.74,2.19,False,True,200,26,False
2021-10-22,,Miami Heat,Milwaukee Bucks,137,95,1.71,2.22,False,True,232,42,False
2021-10-22,,Golden State Warriors,Los Angeles Clippers,115,113,1.56,2.55,False,True,228,2,False
2021-10-23,,Chicago Bulls,New Orleans Pelicans,128,112,1.4,3.1,False,True,240,16,False
2021-10-23,,Sacramento Kings,Utah Jazz,101,110,3.02,1.42,False,False,211,-9,False
2021-10-23,,Denver Nuggets,San Antonio Spurs,102,96,1.33,3.52,False,True,198,6,False
2021-10-23,,Houston Rockets,Oklahoma City Thunder,124,91,1.67,2.29,False,True,215,33,False
2021-10-23,,Los Angeles Lakers,Phoenix Suns,105,115,1.99,1.88,False,False,220,-10,False
2021-10-23,,Philadelphia 76ers,Brooklyn Nets,109,114,1.99,1.88,False,False,223,-5,False
2021-10-23,,Orlando Magic,New York Knicks,96,121,3.74,1.3,False,False,217,-25,False
2021-10-23,,Boston Celtics,Toronto Raptors,83,115,1.36,3.3,False,False,198,-32,False
2021-10-23,,Cleveland Cavaliers,Charlotte Hornets,112,123,2.15,1.76,False,False,235,-11,False
2021-10-23,,Washington Wizards,Indiana Pacers,135,134,2.06,1.82,True,True,269,1,False
2021-10-24,,Portland Trail Blazers,Phoenix Suns,134,105,1.68,2.29,False,True,239,29,False
2021-10-24,,San Antonio Spurs,Milwaukee Bucks,111,121,3.1,1.4,False,False,232,-10,False
2021-10-24,,Chicago Bulls,Detroit Pistons,97,82,1.3,3.8,False,True,179,15,False
2021-10-24,,Los Angeles Clippers,Memphis Grizzlies,114,120,1.59,2.48,False,False,234,-6,False
2021-10-24,,Toronto Raptors,Dallas Mavericks,95,103,2.56,1.55,False,False,198,-8,False
2021-10-24,,Indiana Pacers,Miami Heat,102,91,2.37,1.63,True,True,193,11,False
2021-10-24,,Cleveland Cavaliers,Atlanta Hawks,101,95,3.93,1.28,False,True,196,6,False
2021-10-24,,Minnesota Timberwolves,New Orleans Pelicans,96,89,1.34,3.44,False,True,185,7,False
2021-10-25,,Oklahoma City Thunder,Philadelphia 76ers,103,115,4.68,1.22,False,False,218,-12,False
2021-10-25,,New York Knicks,Orlando Magic,104,110,1.13,6.58,False,False,214,-6,False
2021-10-25,,Houston Rockets,Boston Celtics,97,107,2.78,1.48,False,False,204,-10,False
2021-10-25,,Sacramento Kings,Golden State Warriors,107,119,2.32,1.65,False,False,226,-12,False
2021-10-25,,Los Angeles Lakers,Memphis Grizzlies,121,118,1.49,2.73,False,True,239,3,False
2021-10-25,,Brooklyn Nets,Charlotte Hornets,95,111,1.23,4.44,False,False,206,-16,False
2021-10-26,,Atlanta Hawks,Detroit Pistons,122,104,1.15,5.97,False,True,226,18,False
2021-10-26,,Los Angeles Clippers,Portland Trail Blazers,116,86,1.74,2.18,False,True,202,30,False
2021-10-26,,Denver Nuggets,Cleveland Cavaliers,87,99,1.2,4.98,False,False,186,-12,False
2021-10-26,,Minnesota Timberwolves,New Orleans Pelicans,98,107,1.46,2.87,False,False,205,-9,False
2021-10-26,,Brooklyn Nets,Washington Wizards,104,90,1.43,2.98,False,True,194,14,False
2021-10-26,,Miami Heat,Orlando Magic,107,90,1.1,8.12,False,True,197,17,False
2021-10-26,,Charlotte Hornets,Boston Celtics,129,140,2.07,1.81,True,False,269,-11,False
2021-10-26,,Indiana Pacers,Milwaukee Bucks,109,119,2.07,1.81,False,False,228,-10,False
2021-10-26,,Toronto Raptors,Chicago Bulls,108,111,2.11,1.78,False,False,219,-3,False
2021-10-27,,New York Knicks,Philadelphia 76ers,112,99,1.87,1.99,False,True,211,13,False
2021-10-27,,Oklahoma City Thunder,Golden State Warriors,98,106,4.76,1.21,False,False,204,-8,False
2021-10-27,,San Antonio Spurs,Los Angeles Lakers,121,125,1.77,2.14,True,False,246,-4,False
2021-10-27,,Dallas Mavericks,Houston Rockets,116,106,1.15,5.98,False,True,222,10,False
2021-10-27,,Utah Jazz,Denver Nuggets,122,110,1.33,3.53,False,True,232,12,False
2021-10-28,,Los Angeles Clippers,Cleveland Cavaliers,79,92,1.27,4.01,False,False,171,-13,False
2021-10-28,,Portland Trail Blazers,Memphis Grizzlies,116,96,1.75,2.17,False,True,212,20,False
2021-10-28,,Phoenix Suns,Sacramento Kings,107,110,1.29,3.84,False,False,217,-3,False
2021-10-28,,Oklahoma City Thunder,Los Angeles Lakers,123,115,3.11,1.41,False,True,238,8,False
2021-10-28,,Brooklyn Nets,Miami Heat,93,106,1.64,2.37,False,False,199,-13,False
2021-10-28,,New Orleans Pelicans,Atlanta Hawks,99,102,2.78,1.48,False,False,201,-3,False
2021-10-28,,Boston Celtics,Washington Wizards,107,116,1.56,2.55,False,False,223,-9,False
2021-10-28,,Toronto Raptors,Indiana Pacers,118,100,1.86,2.01,False,True,218,18,False
2021-10-28,,Orlando Magic,Charlotte Hornets,111,120,2.88,1.45,False,False,231,-9,False
2021-10-28,,Milwaukee Bucks,Minnesota Timberwolves,108,113,1.42,3.03,False,False,221,-5,False
2021-10-29,,Golden State Warriors,Memphis Grizzlies,101,104,1.42,3.03,True,False,205,-3,False
2021-10-29,,Dallas Mavericks,San Antonio Spurs,104,99,1.4,3.12,False,True,203,5,False
2021-10-29,,Washington Wizards,Atlanta Hawks,122,111,2.49,1.59,False,True,233,11,False
2021-10-29,,Houston Rockets,Utah Jazz,91,122,4.49,1.23,False,False,213,-31,False
2021-10-29,,Chicago Bulls,New York Knicks,103,104,1.85,2.03,False,False,207,-1,False
2021-10-29,,Philadelphia 76ers,Detroit Pistons,110,102,1.17,5.6,False,True,212,8,False
2021-10-30,,Toronto Raptors,Orlando Magic,110,109,1.24,4.35,False,True,219,1,False
2021-10-30,,Miami Heat,Charlotte Hornets,114,99,1.37,3.25,False,True,213,15,False
2021-10-30,,Brooklyn Nets,Indiana Pacers,105,98,1.25,4.25,False,True,203,7,False
2021-10-30,,New Orleans Pelicans,Sacramento Kings,109,113,2.01,1.86,False,False,222,-4,False
2021-10-30,,Portland Trail Blazers,Los Angeles Clippers,111,92,1.64,2.38,False,True,203,19,False
2021-10-30,,Denver Nuggets,Dallas Mavericks,106,75,1.61,2.44,False,True,181,31,False
2021-10-30,,Los Angeles Lakers,Cleveland Cavaliers,113,101,1.29,3.86,False,True,214,12,False
2021-10-31,,Phoenix Suns,Cleveland Cavaliers,101,92,1.21,4.89,False,True,193,9,False
2021-10-31,,Minnesota Timberwolves,Denver Nuggets,91,93,1.85,2.04,False,False,184,-2,False
2021-10-31,,Memphis Grizzlies,Miami Heat,103,129,1.6,2.45,False,False,232,-26,False
2021-10-31,,Milwaukee Bucks,San Antonio Spurs,93,102,1.35,3.3,False,False,195,-9,False
2021-10-31,,Detroit Pistons,Orlando Magic,110,103,1.44,2.93,False,True,213,7,False
2021-10-31,,Indiana Pacers,Toronto Raptors,94,97,1.69,2.27,False,False,191,-3,False
2021-10-31,,Washington Wizards,Boston Celtics,115,112,1.78,2.12,True,True,227,3,False
2021-10-31,,Philadelphia 76ers,Atlanta Hawks,122,94,1.62,2.4,False,True,216,28,False
2021-10-31,,New Orleans Pelicans,New York Knicks,117,123,3.86,1.29,False,False,240,-6,False
2021-11-01,,Brooklyn Nets,Detroit Pistons,117,91,1.13,6.83,False,True,208,26,False
2021-11-01,,Los Angeles Lakers,Houston Rockets,95,85,1.17,5.54,False,True,180,10,False
2021-11-01,,Charlotte Hornets,Portland Trail Blazers,125,113,2.12,1.79,False,True,238,12,False
2021-11-01,,Dallas Mavericks,Sacramento Kings,105,99,1.57,2.53,False,True,204,6,False
2021-11-01,,Milwaukee Bucks,Utah Jazz,95,107,2.7,1.51,False,False,202,-12,False
2021-11-02,,Memphis Grizzlies,Denver Nuggets,106,97,1.82,2.08,False,True,203,9,False
2021-11-02,,Minnesota Timberwolves,Orlando Magic,97,115,1.26,4.2,False,False,212,-18,False
2021-11-02,,Atlanta Hawks,Washington Wizards,118,111,1.49,2.76,False,True,229,7,False
2021-11-02,,Los Angeles Clippers,Oklahoma City Thunder,99,94,1.12,7.03,False,True,193,5,False
2021-11-02,,New York Knicks,Toronto Raptors,104,113,1.35,3.42,False,False,217,-9,False
2021-11-02,,Charlotte Hornets,Cleveland Cavaliers,110,113,1.5,2.71,False,False,223,-3,False
2021-11-02,,Indiana Pacers,San Antonio Spurs,131,118,1.7,2.26,False,True,249,13,False
2021-11-02,,Philadelphia 76ers,Portland Trail Blazers,113,103,2.1,1.81,False,True,216,10,False
2021-11-02,,Boston Celtics,Chicago Bulls,114,128,1.69,2.27,False,False,242,-14,False
2021-11-03,,Detroit Pistons,Milwaukee Bucks,89,117,2.63,1.53,False,False,206,-28,False
2021-11-03,,Dallas Mavericks,Miami Heat,110,125,2.22,1.71,False,False,235,-15,False
2021-11-03,,Utah Jazz,Sacramento Kings,119,113,1.23,4.48,False,True,232,6,False
2021-11-03,,Phoenix Suns,New Orleans Pelicans,112,100,1.2,4.96,False,True,212,12,False
2021-11-03,,Los Angeles Lakers,Houston Rockets,119,117,1.16,5.92,False,True,236,2,False
2021-11-04,,San Antonio Spurs,Dallas Mavericks,108,109,2.11,1.79,False,False,217,-1,False
2021-11-04,,Golden State Warriors,Charlotte Hornets,114,92,1.42,3.02,False,True,206,22,False
2021-11-04,,Sacramento Kings,New Orleans Pelicans,112,99,1.46,2.85,False,True,211,13,False
2021-11-04,,Memphis Grizzlies,Denver Nuggets,108,106,2.01,1.87,False,True,214,2,False
2021-11-04,,Minnesota Timberwolves,Los Angeles Clippers,115,126,2.19,1.74,False,False,241,-11,False
2021-11-04,,Washington Wizards,Toronto Raptors,100,109,1.63,2.4,False,False,209,-9,False
2021-11-04,,Orlando Magic,Boston Celtics,79,92,3.37,1.36,False,False,171,-13,False
2021-11-04,,Philadelphia 76ers,Chicago Bulls,103,98,1.74,2.18,False,True,201,5,False
2021-11-04,,Cleveland Cavaliers,Portland Trail Blazers,107,104,2.82,1.47,False,True,211,3,False
2021-11-04,,Indiana Pacers,New York Knicks,111,98,1.94,1.93,False,True,209,13,False
2021-11-04,,Brooklyn Nets,Atlanta Hawks,117,108,1.56,2.57,False,True,225,9,False
2021-11-05,,Detroit Pistons,Philadelphia 76ers,98,109,2.66,1.53,False,False,207,-11,False
2021-11-05,,Miami Heat,Boston Celtics,78,95,1.4,3.17,False,False,173,-17,False
2021-11-05,,Atlanta Hawks,Utah Jazz,98,116,1.99,1.88,False,False,214,-18,False
2021-11-05,,Phoenix Suns,Houston Rockets,123,111,1.15,6.15,False,True,234,12,False
2021-11-05,,Los Angeles Lakers,Oklahoma City Thunder,104,107,1.17,5.44,False,False,211,-3,False
2021-11-06,,Golden State Warriors,New Orleans Pelicans,126,85,1.22,4.64,False,True,211,41,False
2021-11-06,,Portland Trail Blazers,Indiana Pacers,110,106,1.46,2.87,False,True,216,4,False
2021-11-06,,Minnesota Timberwolves,Los Angeles Clippers,84,104,2.23,1.71,False,False,188,-20,False
2021-11-06,,Sacramento Kings,Charlotte Hornets,140,110,1.78,2.12,False,True,250,30,False
2021-11-06,,Milwaukee Bucks,New York Knicks,98,113,1.63,2.37,False,False,211,-15,False
2021-11-06,,Detroit Pistons,Brooklyn Nets,90,96,4.99,1.2,False,False,186,-6,False
2021-11-06,,Orlando Magic,San Antonio Spurs,89,102,2.45,1.6,False,False,191,-13,False
2021-11-06,,Washington Wizards,Memphis Grizzlies,115,87,1.74,2.18,False,True,202,28,False
2021-11-06,,Toronto Raptors,Cleveland Cavaliers,101,102,1.43,2.98,False,False,203,-1,False
2021-11-07,,Denver Nuggets,Houston Rockets,95,94,1.16,5.74,False,True,189,1,False
2021-11-07,,Miami Heat,Utah Jazz,118,115,1.95,1.92,False,True,233,3,False
2021-11-07,,Chicago Bulls,Philadelphia 76ers,105,114,1.58,2.5,False,False,219,-9,False
2021-11-07,,Dallas Mavericks,Boston Celtics,107,104,1.63,2.38,False,True,211,3,False
2021-11-07,,Phoenix Suns,Atlanta Hawks,121,117,1.63,2.39,False,True,238,4,False
2021-11-07,,Portland Trail Blazers,Los Angeles Lakers,105,90,1.5,2.71,False,True,195,15,False
2021-11-08,,Los Angeles Clippers,Charlotte Hornets,120,106,1.41,3.07,False,True,226,14,False
2021-11-08,,Golden State Warriors,Houston Rockets,120,107,1.11,7.76,False,True,227,13,False
2021-11-08,,Oklahoma City Thunder,San Antonio Spurs,99,94,2.4,1.62,False,True,193,5,False
2021-11-08,,Toronto Raptors,Brooklyn Nets,103,116,2.35,1.65,False,False,219,-13,False
2021-11-08,,Sacramento Kings,Indiana Pacers,91,94,1.74,2.19,False,False,185,-3,False
2021-11-08,,Washington Wizards,Milwaukee Bucks,101,94,1.97,1.9,False,True,195,7,False
2021-11-08,,Orlando Magic,Utah Jazz,107,100,5.88,1.16,False,True,207,7,False
2021-11-08,,New York Knicks,Cleveland Cavaliers,109,126,1.32,3.6,False,False,235,-17,False
2021-11-09,,Sacramento Kings,Phoenix Suns,104,109,2.36,1.64,False,False,213,-5,False
2021-11-09,,Golden State Warriors,Atlanta Hawks,127,113,1.62,2.41,False,True,240,14,False
2021-11-09,,Denver Nuggets,Miami Heat,113,96,2.07,1.82,False,True,209,17,False
2021-11-09,,Los Angeles Lakers,Charlotte Hornets,126,123,1.74,2.18,True,True,249,3,False
2021-11-09,,Chicago Bulls,Brooklyn Nets,118,95,1.96,1.91,False,True,213,23,False
2021-11-09,,Philadelphia 76ers,New York Knicks,96,103,2.08,1.81,False,False,199,-7,False
2021-11-09,,Dallas Mavericks,New Orleans Pelicans,108,92,1.25,4.31,False,True,200,16,False
2021-11-09,,Memphis Grizzlies,Minnesota Timberwolves,125,118,1.55,2.59,True,True,243,7,False
2021-11-10,,Philadelphia 76ers,Milwaukee Bucks,109,118,3.45,1.34,False,False,227,-9,False
2021-11-10,,Utah Jazz,Atlanta Hawks,110,98,1.25,4.2,False,True,208,12,False
2021-11-10,,Los Angeles Clippers,Portland Trail Blazers,117,109,1.68,2.29,False,True,226,8,False
2021-11-11,,Los Angeles Lakers,Miami Heat,120,117,2.8,1.47,True,True,237,3,False
2021-11-11,,Denver Nuggets,Indiana Pacers,101,98,2.41,1.62,False,True,199,3,False
2021-11-11,,Phoenix Suns,Portland Trail Blazers,119,109,1.5,2.72,False,True,228,10,False
2021-11-11,,San Antonio Spurs,Sacramento Kings,136,117,1.9,1.96,False,True,253,19,False
2021-11-11,,Memphis Grizzlies,Charlotte Hornets,108,118,1.54,2.61,False,False,226,-10,False
2021-11-11,,New Orleans Pelicans,Oklahoma City Thunder,100,108,1.56,2.56,False,False,208,-8,False
2021-11-11,,Boston Celtics,Toronto Raptors,104,88,1.68,2.29,False,True,192,16,False
2021-11-11,,Golden State Warriors,Minnesota Timberwolves,123,110,1.32,3.61,False,True,233,13,False
2021-11-11,,New York Knicks,Milwaukee Bucks,100,112,1.62,2.4,False,False,212,-12,False
2021-11-11,,Orlando Magic,Brooklyn Nets,90,123,4.61,1.22,False,False,213,-33,False
2021-11-11,,Cleveland Cavaliers,Washington Wizards,94,97,2.37,1.64,False,False,191,-3,False
2021-11-11,,Chicago Bulls,Dallas Mavericks,117,107,1.62,2.41,False,True,224,10,False
2021-11-11,,Houston Rockets,Detroit Pistons,104,112,1.69,2.27,False,False,216,-8,False
2021-11-12,,Los Angeles Clippers,Miami Heat,112,109,1.47,2.8,False,True,221,3,False
2021-11-12,,Philadelphia 76ers,Toronto Raptors,109,115,1.59,2.48,False,False,224,-6,False
2021-11-12,,Utah Jazz,Indiana Pacers,100,111,1.18,5.21,False,False,211,-11,False
2021-11-13,,Los Angeles Lakers,Minnesota Timberwolves,83,107,1.81,2.08,False,False,190,-24,False
2021-11-13,,Denver Nuggets,Atlanta Hawks,105,96,1.62,2.4,False,True,201,9,False
2021-11-13,,San Antonio Spurs,Dallas Mavericks,109,123,2.22,1.71,False,False,232,-14,False
2021-11-13,,New Orleans Pelicans,Brooklyn Nets,112,120,4.55,1.23,False,False,232,-8,False
2021-11-13,,Golden State Warriors,Chicago Bulls,119,93,1.44,2.94,False,True,212,26,False
2021-11-13,,Memphis Grizzlies,Phoenix Suns,94,119,2.08,1.81,False,False,213,-25,False
2021-11-13,,Oklahoma City Thunder,Sacramento Kings,105,103,2.66,1.52,False,True,208,2,False
2021-11-13,,Boston Celtics,Milwaukee Bucks,122,113,1.45,2.81,True,True,235,9,False
2021-11-13,,Cleveland Cavaliers,Detroit Pistons,98,78,1.51,2.69,False,True,176,20,False
2021-11-13,,Charlotte Hornets,New York Knicks,104,96,2.25,1.7,False,True,200,8,False
2021-11-13,,Houston Rockets,Portland Trail Blazers,92,104,3.31,1.36,False,False,196,-12,False
2021-11-14,,Utah Jazz,Miami Heat,105,111,1.29,3.85,False,False,216,-6,False
2021-11-14,,Orlando Magic,Washington Wizards,92,104,2.6,1.54,False,False,196,-12,False
2021-11-14,,New Orleans Pelicans,Memphis Grizzlies,112,101,2.37,1.64,False,True,213,11,False
2021-11-14,,Indiana Pacers,Philadelphia 76ers,118,113,1.61,2.42,False,True,231,5,False
2021-11-14,,Toronto Raptors,Detroit Pistons,121,127,1.27,4.01,False,False,248,-6,False
2021-11-14,,Cleveland Cavaliers,Boston Celtics,91,89,1.93,1.94,False,True,180,2,False
2021-11-14,,Los Angeles Clippers,Minnesota Timberwolves,129,102,1.37,3.3,False,True,231,27,False
2021-11-15,,Los Angeles Clippers,Chicago Bulls,90,100,1.58,2.5,False,False,190,-10,False
2021-11-15,,Oklahoma City Thunder,Brooklyn Nets,96,120,4.22,1.25,False,False,216,-24,False
2021-11-15,,Denver Nuggets,Portland Trail Blazers,124,95,1.43,2.97,False,True,219,29,False
2021-11-15,,Houston Rockets,Phoenix Suns,89,115,4.08,1.26,False,False,204,-26,False
2021-11-15,,Charlotte Hornets,Golden State Warriors,106,102,2.83,1.46,False,True,208,4,False
2021-11-15,,Atlanta Hawks,Milwaukee Bucks,120,100,1.76,2.14,False,True,220,20,False
2021-11-15,,Los Angeles Lakers,San Antonio Spurs,114,106,1.74,2.17,False,True,220,8,False
2021-11-16,,Los Angeles Lakers,Chicago Bulls,103,121,2.09,1.8,False,False,224,-18,False
2021-11-16,,Portland Trail Blazers,Toronto Raptors,118,113,1.67,2.31,False,True,231,5,False
2021-11-16,,Dallas Mavericks,Denver Nuggets,111,101,1.48,2.75,False,True,212,10,False
2021-11-16,,Memphis Grizzlies,Houston Rockets,136,102,1.15,6.14,False,True,238,34,False
2021-11-16,,Oklahoma City Thunder,Miami Heat,90,103,3.15,1.39,False,False,193,-13,False
2021-11-16,,Washington Wizards,New Orleans Pelicans,105,100,1.56,2.57,False,True,205,5,False
2021-11-16,,Atlanta Hawks,Orlando Magic,129,111,1.19,5.18,False,True,240,18,False
2021-11-16,,New York Knicks,Indiana Pacers,92,84,1.67,2.31,False,True,176,8,False
2021-11-16,,Cleveland Cavaliers,Boston Celtics,92,98,2.51,1.58,False,False,190,-6,False
2021-11-16,,Detroit Pistons,Sacramento Kings,107,129,2.54,1.57,False,False,236,-22,False
