date,round,home_team,away_team,home_score,away_score,home_odds,away_odds,overtime,home_win,total_points,point_diff,is_allstar
2023-11-23,,Cleveland Cavaliers,Miami Heat,96,129,1.84,2.01,False,False,225,-33,False
2023-11-23,,Boston Celtics,Milwaukee Bucks,119,116,1.42,2.97,False,True,235,3,False
2023-11-23,,Atlanta Hawks,Brooklyn Nets,147,145,1.66,2.29,True,True,292,2,False
2023-11-23,,Orlando Magic,Denver Nuggets,124,119,2.34,1.63,False,True,243,5,False
2023-11-23,,New Orleans Pelicans,Sacramento Kings,117,112,2.0,1.85,False,True,229,5,False
2023-11-23,,Minnesota Timberwolves,Philadelphia 76ers,112,99,1.36,3.24,False,True,211,13,False
2023-11-23,,Houston Rockets,Memphis Grizzlies,111,91,1.49,2.72,False,True,202,20,False
2023-11-23,,Oklahoma City Thunder,Chicago Bulls,116,102,1.35,3.34,False,True,218,14,False
2023-11-23,,Portland Trail Blazers,Utah Jazz,121,105,2.34,1.64,False,True,226,16,False
2023-11-23,,Los Angeles Lakers,Dallas Mavericks,101,104,1.94,1.9,False,False,205,-3,False
2023-11-23,,Phoenix Suns,Golden State Warriors,123,115,1.7,2.21,False,True,238,8,False
2023-11-25,,Minnesota Timberwolves,Sacramento Kings,111,124,1.55,2.57,False,False,235,-13,False
2023-11-25,,Orlando Magic,Boston Celtics,113,96,2.79,1.47,False,True,209,17,False
2023-11-25,,Memphis Grizzlies,Phoenix Suns,89,110,2.5,1.57,False,False,199,-21,False
2023-11-25,,Toronto Raptors,Chicago Bulls,121,108,1.5,2.71,False,True,229,13,False
2023-11-25,,New York Knicks,Miami Heat,100,98,1.49,2.71,False,True,198,2,False
2023-11-25,,Milwaukee Bucks,Washington Wizards,131,128,1.12,7.03,False,True,259,3,False
2023-11-25,,Houston Rockets,Denver Nuggets,105,86,2.25,1.69,False,True,191,19,False
2023-11-25,,Golden State Warriors,San Antonio Spurs,118,112,1.21,4.68,False,True,230,6,False
2023-11-25,,Los Angeles Clippers,New Orleans Pelicans,106,116,1.5,2.71,False,False,222,-10,False
2023-11-25,,Indiana Pacers,Detroit Pistons,136,113,1.26,4.09,False,True,249,23,False
2023-11-26,,Oklahoma City Thunder,Philadelphia 76ers,123,127,2.0,1.85,False,False,250,-4,False
2023-11-26,,Brooklyn Nets,Miami Heat,112,97,1.35,3.32,False,True,209,15,False
2023-11-26,,Washington Wizards,Atlanta Hawks,108,136,3.72,1.29,False,False,244,-28,False
2023-11-26,,Cleveland Cavaliers,Los Angeles Lakers,115,121,1.56,2.5,False,False,236,-6,False
2023-11-26,,Utah Jazz,New Orleans Pelicans,105,100,2.27,1.67,False,True,205,5,False
2023-11-26,,Los Angeles Clippers,Dallas Mavericks,107,88,1.84,2.02,False,True,195,19,False
2023-11-27,,New York Knicks,Phoenix Suns,113,116,1.49,2.74,False,False,229,-3,False
2023-11-27,,Orlando Magic,Charlotte Hornets,130,117,1.38,3.11,False,True,247,13,False
2023-11-27,,Milwaukee Bucks,Portland Trail Blazers,108,102,1.13,6.69,False,True,210,6,False
2023-11-27,,Cleveland Cavaliers,Toronto Raptors,105,102,1.67,2.26,False,True,207,3,False
2023-11-27,,Boston Celtics,Atlanta Hawks,113,103,1.34,3.39,False,True,216,10,False
2023-11-27,,Brooklyn Nets,Chicago Bulls,118,109,1.69,2.24,False,True,227,9,False
2023-11-27,,Denver Nuggets,San Antonio Spurs,132,120,1.18,5.1,False,True,252,12,False
2023-11-27,,Memphis Grizzlies,Minnesota Timberwolves,97,119,3.07,1.4,False,False,216,-22,False
2023-11-28,,Philadelphia 76ers,Los Angeles Lakers,138,94,1.46,2.78,False,True,232,44,False
2023-11-28,,Indiana Pacers,Portland Trail Blazers,110,114,1.15,5.84,False,False,224,-4,False
2023-11-28,,Detroit Pistons,Washington Wizards,107,126,1.76,2.12,False,False,233,-19,False
2023-11-28,,Utah Jazz,New Orleans Pelicans,114,112,2.96,1.42,False,True,226,2,False
2023-11-28,,Los Angeles Clippers,Denver Nuggets,104,113,1.18,5.16,False,False,217,-9,False
2023-11-29,,Dallas Mavericks,Houston Rockets,121,115,1.58,2.47,False,True,236,6,False
2023-11-29,,Miami Heat,Milwaukee Bucks,124,131,2.59,1.52,False,False,255,-7,False
2023-11-29,,Brooklyn Nets,Toronto Raptors,115,103,1.81,2.05,False,True,218,12,False
2023-11-29,,Boston Celtics,Chicago Bulls,124,97,1.13,6.35,False,True,221,27,False
2023-11-29,,Sacramento Kings,Golden State Warriors,124,123,1.79,2.08,False,True,247,1,False
2023-11-29,,Minnesota Timberwolves,Oklahoma City Thunder,106,103,1.67,2.28,False,True,209,3,False
2023-11-29,,Cleveland Cavaliers,Atlanta Hawks,128,105,1.56,2.54,False,True,233,23,False
2023-11-29,,New York Knicks,Charlotte Hornets,115,91,1.16,5.53,False,True,206,24,False
2023-11-30,,Orlando Magic,Washington Wizards,139,120,1.23,4.37,False,True,259,19,False
2023-11-30,,Denver Nuggets,Houston Rockets,134,124,1.22,4.48,False,True,258,10,False
2023-11-30,,New Orleans Pelicans,Philadelphia 76ers,124,114,1.77,2.14,False,True,238,10,False
2023-11-30,,Detroit Pistons,Los Angeles Lakers,107,133,3.56,1.32,False,False,240,-26,False
2023-11-30,,Sacramento Kings,Los Angeles Clippers,117,131,2.04,1.82,False,False,248,-14,False
2023-11-30,,Memphis Grizzlies,Utah Jazz,105,91,1.61,2.4,False,True,196,14,False
2023-11-30,,Toronto Raptors,Phoenix Suns,112,105,2.34,1.64,False,True,217,7,False
2023-12-01,,San Antonio Spurs,Atlanta Hawks,135,137,3.09,1.4,False,False,272,-2,False
2023-12-01,,Chicago Bulls,Milwaukee Bucks,120,113,4.77,1.2,True,True,233,7,False
2023-12-01,,Oklahoma City Thunder,Los Angeles Lakers,133,110,1.5,2.67,False,True,243,23,False
2023-12-01,,Golden State Warriors,Los Angeles Clippers,120,114,1.77,2.1,False,True,234,6,False
2023-12-01,,Brooklyn Nets,Charlotte Hornets,128,129,1.26,4.09,False,False,257,-1,False
2023-12-01,,New York Knicks,Detroit Pistons,118,112,1.1,7.61,False,True,230,6,False
2023-12-01,,Miami Heat,Indiana Pacers,142,132,1.6,2.41,False,True,274,10,False
2023-12-01,,Cleveland Cavaliers,Portland Trail Blazers,95,103,1.15,5.82,False,False,198,-8,False
2023-12-01,,Minnesota Timberwolves,Utah Jazz,101,90,1.16,5.67,False,True,191,11,False
2023-12-02,,Boston Celtics,Philadelphia 76ers,125,119,1.16,5.51,False,True,244,6,False
2023-12-02,,Dallas Mavericks,Memphis Grizzlies,94,108,1.43,2.93,False,False,202,-14,False
2023-12-02,,New Orleans Pelicans,San Antonio Spurs,121,106,1.13,6.41,False,True,227,15,False
2023-12-02,,Orlando Magic,Washington Wizards,130,125,1.2,4.77,False,True,255,5,False
2023-12-02,,Toronto Raptors,New York Knicks,106,119,1.8,2.07,False,False,225,-13,False
2023-12-02,,Phoenix Suns,Denver Nuggets,111,119,1.96,1.89,False,False,230,-8,False
2023-12-03,,Los Angeles Clippers,Golden State Warriors,113,112,1.48,2.72,False,True,225,1,False
2023-12-03,,Brooklyn Nets,Orlando Magic,129,101,1.73,2.16,False,True,230,28,False
2023-12-03,,Milwaukee Bucks,Atlanta Hawks,132,121,1.39,3.11,False,True,253,11,False
2023-12-03,,Charlotte Hornets,Minnesota Timberwolves,117,123,2.72,1.49,False,False,240,-6,False
2023-12-03,,Detroit Pistons,Cleveland Cavaliers,101,110,4.26,1.24,False,False,211,-9,False
2023-12-03,,Chicago Bulls,New Orleans Pelicans,124,118,2.01,1.85,False,True,242,6,False
2023-12-03,,Los Angeles Lakers,Houston Rockets,107,97,1.51,2.66,False,True,204,10,False
2023-12-03,,Phoenix Suns,Memphis Grizzlies,116,109,1.22,4.57,False,True,225,7,False
2023-12-03,,Dallas Mavericks,Oklahoma City Thunder,120,126,2.62,1.52,False,False,246,-6,False
2023-12-03,,Utah Jazz,Portland Trail Blazers,118,113,1.82,2.03,True,True,231,5,False
2023-12-03,,Sacramento Kings,Denver Nuggets,123,117,1.62,2.3,False,True,240,6,False
2023-12-03,,Miami Heat,Indiana Pacers,129,144,1.52,2.61,False,False,273,-15,False
2023-12-07,,Atlanta Hawks,Brooklyn Nets,113,114,1.62,2.37,False,False,227,-1,False
2023-12-07,,Washington Wizards,Philadelphia 76ers,126,131,4.75,1.2,False,False,257,-5,False
2023-12-07,,Detroit Pistons,Memphis Grizzlies,102,116,2.09,1.79,False,False,218,-14,False
2023-12-07,,Cleveland Cavaliers,Orlando Magic,121,111,1.57,2.5,False,True,232,10,False
2023-12-07,,Minnesota Timberwolves,San Antonio Spurs,102,94,1.15,5.89,False,True,196,8,False
2023-12-07,,Toronto Raptors,Miami Heat,103,112,1.58,2.44,False,False,215,-9,False
2023-12-07,,Chicago Bulls,Charlotte Hornets,111,100,1.5,2.67,False,True,211,11,False
2023-12-07,,Houston Rockets,Oklahoma City Thunder,110,101,2.1,1.78,False,True,211,9,False
2023-12-07,,Dallas Mavericks,Utah Jazz,147,97,1.16,5.51,False,True,244,50,False
2023-12-07,,Golden State Warriors,Portland Trail Blazers,110,106,1.13,6.39,False,True,216,4,False
2023-12-07,,Los Angeles Clippers,Denver Nuggets,111,102,1.93,1.93,False,True,213,9,False
2023-12-09,,Oklahoma City Thunder,Golden State Warriors,138,136,1.65,2.32,True,True,274,2,False
2023-12-09,,Charlotte Hornets,Toronto Raptors,119,116,2.74,1.49,False,True,235,3,False
2023-12-09,,Orlando Magic,Detroit Pistons,123,91,1.19,4.93,False,True,214,32,False
2023-12-09,,Philadelphia 76ers,Atlanta Hawks,125,114,1.26,4.07,False,True,239,11,False
2023-12-09,,Brooklyn Nets,Washington Wizards,124,97,1.25,4.2,False,True,221,27,False
2023-12-09,,Boston Celtics,New York Knicks,133,123,1.32,3.51,False,True,256,10,False
2023-12-09,,Portland Trail Blazers,Dallas Mavericks,112,125,4.66,1.21,False,False,237,-13,False
2023-12-09,,Utah Jazz,Los Angeles Clippers,103,117,3.67,1.3,False,False,220,-14,False
2023-12-09,,Miami Heat,Cleveland Cavaliers,99,111,2.01,1.84,False,False,210,-12,False
2023-12-09,,Phoenix Suns,Sacramento Kings,106,114,2.26,1.68,False,False,220,-8,False
2023-12-09,,Denver Nuggets,Houston Rockets,106,114,1.26,4.0,False,False,220,-8,False
2023-12-09,,San Antonio Spurs,Chicago Bulls,112,121,2.13,1.76,False,False,233,-9,False
2023-12-09,,Memphis Grizzlies,Minnesota Timberwolves,103,127,2.81,1.46,False,False,230,-24,False
2023-12-12,,New York Knicks,Toronto Raptors,136,130,1.58,2.46,False,True,266,6,False
2023-12-12,,Philadelphia 76ers,Washington Wizards,146,101,1.12,6.64,False,True,247,45,False
2023-12-12,,Detroit Pistons,Indiana Pacers,123,131,3.28,1.36,False,False,254,-8,False
2023-12-12,,Orlando Magic,Cleveland Cavaliers,104,94,1.76,2.13,False,True,198,10,False
2023-12-12,,Charlotte Hornets,Miami Heat,114,116,2.47,1.57,False,False,230,-2,False
2023-12-12,,Atlanta Hawks,Denver Nuggets,122,129,2.29,1.66,False,False,251,-7,False
2023-12-12,,Oklahoma City Thunder,Utah Jazz,134,120,1.12,6.93,False,True,254,14,False
2023-12-12,,New Orleans Pelicans,Minnesota Timberwolves,121,107,1.6,2.43,False,True,228,14,False
2023-12-12,,Los Angeles Clippers,Portland Trail Blazers,132,127,1.11,7.3,False,True,259,5,False
2023-12-12,,Sacramento Kings,Brooklyn Nets,131,118,1.53,2.57,False,True,249,13,False
2023-12-12,,Houston Rockets,San Antonio Spurs,93,82,1.26,4.05,False,True,175,11,False
2023-12-12,,Memphis Grizzlies,Dallas Mavericks,113,120,1.99,1.85,False,False,233,-7,False
2023-12-12,,Milwaukee Bucks,Chicago Bulls,133,129,1.16,5.6,True,True,262,4,False
2023-12-13,,Dallas Mavericks,Los Angeles Lakers,127,125,2.27,1.68,False,True,252,2,False
2023-12-13,,Boston Celtics,Cleveland Cavaliers,120,113,1.15,5.83,False,True,233,7,False
2023-12-13,,Chicago Bulls,Denver Nuggets,106,114,3.08,1.39,False,False,220,-8,False
2023-12-13,,Phoenix Suns,Golden State Warriors,119,116,1.98,1.87,False,True,235,3,False
2023-12-13,,Los Angeles Clippers,Sacramento Kings,119,99,1.6,2.41,False,True,218,20,False
2023-12-14,,San Antonio Spurs,Los Angeles Lakers,119,122,2.36,1.63,False,False,241,-3,False
2023-12-14,,Detroit Pistons,Philadelphia 76ers,111,129,6.06,1.14,False,False,240,-18,False
2023-12-14,,Miami Heat,Charlotte Hornets,115,104,1.32,3.55,False,True,219,11,False
2023-12-14,,Toronto Raptors,Atlanta Hawks,135,128,1.75,2.14,False,True,263,7,False
2023-12-14,,Utah Jazz,New York Knicks,117,113,2.87,1.44,False,True,230,4,False
2023-12-14,,Milwaukee Bucks,Indiana Pacers,140,126,1.4,3.07,False,True,266,14,False
2023-12-14,,Phoenix Suns,Brooklyn Nets,112,116,1.54,2.58,False,False,228,-4,False
2023-12-14,,Washington Wizards,New Orleans Pelicans,122,142,3.16,1.38,False,False,264,-20,False
2023-12-14,,Houston Rockets,Memphis Grizzlies,117,104,1.24,4.27,False,True,221,13,False
2023-12-15,,Portland Trail Blazers,Utah Jazz,114,122,1.51,2.66,False,False,236,-8,False
2023-12-15,,Los Angeles Clippers,Golden State Warriors,121,113,1.75,2.14,False,True,234,8,False
2023-12-15,,Sacramento Kings,Oklahoma City Thunder,128,123,1.76,2.14,False,True,251,5,False
2023-12-15,,Denver Nuggets,Brooklyn Nets,124,101,1.25,4.25,False,True,225,23,False
2023-12-15,,Boston Celtics,Cleveland Cavaliers,116,107,1.26,4.03,False,True,223,9,False
2023-12-15,,Miami Heat,Chicago Bulls,116,124,1.61,2.39,False,False,240,-8,False
2023-12-15,,Dallas Mavericks,Minnesota Timberwolves,101,119,2.06,1.8,False,False,220,-18,False
2023-12-16,,Phoenix Suns,New York Knicks,122,139,1.5,2.66,False,False,261,-17,False
2023-12-16,,Memphis Grizzlies,Houston Rockets,96,103,2.22,1.7,False,False,199,-7,False
2023-12-16,,Toronto Raptors,Atlanta Hawks,104,125,1.81,2.05,False,False,229,-21,False
2023-12-16,,Philadelphia 76ers,Detroit Pistons,124,92,1.08,8.58,False,True,216,32,False
2023-12-16,,San Antonio Spurs,Los Angeles Lakers,129,115,2.55,1.54,False,True,244,14,False
2023-12-16,,Charlotte Hornets,New Orleans Pelicans,107,112,4.26,1.23,False,False,219,-5,False
2023-12-16,,Washington Wizards,Indiana Pacers,137,123,3.78,1.29,False,True,260,14,False
2023-12-16,,Boston Celtics,Orlando Magic,128,111,1.46,2.8,False,True,239,17,False
2023-12-17,,Golden State Warriors,Brooklyn Nets,124,120,1.66,2.3,False,True,244,4,False
2023-12-17,,Milwaukee Bucks,Detroit Pistons,146,114,1.06,8.79,False,True,260,32,False
2023-12-17,,Cleveland Cavaliers,Atlanta Hawks,127,119,1.55,2.52,False,True,246,8,False
2023-12-17,,Minnesota Timberwolves,Indiana Pacers,127,109,1.21,4.65,False,True,236,18,False
2023-12-17,,Miami Heat,Chicago Bulls,118,116,1.51,2.65,False,True,234,2,False
2023-12-17,,Portland Trail Blazers,Dallas Mavericks,120,131,2.65,1.51,False,False,251,-11,False
2023-12-17,,Denver Nuggets,Oklahoma City Thunder,117,118,1.47,2.78,False,False,235,-1,False
2023-12-17,,Sacramento Kings,Utah Jazz,125,104,1.29,3.73,False,True,229,21,False
2023-12-17,,Los Angeles Clippers,New York Knicks,144,122,1.39,3.08,False,True,266,22,False
2023-12-17,,Charlotte Hornets,Philadelphia 76ers,82,135,5.78,1.15,False,False,217,-53,False
2023-12-18,,Phoenix Suns,Washington Wizards,112,108,1.12,6.65,False,True,220,4,False
2023-12-18,,Milwaukee Bucks,Houston Rockets,128,119,1.35,3.3,False,True,247,9,False
2023-12-18,,Portland Trail Blazers,Golden State Warriors,114,118,2.85,1.45,False,False,232,-4,False
2023-12-18,,Boston Celtics,Orlando Magic,114,97,1.28,3.83,False,True,211,17,False
2023-12-18,,San Antonio Spurs,New Orleans Pelicans,110,146,3.45,1.33,False,False,256,-36,False
2023-12-19,,Philadelphia 76ers,Chicago Bulls,104,108,1.19,4.92,False,False,212,-4,False
2023-12-19,,Miami Heat,Minnesota Timberwolves,108,112,2.08,1.79,False,False,220,-4,False
2023-12-19,,Indiana Pacers,Los Angeles Clippers,127,151,2.41,1.6,False,False,278,-24,False
2023-12-19,,Toronto Raptors,Charlotte Hornets,114,99,1.12,6.59,False,True,213,15,False
2023-12-19,,Cleveland Cavaliers,Houston Rockets,135,130,1.6,2.42,True,True,265,5,False
2023-12-19,,Atlanta Hawks,Detroit Pistons,130,124,1.15,5.63,False,True,254,6,False
2023-12-19,,Utah Jazz,Brooklyn Nets,125,108,2.33,1.64,False,True,233,17,False
2023-12-19,,Sacramento Kings,Washington Wizards,143,131,1.1,7.76,False,True,274,12,False
2023-12-19,,Denver Nuggets,Dallas Mavericks,130,104,1.3,3.67,False,True,234,26,False
2023-12-19,,Los Angeles Lakers,New York Knicks,109,114,1.51,2.62,False,False,223,-5,False
2023-12-19,,Oklahoma City Thunder,Memphis Grizzlies,116,97,1.2,4.9,False,True,213,19,False
2023-12-20,,New Orleans Pelicans,Memphis Grizzlies,113,115,1.27,3.89,False,False,228,-2,False
2023-12-20,,Milwaukee Bucks,San Antonio Spurs,132,119,1.07,9.83,False,True,251,13,False
2023-12-20,,Portland Trail Blazers,Phoenix Suns,109,104,3.31,1.35,False,True,213,5,False
2023-12-20,,Golden State Warriors,Boston Celtics,132,126,2.62,1.51,True,True,258,6,False
2023-12-21,,Orlando Magic,Miami Heat,106,115,1.49,2.71,False,False,221,-9,False
2023-12-21,,Brooklyn Nets,New York Knicks,102,121,1.97,1.87,False,False,223,-19,False
2023-12-21,,Philadelphia 76ers,Minnesota Timberwolves,127,113,1.59,2.43,False,True,240,14,False
2023-12-21,,Indiana Pacers,Charlotte Hornets,144,113,1.2,4.77,False,True,257,31,False
2023-12-21,,Cleveland Cavaliers,Utah Jazz,124,116,1.64,2.33,False,True,240,8,False
2023-12-21,,Chicago Bulls,Los Angeles Lakers,124,108,2.43,1.59,False,True,232,16,False
2023-12-21,,Toronto Raptors,Denver Nuggets,104,113,2.41,1.6,False,False,217,-9,False
2023-12-21,,Houston Rockets,Atlanta Hawks,127,134,1.7,2.22,False,False,261,-7,False
2023-12-21,,Dallas Mavericks,Los Angeles Clippers,111,120,2.06,1.8,False,False,231,-9,False
2023-12-21,,Sacramento Kings,Boston Celtics,119,144,1.63,2.35,False,False,263,-25,False
2023-12-22,,Memphis Grizzlies,Indiana Pacers,116,103,1.75,2.13,False,True,219,13,False
2023-12-22,,Detroit Pistons,Utah Jazz,111,119,1.78,2.09,False,False,230,-8,False
2023-12-22,,Oklahoma City Thunder,Los Angeles Clippers,134,115,1.42,2.94,False,True,249,19,False
2023-12-22,,Cleveland Cavaliers,New Orleans Pelicans,104,123,2.36,1.63,False,False,227,-19,False
2023-12-22,,Chicago Bulls,San Antonio Spurs,114,95,1.43,2.92,False,True,209,19,False
2023-12-22,,Minnesota Timberwolves,Los Angeles Lakers,118,111,1.3,3.63,False,True,229,7,False
2023-12-22,,Portland Trail Blazers,Washington Wizards,117,118,1.55,2.52,False,False,235,-1,False
2023-12-22,,Milwaukee Bucks,Orlando Magic,118,114,1.28,3.87,False,True,232,4,False
2023-12-23,,Philadelphia 76ers,Toronto Raptors,121,111,1.31,3.57,False,True,232,10,False
2023-12-23,,Brooklyn Nets,Denver Nuggets,117,122,2.61,1.52,False,False,239,-5,False
2023-12-23,,Houston Rockets,Dallas Mavericks,122,96,1.29,3.74,False,True,218,26,False
2023-12-23,,Miami Heat,Atlanta Hawks,122,113,1.87,1.98,False,True,235,9,False
2023-12-23,,Sacramento Kings,Phoenix Suns,120,105,1.57,2.47,False,True,225,15,False
2023-12-23,,Golden State Warriors,Washington Wizards,129,118,1.18,5.19,False,True,247,11,False
2023-12-24,,New Orleans Pelicans,Houston Rockets,104,106,1.35,3.34,False,False,210,-2,False
2023-12-24,,New York Knicks,Milwaukee Bucks,111,130,2.16,1.74,False,False,241,-19,False
2023-12-24,,Los Angeles Clippers,Boston Celtics,108,145,2.5,1.56,False,False,253,-37,False
2023-12-24,,Toronto Raptors,Utah Jazz,119,126,1.46,2.81,False,False,245,-7,False
2023-12-24,,Indiana Pacers,Orlando Magic,110,117,1.74,2.16,False,False,227,-7,False
2023-12-24,,Charlotte Hornets,Denver Nuggets,95,102,4.96,1.19,False,False,197,-7,False
2023-12-24,,Dallas Mavericks,San Antonio Spurs,144,119,1.3,3.68,False,True,263,25,False
2023-12-24,,Oklahoma City Thunder,Los Angeles Lakers,120,129,1.63,2.36,False,False,249,-9,False
2023-12-24,,Chicago Bulls,Cleveland Cavaliers,95,109,1.43,2.93,False,False,204,-14,False
2023-12-24,,Golden State Warriors,Portland Trail Blazers,126,106,1.28,3.85,False,True,232,20,False
2023-12-24,,Sacramento Kings,Minnesota Timberwolves,98,110,1.75,2.15,False,False,208,-12,False
2023-12-24,,Atlanta Hawks,Memphis Grizzlies,119,125,1.8,2.05,False,False,244,-6,False
2023-12-24,,Brooklyn Nets,Detroit Pistons,126,115,1.22,4.49,False,True,241,11,False
2023-12-26,,New York Knicks,Milwaukee Bucks,129,122,2.36,1.63,False,True,251,7,False
2023-12-26,,Denver Nuggets,Golden State Warriors,120,114,1.34,3.41,False,True,234,6,False
2023-12-26,,Los Angeles Lakers,Boston Celtics,115,126,2.61,1.54,False,False,241,-11,False
2023-12-26,,Miami Heat,Philadelphia 76ers,119,113,1.73,2.16,False,True,232,6,False
2023-12-26,,Phoenix Suns,Dallas Mavericks,114,128,1.56,2.49,False,False,242,-14,False
2023-12-27,,Washington Wizards,Orlando Magic,119,127,3.31,1.35,False,False,246,-8,False
2023-12-27,,Detroit Pistons,Brooklyn Nets,112,118,3.03,1.4,False,False,230,-6,False
2023-12-27,,San Antonio Spurs,Utah Jazz,118,130,2.22,1.7,False,False,248,-12,False
2023-12-27,,Oklahoma City Thunder,Minnesota Timberwolves,129,106,1.79,2.09,False,True,235,23,False
2023-12-27,,New Orleans Pelicans,Memphis Grizzlies,115,116,1.54,2.56,True,False,231,-1,False
2023-12-27,,Houston Rockets,Indiana Pacers,117,123,1.68,2.25,False,False,240,-6,False
2023-12-27,,Chicago Bulls,Atlanta Hawks,118,113,2.16,1.74,False,True,231,5,False
2023-12-27,,Portland Trail Blazers,Sacramento Kings,130,113,4.09,1.26,False,True,243,17,False
2023-12-27,,Los Angeles Clippers,Charlotte Hornets,113,104,1.19,5.11,False,True,217,9,False
2023-12-28,,Washington Wizards,Toronto Raptors,102,132,3.22,1.37,False,False,234,-30,False
2023-12-28,,Orlando Magic,Philadelphia 76ers,92,112,1.75,2.14,False,False,204,-20,False
2023-12-28,,Brooklyn Nets,Milwaukee Bucks,122,144,4.61,1.21,False,False,266,-22,False
2023-12-28,,Oklahoma City Thunder,New York Knicks,129,120,1.62,2.38,False,True,249,9,False
2023-12-28,,Houston Rockets,Phoenix Suns,113,129,2.3,1.66,False,False,242,-16,False
2023-12-28,,Dallas Mavericks,Cleveland Cavaliers,110,113,1.42,2.97,False,False,223,-3,False
2023-12-29,,Denver Nuggets,Memphis Grizzlies,142,105,1.25,4.17,False,True,247,37,False
2023-12-29,,Boston Celtics,Detroit Pistons,128,122,1.07,9.84,True,True,250,6,False
2023-12-29,,Minnesota Timberwolves,Dallas Mavericks,118,110,1.13,6.21,False,True,228,8,False
2023-12-29,,Chicago Bulls,Indiana Pacers,104,120,1.96,1.89,False,False,224,-16,False
2023-12-29,,Golden State Warriors,Miami Heat,102,114,1.4,3.06,False,False,216,-12,False
2023-12-29,,Portland Trail Blazers,San Antonio Spurs,105,118,1.66,2.3,False,False,223,-13,False
2023-12-29,,Los Angeles Lakers,Charlotte Hornets,133,112,1.12,6.89,False,True,245,21,False
2023-12-29,,New Orleans Pelicans,Utah Jazz,112,105,1.26,4.05,False,True,217,7,False
2023-12-30,,Orlando Magic,New York Knicks,117,108,1.94,1.9,False,True,225,9,False
2023-12-30,,Cleveland Cavaliers,Milwaukee Bucks,111,119,2.7,1.5,False,False,230,-8,False
2023-12-30,,Atlanta Hawks,Sacramento Kings,110,117,1.98,1.87,False,False,227,-7,False
2023-12-30,,Washington Wizards,Brooklyn Nets,110,104,2.97,1.42,False,True,214,6,False
2023-12-30,,Boston Celtics,Toronto Raptors,120,118,1.51,2.66,False,True,238,2,False
2023-12-30,,Phoenix Suns,Charlotte Hornets,133,119,1.08,8.84,False,True,252,14,False
2023-12-30,,Houston Rockets,Philadelphia 76ers,127,131,2.01,1.84,False,False,258,-4,False
2023-12-30,,Portland Trail Blazers,San Antonio Spurs,134,128,1.52,2.61,False,True,262,6,False
2023-12-30,,Los Angeles Clippers,Memphis Grizzlies,117,106,1.6,2.41,False,True,223,11,False
2023-12-30,,Denver Nuggets,Oklahoma City Thunder,93,119,1.79,2.08,False,False,212,-26,False
2023-12-31,,Golden State Warriors,Dallas Mavericks,122,132,1.57,2.48,False,False,254,-10,False
2023-12-31,,Chicago Bulls,Philadelphia 76ers,105,92,1.89,1.96,False,True,197,13,False
2023-12-31,,Utah Jazz,Miami Heat,117,109,2.29,1.66,False,True,226,8,False
2023-12-31,,Indiana Pacers,New York Knicks,140,126,1.58,2.47,False,True,266,14,False
2023-12-31,,Detroit Pistons,Toronto Raptors,129,127,2.41,1.6,False,True,256,2,False
2023-12-31,,Minnesota Timberwolves,Los Angeles Lakers,108,106,1.57,2.49,False,True,214,2,False
2024-01-01,,Phoenix Suns,Orlando Magic,112,107,1.45,2.84,False,True,219,5,False
2024-01-01,,San Antonio Spurs,Boston Celtics,101,134,8.01,1.09,False,False,235,-33,False
2024-01-01,,Memphis Grizzlies,Sacramento Kings,92,123,1.88,1.97,False,False,215,-31,False
2024-01-01,,New Orleans Pelicans,Los Angeles Lakers,129,109,1.45,2.84,False,True,238,20,False
2024-01-01,,Washington Wizards,Atlanta Hawks,126,130,3.09,1.4,False,False,256,-4,False
2024-01-01,,Oklahoma City Thunder,Brooklyn Nets,124,108,1.33,3.45,False,True,232,16,False
2024-01-02,,Denver Nuggets,Charlotte Hornets,111,93,1.05,10.64,False,True,204,18,False
2024-01-02,,Los Angeles Clippers,Miami Heat,121,104,1.3,3.77,False,True,225,17,False
2024-01-02,,Utah Jazz,Dallas Mavericks,127,90,2.55,1.55,False,True,217,37,False
2024-01-02,,Phoenix Suns,Portland Trail Blazers,109,88,1.23,4.34,False,True,197,21,False
2024-01-02,,Milwaukee Bucks,Indiana Pacers,113,122,1.3,3.7,False,False,235,-9,False
2024-01-02,,Toronto Raptors,Cleveland Cavaliers,124,121,1.7,2.21,False,True,245,3,False
2024-01-02,,New York Knicks,Minnesota Timberwolves,112,106,1.99,1.86,False,True,218,6,False
2024-01-02,,Houston Rockets,Detroit Pistons,136,113,1.24,4.29,False,True,249,23,False
2024-01-03,,Sacramento Kings,Charlotte Hornets,104,111,1.07,8.87,False,False,215,-7,False
2024-01-03,,Golden State Warriors,Orlando Magic,121,115,1.6,2.41,False,True,236,6,False
2024-01-03,,Oklahoma City Thunder,Boston Celtics,127,123,2.47,1.57,False,True,250,4,False
2024-01-03,,New Orleans Pelicans,Brooklyn Nets,112,85,1.45,2.83,False,True,197,27,False
2024-01-03,,Memphis Grizzlies,San Antonio Spurs,106,98,1.17,5.38,False,True,204,8,False
2024-01-03,,Philadelphia 76ers,Chicago Bulls,110,97,1.21,4.7,False,True,207,13,False
2024-01-04,,Indiana Pacers,Milwaukee Bucks,142,130,2.37,1.62,False,True,272,12,False
