date,round,home_team,away_team,home_score,away_score,home_odds,away_odds,overtime,home_win,total_points,point_diff,is_allstar
2024-11-03,,Philadelphia 76ers,Memphis Grizzlies,107,124,1.91,1.94,False,False,231,-17,False
2024-11-03,,Houston Rockets,Golden State Warriors,121,127,1.52,2.61,True,False,248,-6,False
2024-11-03,,Los Angeles Clippers,Oklahoma City Thunder,92,105,2.87,1.44,False,False,197,-13,False
2024-11-03,,Washington Wizards,Miami Heat,98,118,4.49,1.21,False,False,216,-20,False
2024-11-03,,Phoenix Suns,Portland Trail Blazers,103,97,1.11,6.9,False,True,200,6,False
2024-11-03,,Denver Nuggets,Utah Jazz,129,103,1.19,5.05,False,True,232,26,False
2024-11-03,,Toronto Raptors,Sacramento Kings,131,128,4.13,1.25,True,True,259,3,False
2024-11-04,,Dallas Mavericks,Orlando Magic,108,85,1.36,3.23,False,True,193,23,False
2024-11-04,,New Orleans Pelicans,Atlanta Hawks,111,126,1.95,1.9,False,False,237,-15,False
2024-11-04,,Brooklyn Nets,Detroit Pistons,92,106,1.66,2.28,False,False,198,-14,False
2024-11-05,,Miami Heat,Sacramento Kings,110,111,1.84,2.0,False,False,221,-1,False
2024-11-05,,Houston Rockets,New York Knicks,109,97,2.08,1.77,False,True,206,12,False
2024-11-05,,Washington Wizards,Golden State Warriors,112,125,5.15,1.18,False,False,237,-13,False
2024-11-05,,Detroit Pistons,Los Angeles Lakers,115,103,3.31,1.34,False,True,218,12,False
2024-11-05,,Atlanta Hawks,Boston Celtics,93,123,4.8,1.19,False,False,216,-30,False
2024-11-05,,Brooklyn Nets,Memphis Grizzlies,106,104,2.52,1.56,False,True,210,2,False
2024-11-05,,Chicago Bulls,Utah Jazz,126,135,1.33,3.41,False,False,261,-9,False
2024-11-05,,New Orleans Pelicans,Portland Trail Blazers,100,118,1.87,1.97,False,False,218,-18,False
2024-11-05,,Minnesota Timberwolves,Charlotte Hornets,114,93,1.18,5.08,False,True,207,21,False
2024-11-05,,Oklahoma City Thunder,Orlando Magic,102,86,1.12,6.61,False,True,188,16,False
2024-11-05,,Dallas Mavericks,Indiana Pacers,127,134,1.54,2.54,False,False,261,-7,False
2024-11-05,,Denver Nuggets,Toronto Raptors,121,119,1.18,5.03,False,True,240,2,False
2024-11-05,,Phoenix Suns,Philadelphia 76ers,118,116,1.32,3.5,False,True,234,2,False
2024-11-05,,Los Angeles Clippers,San Antonio Spurs,113,104,1.56,2.49,False,True,217,9,False
2024-11-05,,Cleveland Cavaliers,Milwaukee Bucks,116,114,1.28,3.8,False,True,230,2,False
2024-11-07,,Memphis Grizzlies,Los Angeles Lakers,131,114,1.57,2.48,False,True,245,17,False
2024-11-07,,New Orleans Pelicans,Cleveland Cavaliers,122,131,3.12,1.38,False,False,253,-9,False
2024-11-07,,Boston Celtics,Golden State Warriors,112,118,1.38,3.14,False,False,230,-6,False
2024-11-07,,Charlotte Hornets,Detroit Pistons,108,107,1.98,1.86,False,True,215,1,False
2024-11-07,,Houston Rockets,San Antonio Spurs,127,100,1.36,3.19,False,True,227,27,False
2024-11-07,,Sacramento Kings,Toronto Raptors,122,107,1.15,5.6,False,True,229,15,False
2024-11-07,,Dallas Mavericks,Chicago Bulls,119,99,1.2,4.77,False,True,218,20,False
2024-11-07,,Denver Nuggets,Oklahoma City Thunder,124,122,3.27,1.35,False,True,246,2,False
2024-11-07,,Atlanta Hawks,New York Knicks,121,116,3.25,1.35,False,True,237,5,False
2024-11-07,,Los Angeles Clippers,Philadelphia 76ers,110,98,1.79,2.06,False,True,208,12,False
2024-11-07,,Phoenix Suns,Miami Heat,115,112,1.5,2.66,False,True,227,3,False
2024-11-07,,Indiana Pacers,Orlando Magic,118,111,1.47,2.77,False,True,229,7,False
2024-11-08,,Milwaukee Bucks,Utah Jazz,123,100,1.22,4.51,False,True,223,23,False
2024-11-08,,Chicago Bulls,Minnesota Timberwolves,119,135,4.22,1.24,False,False,254,-16,False
2024-11-08,,San Antonio Spurs,Portland Trail Blazers,118,105,1.57,2.45,False,True,223,13,False
2024-11-09,,Charlotte Hornets,Indiana Pacers,103,83,3.2,1.37,False,True,186,20,False
2024-11-09,,Boston Celtics,Brooklyn Nets,108,104,1.11,6.79,True,True,212,4,False
2024-11-09,,Orlando Magic,New Orleans Pelicans,115,88,1.29,3.73,False,True,203,27,False
2024-11-09,,Detroit Pistons,Atlanta Hawks,122,121,1.77,2.1,False,True,243,1,False
2024-11-09,,Dallas Mavericks,Phoenix Suns,113,114,1.7,2.21,False,False,227,-1,False
2024-11-09,,Cleveland Cavaliers,Golden State Warriors,136,117,1.62,2.36,False,True,253,19,False
2024-11-09,,New York Knicks,Milwaukee Bucks,116,94,1.39,3.05,False,True,210,22,False
2024-11-09,,Oklahoma City Thunder,Houston Rockets,126,107,1.3,3.68,False,True,233,19,False
2024-11-09,,Minnesota Timberwolves,Portland Trail Blazers,127,102,1.14,6.13,False,True,229,25,False
2024-11-09,,Denver Nuggets,Miami Heat,135,122,1.66,2.26,False,True,257,13,False
2024-11-09,,Los Angeles Lakers,Philadelphia 76ers,116,106,1.32,3.47,False,True,222,10,False
2024-11-09,,Sacramento Kings,Los Angeles Clippers,98,107,1.4,3.03,False,False,205,-9,False
2024-11-09,,Memphis Grizzlies,Washington Wizards,128,104,1.32,3.45,False,True,232,24,False
2024-11-10,,Cleveland Cavaliers,Brooklyn Nets,105,100,1.12,6.62,False,True,205,5,False
2024-11-10,,Atlanta Hawks,Chicago Bulls,113,125,1.71,2.18,False,False,238,-12,False
2024-11-10,,Los Angeles Clippers,Toronto Raptors,105,103,1.4,3.03,False,True,208,2,False
2024-11-10,,San Antonio Spurs,Utah Jazz,110,111,1.39,3.08,False,False,221,-1,False
2024-11-11,,Milwaukee Bucks,Boston Celtics,107,113,2.63,1.51,False,False,220,-6,False
2024-11-11,,Indiana Pacers,New York Knicks,132,121,2.31,1.64,False,True,253,11,False
2024-11-11,,Oklahoma City Thunder,Golden State Warriors,116,127,1.38,3.12,False,False,243,-11,False
2024-11-11,,Detroit Pistons,Houston Rockets,99,101,2.46,1.57,False,False,200,-2,False
2024-11-11,,Orlando Magic,Washington Wizards,121,94,1.16,5.46,False,True,215,27,False
2024-11-11,,Los Angeles Lakers,Toronto Raptors,123,103,1.18,5.07,False,True,226,20,False
2024-11-11,,Portland Trail Blazers,Memphis Grizzlies,89,134,1.95,1.88,False,False,223,-45,False
2024-11-11,,Philadelphia 76ers,Charlotte Hornets,107,105,1.51,2.62,True,True,212,2,False
2024-11-11,,Phoenix Suns,Sacramento Kings,118,127,1.96,1.87,True,False,245,-9,False
2024-11-11,,Denver Nuggets,Dallas Mavericks,122,120,1.75,2.12,False,True,242,2,False
2024-11-11,,Minnesota Timberwolves,Miami Heat,94,95,1.34,3.34,False,False,189,-1,False
2024-11-12,,San Antonio Spurs,Sacramento Kings,116,96,2.18,1.71,False,True,212,20,False
2024-11-12,,Oklahoma City Thunder,Los Angeles Clippers,134,128,1.36,3.19,False,True,262,6,False
2024-11-12,,Houston Rockets,Washington Wizards,107,92,1.15,5.85,False,True,199,15,False
2024-11-12,,Chicago Bulls,Cleveland Cavaliers,113,119,3.76,1.29,False,False,232,-6,False
2024-11-12,,New Orleans Pelicans,Brooklyn Nets,105,107,2.04,1.81,False,False,212,-2,False
2024-11-13,,Detroit Pistons,Miami Heat,123,121,2.01,1.82,True,True,244,2,False
2024-11-13,,Milwaukee Bucks,Toronto Raptors,99,85,1.26,4.03,False,True,184,14,False
2024-11-13,,Philadelphia 76ers,New York Knicks,99,111,2.35,1.62,False,False,210,-12,False
2024-11-13,,Orlando Magic,Charlotte Hornets,114,89,1.27,3.93,False,True,203,25,False
2024-11-13,,Utah Jazz,Phoenix Suns,112,120,2.71,1.48,False,False,232,-8,False
2024-11-13,,Portland Trail Blazers,Minnesota Timberwolves,122,108,4.16,1.24,False,True,230,14,False
2024-11-13,,Golden State Warriors,Dallas Mavericks,120,117,1.69,2.21,False,True,237,3,False
2024-11-13,,Boston Celtics,Atlanta Hawks,116,117,1.07,9.54,False,False,233,-1,False
2024-11-14,,San Antonio Spurs,Washington Wizards,139,130,1.23,4.33,False,True,269,9,False
2024-11-14,,Oklahoma City Thunder,New Orleans Pelicans,106,88,1.09,7.91,False,True,194,18,False
2024-11-14,,Philadelphia 76ers,Cleveland Cavaliers,106,114,5.32,1.17,False,False,220,-8,False
2024-11-14,,New York Knicks,Chicago Bulls,123,124,1.29,3.71,False,False,247,-1,False
2024-11-14,,Sacramento Kings,Phoenix Suns,127,104,1.29,3.7,False,True,231,23,False
2024-11-14,,Brooklyn Nets,Boston Celtics,114,139,4.61,1.21,False,False,253,-25,False
2024-11-14,,Milwaukee Bucks,Detroit Pistons,127,120,1.36,3.25,True,True,247,7,False
2024-11-14,,Portland Trail Blazers,Minnesota Timberwolves,106,98,4.75,1.2,False,True,204,8,False
2024-11-14,,Los Angeles Lakers,Memphis Grizzlies,128,123,1.33,3.41,False,True,251,5,False
2024-11-14,,Orlando Magic,Indiana Pacers,94,90,1.87,1.96,False,True,184,4,False
2024-11-14,,Houston Rockets,Los Angeles Clippers,111,103,1.5,2.65,False,True,214,8,False
2024-11-15,,Utah Jazz,Dallas Mavericks,115,113,3.59,1.31,False,True,228,2,False
2024-11-16,,Toronto Raptors,Detroit Pistons,95,99,2.2,1.7,False,False,194,-4,False
2024-11-16,,San Antonio Spurs,Los Angeles Lakers,115,120,2.16,1.73,False,False,235,-5,False
2024-11-16,,Atlanta Hawks,Washington Wizards,129,117,1.24,4.17,False,True,246,12,False
2024-11-16,,Indiana Pacers,Miami Heat,111,124,1.53,2.55,False,False,235,-13,False
2024-11-16,,New York Knicks,Brooklyn Nets,124,122,1.25,4.09,False,True,246,2,False
2024-11-16,,Orlando Magic,Philadelphia 76ers,98,86,1.72,2.16,False,True,184,12,False
2024-11-16,,Oklahoma City Thunder,Phoenix Suns,99,83,1.33,3.4,False,True,182,16,False
2024-11-16,,New Orleans Pelicans,Denver Nuggets,101,94,2.1,1.77,False,True,195,7,False
2024-11-16,,Sacramento Kings,Minnesota Timberwolves,126,130,2.04,1.8,True,False,256,-4,False
2024-11-16,,Cleveland Cavaliers,Chicago Bulls,144,126,1.2,4.74,False,True,270,18,False
2024-11-16,,Golden State Warriors,Memphis Grizzlies,123,118,1.34,3.37,False,True,241,5,False
2024-11-16,,Houston Rockets,Los Angeles Clippers,125,104,1.51,2.64,False,True,229,21,False
2024-11-17,,Charlotte Hornets,Milwaukee Bucks,115,114,2.41,1.59,False,True,229,1,False
2024-11-17,,New Orleans Pelicans,Los Angeles Lakers,99,104,3.66,1.3,False,False,203,-5,False
2024-11-17,,Boston Celtics,Toronto Raptors,126,123,1.06,9.84,True,True,249,3,False
2024-11-17,,Dallas Mavericks,San Antonio Spurs,110,93,1.12,6.73,False,True,203,17,False
2024-11-17,,Sacramento Kings,Utah Jazz,121,117,1.35,3.3,False,True,238,4,False
2024-11-18,,Indiana Pacers,Miami Heat,119,110,1.61,2.38,False,True,229,9,False
2024-11-18,,Washington Wizards,Detroit Pistons,104,124,2.71,1.48,False,False,228,-20,False
2024-11-18,,Cleveland Cavaliers,Charlotte Hornets,128,114,1.21,4.61,False,True,242,14,False
2024-11-18,,Minnesota Timberwolves,Phoenix Suns,120,117,1.34,3.34,False,True,237,3,False
2024-11-18,,Memphis Grizzlies,Denver Nuggets,105,90,1.43,2.86,False,True,195,15,False
2024-11-18,,Los Angeles Clippers,Utah Jazz,116,105,1.21,4.54,False,True,221,11,False
2024-11-18,,Chicago Bulls,Houston Rockets,107,143,2.6,1.52,False,False,250,-36,False
2024-11-18,,New York Knicks,Brooklyn Nets,114,104,1.21,4.59,False,True,218,10,False
2024-11-18,,Oklahoma City Thunder,Dallas Mavericks,119,121,1.34,3.31,False,False,240,-2,False
2024-11-18,,Portland Trail Blazers,Atlanta Hawks,114,110,2.49,1.56,False,True,224,4,False
