date,round,home_team,away_team,home_score,away_score,home_odds,away_odds,overtime,home_win,total_points,point_diff,is_allstar
2018-12-31,,Miami Heat,Minnesota Timberwolves,104,113,1.57,2.48,False,False,217,-9,False
2018-12-31,,Toronto Raptors,Chicago Bulls,95,89,1.15,5.69,False,True,184,6,False
2018-12-31,,Dallas Mavericks,Oklahoma City Thunder,105,103,2.14,1.74,False,True,208,2,False
2018-12-31,,Portland Trail Blazers,Philadelphia 76ers,129,95,1.66,2.27,False,True,224,34,False
2018-12-31,,Los Angeles Lakers,Sacramento Kings,121,114,1.79,2.06,False,True,235,7,False
2019-01-01,,Phoenix Suns,Golden State Warriors,109,132,5.41,1.16,False,False,241,-23,False
2019-01-01,,New Orleans Pelicans,Minnesota Timberwolves,123,114,1.46,2.78,False,True,237,9,False
2019-01-01,,Oklahoma City Thunder,Dallas Mavericks,122,102,1.32,3.47,False,True,224,20,False
2019-01-01,,San Antonio Spurs,Boston Celtics,120,111,1.99,1.84,False,True,231,9,False
2019-01-01,,Charlotte Hornets,Orlando Magic,125,100,1.28,3.83,False,True,225,25,False
2019-01-01,,Houston Rockets,Memphis Grizzlies,113,101,1.53,2.54,False,True,214,12,False
2019-01-01,,Indiana Pacers,Atlanta Hawks,116,108,1.08,8.65,False,True,224,8,False
2019-01-02,,Toronto Raptors,Utah Jazz,122,116,1.84,2.0,False,True,238,6,False
2019-01-02,,Milwaukee Bucks,Detroit Pistons,121,98,1.17,5.19,False,True,219,23,False
2019-01-02,,Sacramento Kings,Portland Trail Blazers,108,113,1.95,1.88,True,False,221,-5,False
2019-01-02,,Denver Nuggets,New York Knicks,115,108,1.08,8.38,False,True,223,7,False
2019-01-02,,Los Angeles Clippers,Philadelphia 76ers,113,119,2.03,1.82,False,False,232,-6,False
2019-01-03,,Los Angeles Lakers,Oklahoma City Thunder,100,107,2.78,1.46,False,False,207,-7,False
2019-01-03,,Phoenix Suns,Philadelphia 76ers,127,132,2.31,1.65,False,False,259,-5,False
2019-01-03,,Boston Celtics,Minnesota Timberwolves,115,102,1.38,3.11,False,True,217,13,False
2019-01-03,,Chicago Bulls,Orlando Magic,84,112,2.02,1.84,False,False,196,-28,False
2019-01-03,,Brooklyn Nets,New Orleans Pelicans,126,121,2.06,1.81,False,True,247,5,False
2019-01-03,,Washington Wizards,Atlanta Hawks,114,98,1.39,3.11,False,True,212,16,False
2019-01-03,,Charlotte Hornets,Dallas Mavericks,84,122,1.82,2.03,False,False,206,-38,False
2019-01-03,,Cleveland Cavaliers,Miami Heat,92,117,2.95,1.42,False,False,209,-25,False
2019-01-03,,Memphis Grizzlies,Detroit Pistons,94,101,1.4,3.11,False,False,195,-7,False
2019-01-04,,San Antonio Spurs,Toronto Raptors,125,107,1.63,2.36,False,True,232,18,False
2019-01-04,,Sacramento Kings,Denver Nuggets,113,117,2.4,1.6,False,False,230,-4,False
2019-01-04,,Golden State Warriors,Houston Rockets,134,135,1.28,3.93,True,False,269,-1,False
2019-01-05,,Phoenix Suns,Los Angeles Clippers,111,121,2.57,1.51,False,False,232,-10,False
2019-01-05,,Los Angeles Lakers,New York Knicks,112,119,1.44,2.89,False,False,231,-7,False
2019-01-05,,Portland Trail Blazers,Oklahoma City Thunder,109,111,1.89,1.96,False,False,220,-2,False
2019-01-05,,Milwaukee Bucks,Atlanta Hawks,144,112,1.09,8.1,False,True,256,32,False
2019-01-05,,Miami Heat,Washington Wizards,115,109,1.34,3.35,False,True,224,6,False
2019-01-05,,Memphis Grizzlies,Brooklyn Nets,100,109,1.58,2.47,False,False,209,-9,False
2019-01-05,,Chicago Bulls,Indiana Pacers,116,119,3.4,1.33,True,False,235,-3,False
2019-01-05,,Cleveland Cavaliers,Utah Jazz,91,117,4.85,1.2,False,False,208,-26,False
2019-01-05,,Boston Celtics,Dallas Mavericks,114,93,1.58,2.46,False,True,207,21,False
2019-01-05,,Minnesota Timberwolves,Orlando Magic,120,103,1.57,2.49,False,True,223,17,False
2019-01-06,,Denver Nuggets,Charlotte Hornets,123,110,1.23,4.42,False,True,233,13,False
2019-01-06,,Detroit Pistons,Utah Jazz,105,110,2.48,1.56,False,False,215,-5,False
2019-01-06,,Philadelphia 76ers,Dallas Mavericks,106,100,1.38,3.21,False,True,206,6,False
2019-01-06,,Cleveland Cavaliers,New Orleans Pelicans,98,133,4.61,1.21,False,False,231,-35,False
2019-01-06,,Milwaukee Bucks,Toronto Raptors,116,123,1.42,2.91,False,False,239,-7,False
2019-01-06,,San Antonio Spurs,Memphis Grizzlies,108,88,1.26,4.09,False,True,196,20,False
2019-01-06,,Portland Trail Blazers,Houston Rockets,110,101,1.77,2.11,False,True,211,9,False
2019-01-06,,Sacramento Kings,Golden State Warriors,123,127,3.72,1.29,False,False,250,-4,False
2019-01-07,,Oklahoma City Thunder,Washington Wizards,98,116,1.18,5.23,False,False,214,-18,False
2019-01-07,,Phoenix Suns,Charlotte Hornets,113,119,1.82,2.04,False,False,232,-6,False
2019-01-07,,Toronto Raptors,Indiana Pacers,121,105,1.83,2.03,False,True,226,16,False
2019-01-07,,Atlanta Hawks,Miami Heat,106,82,3.26,1.36,False,True,188,24,False
2019-01-07,,Los Angeles Clippers,Orlando Magic,106,96,1.35,3.28,False,True,202,10,False
2019-01-07,,Minnesota Timberwolves,Los Angeles Lakers,108,86,1.3,3.65,False,True,194,22,False
2019-01-07,,Chicago Bulls,Brooklyn Nets,100,117,2.13,1.76,False,False,217,-17,False
2019-01-08,,Detroit Pistons,San Antonio Spurs,107,119,2.21,1.69,False,False,226,-12,False
2019-01-08,,Boston Celtics,Brooklyn Nets,116,95,1.16,5.57,False,True,211,21,False
2019-01-08,,Milwaukee Bucks,Utah Jazz,114,102,1.46,2.81,False,True,216,12,False
2019-01-08,,New Orleans Pelicans,Memphis Grizzlies,114,95,1.52,2.63,False,True,209,19,False
2019-01-08,,Houston Rockets,Denver Nuggets,125,113,1.89,1.96,False,True,238,12,False
2019-01-08,,Dallas Mavericks,Los Angeles Lakers,97,107,1.33,3.51,False,False,204,-10,False
2019-01-08,,Sacramento Kings,Orlando Magic,111,95,1.53,2.59,False,True,206,16,False
2019-01-08,,Portland Trail Blazers,New York Knicks,111,101,1.13,6.49,False,True,212,10,False
2019-01-09,,Los Angeles Clippers,Charlotte Hornets,128,109,1.38,3.14,False,True,237,19,False
2019-01-09,,Golden State Warriors,New York Knicks,122,95,1.02,16.57,False,True,217,27,False
2019-01-09,,Phoenix Suns,Sacramento Kings,115,111,2.41,1.6,False,True,226,4,False
2019-01-09,,Cleveland Cavaliers,Indiana Pacers,115,123,4.84,1.2,False,False,238,-8,False
2019-01-09,,Toronto Raptors,Atlanta Hawks,104,101,1.08,8.5,False,True,205,3,False
2019-01-09,,Miami Heat,Denver Nuggets,99,103,1.78,2.1,False,False,202,-4,False
2019-01-09,,Philadelphia 76ers,Washington Wizards,132,115,1.28,3.76,False,True,247,17,False
2019-01-09,,Oklahoma City Thunder,Minnesota Timberwolves,117,119,1.27,3.84,False,False,236,-2,False
2019-01-10,,Utah Jazz,Orlando Magic,106,93,1.21,4.61,False,True,199,13,False
2019-01-10,,Los Angeles Lakers,Detroit Pistons,113,100,1.85,1.99,False,True,213,13,False
2019-01-10,,Portland Trail Blazers,Chicago Bulls,124,112,1.18,4.99,False,True,236,12,False
2019-01-10,,Dallas Mavericks,Phoenix Suns,104,94,1.16,5.81,False,True,198,10,False
2019-01-10,,Boston Celtics,Indiana Pacers,135,108,1.34,3.44,False,True,243,27,False
2019-01-10,,Houston Rockets,Milwaukee Bucks,109,116,2.04,1.82,False,False,225,-7,False
2019-01-10,,Memphis Grizzlies,San Antonio Spurs,96,86,2.19,1.7,False,True,182,10,False
2019-01-10,,Brooklyn Nets,Atlanta Hawks,116,100,1.26,4.1,False,True,216,16,False
2019-01-10,,Washington Wizards,Philadelphia 76ers,123,106,2.38,1.62,False,True,229,17,False
2019-01-10,,New Orleans Pelicans,Cleveland Cavaliers,140,124,1.06,10.71,False,True,264,16,False
2019-01-11,,Miami Heat,Boston Celtics,115,99,2.16,1.71,False,True,214,16,False
2019-01-11,,Denver Nuggets,Los Angeles Clippers,121,100,1.46,2.82,False,True,221,21,False
2019-01-11,,San Antonio Spurs,Oklahoma City Thunder,154,147,2.01,1.83,True,True,301,7,False
2019-01-11,,Sacramento Kings,Detroit Pistons,112,102,1.29,3.73,False,True,214,10,False
2019-01-12,,Washington Wizards,Milwaukee Bucks,113,106,2.07,1.8,False,True,219,7,False
2019-01-12,,Philadelphia 76ers,Atlanta Hawks,121,123,1.2,4.82,False,False,244,-2,False
2019-01-12,,New York Knicks,Indiana Pacers,106,121,4.01,1.27,False,False,227,-15,False
2019-01-12,,Toronto Raptors,Brooklyn Nets,122,105,1.17,5.16,False,True,227,17,False
2019-01-12,,Minnesota Timberwolves,Dallas Mavericks,115,119,1.53,2.61,False,False,234,-4,False
2019-01-12,,Houston Rockets,Cleveland Cavaliers,141,113,1.07,9.78,False,True,254,28,False
2019-01-12,,Utah Jazz,Los Angeles Lakers,113,95,1.27,3.98,False,True,208,18,False
2019-01-12,,Portland Trail Blazers,Charlotte Hornets,127,96,1.37,3.16,False,True,223,31,False
2019-01-12,,Golden State Warriors,Chicago Bulls,146,109,1.05,11.57,False,True,255,37,False
2019-01-13,,Los Angeles Clippers,Detroit Pistons,104,109,1.34,3.39,False,False,213,-5,False
2019-01-13,,Miami Heat,Memphis Grizzlies,112,108,1.63,2.33,False,True,220,4,False
2019-01-13,,Orlando Magic,Boston Celtics,105,103,3.4,1.34,False,True,208,2,False
2019-01-13,,Oklahoma City Thunder,San Antonio Spurs,122,112,1.39,3.11,False,True,234,10,False
2019-01-13,,Minnesota Timberwolves,New Orleans Pelicans,110,106,2.08,1.8,False,True,216,4,False
2019-01-13,,Phoenix Suns,Denver Nuggets,102,93,4.35,1.23,False,True,195,9,False
2019-01-13,,Utah Jazz,Chicago Bulls,110,102,1.12,6.72,False,True,212,8,False
2019-01-13,,Sacramento Kings,Charlotte Hornets,104,97,1.44,2.88,False,True,201,7,False
2019-01-14,,Los Angeles Lakers,Cleveland Cavaliers,95,101,1.16,5.71,False,False,196,-6,False
2019-01-14,,Denver Nuggets,Portland Trail Blazers,116,113,1.56,2.53,False,True,229,3,False
2019-01-14,,Dallas Mavericks,Golden State Warriors,114,119,3.04,1.4,False,False,233,-5,False
2019-01-14,,Washington Wizards,Toronto Raptors,138,140,2.69,1.49,True,False,278,-2,False
2019-01-14,,Atlanta Hawks,Milwaukee Bucks,114,133,4.78,1.2,False,False,247,-19,False
2019-01-14,,New York Knicks,Philadelphia 76ers,105,108,4.1,1.25,False,False,213,-3,False
2019-01-14,,Orlando Magic,Houston Rockets,116,109,2.75,1.46,False,True,225,7,False
2019-01-15,,Los Angeles Clippers,New Orleans Pelicans,117,121,1.99,1.86,False,False,238,-4,False
2019-01-15,,Sacramento Kings,Portland Trail Blazers,115,107,1.77,2.11,False,True,222,8,False
2019-01-15,,Utah Jazz,Detroit Pistons,100,94,1.31,3.64,False,True,194,6,False
2019-01-15,,San Antonio Spurs,Charlotte Hornets,93,108,1.31,3.64,False,False,201,-15,False
2019-01-15,,Houston Rockets,Memphis Grizzlies,112,94,1.63,2.36,False,True,206,18,False
2019-01-15,,Brooklyn Nets,Boston Celtics,109,102,2.15,1.74,False,True,211,7,False
2019-01-16,,Philadelphia 76ers,Minnesota Timberwolves,149,107,1.42,2.99,False,True,256,42,False
2019-01-16,,Indiana Pacers,Phoenix Suns,131,97,1.17,5.55,False,True,228,34,False
2019-01-16,,Atlanta Hawks,Oklahoma City Thunder,142,126,4.62,1.21,False,True,268,16,False
2019-01-16,,Milwaukee Bucks,Miami Heat,124,86,1.25,4.07,False,True,210,38,False
2019-01-16,,Denver Nuggets,Golden State Warriors,111,142,2.17,1.73,False,False,253,-31,False
2019-01-16,,Los Angeles Lakers,Chicago Bulls,107,100,1.35,3.33,False,True,207,7,False
2019-01-17,,Golden State Warriors,New Orleans Pelicans,147,140,1.35,3.34,False,True,287,7,False
2019-01-17,,Los Angeles Clippers,Utah Jazz,109,129,1.89,1.95,False,False,238,-20,False
2019-01-17,,Portland Trail Blazers,Cleveland Cavaliers,129,112,1.07,9.86,False,True,241,17,False
2019-01-17,,Memphis Grizzlies,Milwaukee Bucks,101,111,3.03,1.41,False,False,212,-10,False
2019-01-17,,Boston Celtics,Toronto Raptors,117,108,1.69,2.24,False,True,225,9,False
2019-01-17,,Houston Rockets,Brooklyn Nets,142,145,1.42,2.91,True,False,287,-3,False
2019-01-17,,Detroit Pistons,Orlando Magic,120,115,1.6,2.42,True,True,235,5,False
2019-01-17,,Dallas Mavericks,San Antonio Spurs,101,105,1.83,2.01,False,False,206,-4,False
2019-01-18,,Denver Nuggets,Chicago Bulls,135,105,1.07,10.34,False,True,240,30,False
2019-01-18,,Toronto Raptors,Phoenix Suns,111,109,1.22,4.47,False,True,220,2,False
2019-01-18,,Oklahoma City Thunder,Los Angeles Lakers,128,138,1.2,4.87,True,False,266,-10,False
2019-01-18,,Indiana Pacers,Philadelphia 76ers,96,120,1.66,2.29,False,False,216,-24,False
2019-01-18,,Charlotte Hornets,Sacramento Kings,114,95,1.7,2.22,False,True,209,19,False
2019-01-18,,Washington Wizards,New York Knicks,101,100,1.32,3.52,False,True,201,1,False
2019-01-19,,Detroit Pistons,Miami Heat,98,93,1.73,2.17,False,True,191,5,False
2019-01-19,,Orlando Magic,Brooklyn Nets,115,117,1.74,2.14,False,False,232,-2,False
2019-01-19,,Boston Celtics,Memphis Grizzlies,122,116,1.18,5.22,False,True,238,6,False
2019-01-19,,Minnesota Timberwolves,San Antonio Spurs,113,116,1.83,2.03,False,False,229,-3,False
2019-01-19,,Utah Jazz,Cleveland Cavaliers,115,99,1.04,12.52,False,True,214,16,False
2019-01-19,,Portland Trail Blazers,New Orleans Pelicans,128,112,1.66,2.29,False,True,240,16,False
2019-01-19,,Los Angeles Clippers,Golden State Warriors,94,112,3.46,1.32,False,False,206,-18,False
2019-01-20,,Denver Nuggets,Cleveland Cavaliers,124,102,1.02,17.42,False,True,226,22,False
2019-01-20,,Houston Rockets,Los Angeles Lakers,138,134,1.33,3.43,True,True,272,4,False
2019-01-20,,Chicago Bulls,Miami Heat,103,117,2.47,1.58,False,False,220,-14,False
2019-01-20,,Atlanta Hawks,Boston Celtics,105,113,3.32,1.35,False,False,218,-8,False
2019-01-20,,Orlando Magic,Milwaukee Bucks,108,118,5.14,1.18,False,False,226,-10,False
2019-01-20,,Indiana Pacers,Dallas Mavericks,111,99,1.31,3.6,False,True,210,12,False
2019-01-20,,Detroit Pistons,Sacramento Kings,101,103,1.97,1.87,False,False,204,-2,False
2019-01-20,,Philadelphia 76ers,Oklahoma City Thunder,115,117,1.65,2.32,False,False,232,-2,False
2019-01-20,,Toronto Raptors,Memphis Grizzlies,119,90,1.15,5.83,False,True,209,29,False
2019-01-20,,Charlotte Hornets,Phoenix Suns,135,115,1.34,3.37,False,True,250,20,False
2019-01-21,,San Antonio Spurs,Los Angeles Clippers,95,103,1.21,4.69,False,False,198,-8,False
2019-01-21,,Minnesota Timberwolves,Phoenix Suns,116,114,1.1,7.5,False,True,230,2,False
2019-01-21,,Indiana Pacers,Charlotte Hornets,120,95,1.29,3.74,False,True,215,25,False
2019-01-22,,New York Knicks,Oklahoma City Thunder,109,127,4.24,1.24,False,False,236,-18,False
2019-01-22,,Los Angeles Lakers,Golden State Warriors,111,130,8.14,1.09,False,False,241,-19,False
2019-01-22,,Philadelphia 76ers,Houston Rockets,121,93,1.55,2.56,False,True,214,28,False
2019-01-22,,Boston Celtics,Miami Heat,107,99,1.26,4.05,False,True,206,8,False
2019-01-22,,Memphis Grizzlies,New Orleans Pelicans,85,105,1.69,2.24,False,False,190,-20,False
2019-01-22,,Utah Jazz,Portland Trail Blazers,104,109,1.47,2.79,False,False,213,-5,False
2019-01-22,,Atlanta Hawks,Orlando Magic,103,122,1.74,2.14,False,False,225,-19,False
2019-01-22,,Milwaukee Bucks,Dallas Mavericks,116,106,1.15,5.9,False,True,222,10,False
2019-01-22,,Washington Wizards,Detroit Pistons,101,87,1.44,2.9,False,True,188,14,False
2019-01-22,,Cleveland Cavaliers,Chicago Bulls,88,104,2.18,1.71,False,False,192,-16,False
2019-01-22,,Brooklyn Nets,Sacramento Kings,123,94,1.6,2.43,False,True,217,29,False
2019-01-23,,Toronto Raptors,Sacramento Kings,120,105,1.15,5.77,False,True,225,15,False
2019-01-23,,Oklahoma City Thunder,Portland Trail Blazers,123,114,1.56,2.52,False,True,237,9,False
2019-01-23,,Dallas Mavericks,Los Angeles Clippers,106,98,1.68,2.25,False,True,204,8,False
2019-01-23,,Phoenix Suns,Minnesota Timberwolves,91,118,2.45,1.58,False,False,209,-27,False
2019-01-24,,New Orleans Pelicans,Detroit Pistons,94,98,1.48,2.69,False,False,192,-4,False
2019-01-24,,Utah Jazz,Denver Nuggets,114,108,1.55,2.54,False,True,222,6,False
2019-01-24,,Memphis Grizzlies,Charlotte Hornets,107,118,1.85,2.01,False,False,225,-11,False
2019-01-24,,Philadelphia 76ers,San Antonio Spurs,122,120,1.73,2.17,False,True,242,2,False
2019-01-24,,Chicago Bulls,Atlanta Hawks,101,121,1.83,2.02,False,False,222,-20,False
2019-01-24,,Brooklyn Nets,Orlando Magic,114,110,1.49,2.69,False,True,224,4,False
2019-01-24,,New York Knicks,Houston Rockets,110,114,3.81,1.28,False,False,224,-4,False
2019-01-24,,Indiana Pacers,Toronto Raptors,110,106,1.41,3.05,False,True,216,4,False
2019-01-24,,Miami Heat,Los Angeles Clippers,99,111,1.45,2.86,False,False,210,-12,False
2019-01-24,,Boston Celtics,Cleveland Cavaliers,123,103,1.06,11.23,False,True,226,20,False
2019-01-25,,Oklahoma City Thunder,New Orleans Pelicans,122,116,1.08,9.13,False,True,238,6,False
2019-01-25,,Washington Wizards,Golden State Warriors,118,126,4.6,1.21,False,False,244,-8,False
2019-01-25,,Phoenix Suns,Portland Trail Blazers,106,120,4.11,1.25,False,False,226,-14,False
2019-01-25,,Los Angeles Lakers,Minnesota Timberwolves,105,120,1.77,2.12,False,False,225,-15,False
2019-01-26,,Denver Nuggets,Phoenix Suns,132,95,1.05,11.91,False,True,227,37,False
2019-01-26,,Utah Jazz,Minnesota Timberwolves,106,102,1.17,5.51,False,True,208,4,False
2019-01-26,,Milwaukee Bucks,Charlotte Hornets,108,99,1.13,6.35,False,True,207,9,False
2019-01-26,,Dallas Mavericks,Detroit Pistons,106,101,1.51,2.64,False,True,207,5,False
2019-01-26,,Brooklyn Nets,New York Knicks,109,99,1.23,4.38,False,True,208,10,False
2019-01-26,,Houston Rockets,Toronto Raptors,121,119,2.36,1.61,False,True,240,2,False
2019-01-26,,Memphis Grizzlies,Sacramento Kings,96,99,1.77,2.11,False,False,195,-3,False
2019-01-26,,Cleveland Cavaliers,Miami Heat,94,100,4.11,1.25,False,False,194,-6,False
2019-01-26,,Orlando Magic,Washington Wizards,91,95,1.64,2.34,False,False,186,-4,False
2019-01-26,,Chicago Bulls,Los Angeles Clippers,101,106,2.67,1.49,False,False,207,-5,False
2019-01-27,,Portland Trail Blazers,Atlanta Hawks,120,111,1.25,4.17,False,True,231,9,False
2019-01-27,,Denver Nuggets,Philadelphia 76ers,126,110,1.18,5.33,False,True,236,16,False
2019-01-27,,Memphis Grizzlies,Indiana Pacers,106,103,2.69,1.48,False,True,209,3,False
2019-01-27,,Boston Celtics,Golden State Warriors,111,115,2.4,1.59,False,False,226,-4,False
2019-01-27,,New Orleans Pelicans,San Antonio Spurs,114,126,2.64,1.5,False,False,240,-12,False
2019-01-28,,New York Knicks,Miami Heat,97,106,2.75,1.47,False,False,203,-9,False
2019-01-28,,Los Angeles Clippers,Sacramento Kings,122,108,1.63,2.36,False,True,230,14,False
2019-01-28,,Chicago Bulls,Cleveland Cavaliers,101,104,1.55,2.53,False,False,205,-3,False
2019-01-28,,Oklahoma City Thunder,Milwaukee Bucks,118,112,2.01,1.84,False,True,230,6,False
2019-01-28,,San Antonio Spurs,Washington Wizards,132,119,1.59,2.45,False,True,251,13,False
2019-01-28,,Minnesota Timberwolves,Utah Jazz,111,125,2.81,1.46,False,False,236,-14,False
2019-01-28,,Houston Rockets,Orlando Magic,103,98,1.25,4.19,False,True,201,5,False
2019-01-28,,Dallas Mavericks,Toronto Raptors,120,123,2.61,1.51,False,False,243,-3,False
2019-01-28,,Los Angeles Lakers,Phoenix Suns,116,102,1.3,3.66,False,True,218,14,False
2019-01-29,,Indiana Pacers,Golden State Warriors,100,132,3.53,1.31,False,False,232,-32,False
2019-01-29,,Charlotte Hornets,New York Knicks,101,92,1.12,7.07,False,True,193,9,False
2019-01-29,,Boston Celtics,Brooklyn Nets,112,104,1.23,4.37,False,True,216,8,False
2019-01-29,,Memphis Grizzlies,Denver Nuggets,92,95,2.94,1.41,False,False,187,-3,False
2019-01-29,,Los Angeles Clippers,Atlanta Hawks,118,123,1.41,3.05,False,False,241,-5,False
2019-01-30,,San Antonio Spurs,Phoenix Suns,126,124,1.08,9.04,False,True,250,2,False
2019-01-30,,Houston Rockets,New Orleans Pelicans,116,121,1.08,9.16,False,False,237,-5,False
2019-01-30,,Los Angeles Lakers,Philadelphia 76ers,105,121,3.44,1.32,False,False,226,-16,False
2019-01-30,,Cleveland Cavaliers,Washington Wizards,116,113,3.72,1.3,False,True,229,3,False
2019-01-30,,Detroit Pistons,Milwaukee Bucks,105,115,3.44,1.33,False,False,220,-10,False
2019-01-30,,Orlando Magic,Oklahoma City Thunder,117,126,2.3,1.64,False,False,243,-9,False
2019-01-30,,Brooklyn Nets,Chicago Bulls,122,117,1.37,3.18,False,True,239,5,False
2019-01-31,,New York Knicks,Dallas Mavericks,90,114,3.37,1.34,False,False,204,-24,False
2019-01-31,,Miami Heat,Chicago Bulls,89,105,1.16,5.7,False,False,194,-16,False
2019-01-31,,Boston Celtics,Charlotte Hornets,126,94,1.32,3.56,False,True,220,32,False
2019-01-31,,Minnesota Timberwolves,Memphis Grizzlies,99,97,1.66,2.3,True,True,196,2,False
2019-01-31,,Washington Wizards,Indiana Pacers,107,89,1.89,1.96,False,True,196,18,False
2019-01-31,,New Orleans Pelicans,Denver Nuggets,99,105,4.52,1.22,False,False,204,-6,False
2019-01-31,,Sacramento Kings,Atlanta Hawks,135,113,1.48,2.75,False,True,248,22,False
2019-01-31,,Portland Trail Blazers,Utah Jazz,132,105,2.2,1.71,False,True,237,27,False
2019-02-01,,Golden State Warriors,Philadelphia 76ers,104,113,1.28,3.83,False,False,217,-9,False
2019-02-01,,Los Angeles Clippers,Los Angeles Lakers,120,123,2.12,1.77,True,False,243,-3,False
2019-02-01,,Toronto Raptors,Milwaukee Bucks,92,105,1.71,2.2,False,False,197,-13,False
2019-02-01,,Orlando Magic,Indiana Pacers,107,100,1.63,2.34,False,True,207,7,False
2019-02-01,,Detroit Pistons,Dallas Mavericks,93,89,1.31,3.6,False,True,182,4,False
2019-02-01,,San Antonio Spurs,Brooklyn Nets,117,114,1.32,3.57,False,True,231,3,False
2019-02-02,,Charlotte Hornets,Memphis Grizzlies,100,92,1.31,3.63,False,True,192,8,False
2019-02-02,,New York Knicks,Boston Celtics,99,113,9.28,1.07,False,False,212,-14,False
2019-02-02,,Miami Heat,Oklahoma City Thunder,102,118,2.35,1.61,False,False,220,-16,False
2019-02-02,,Utah Jazz,Atlanta Hawks,128,112,1.11,6.89,False,True,240,16,False
2019-02-02,,Denver Nuggets,Houston Rockets,136,122,1.62,2.36,False,True,258,14,False
2019-02-03,,Utah Jazz,Houston Rockets,98,125,1.34,3.35,False,False,223,-27,False
2019-02-03,,Sacramento Kings,Philadelphia 76ers,115,108,2.27,1.66,False,True,223,7,False
2019-02-03,,Phoenix Suns,Atlanta Hawks,112,118,1.78,2.08,False,False,230,-6,False
2019-02-03,,Minnesota Timberwolves,Denver Nuggets,106,107,1.84,2.01,False,False,213,-1,False
2019-02-03,,Golden State Warriors,Los Angeles Lakers,115,101,1.06,10.82,False,True,216,14,False
2019-02-03,,Washington Wizards,Milwaukee Bucks,115,131,3.03,1.4,False,False,246,-16,False
2019-02-03,,Cleveland Cavaliers,Dallas Mavericks,98,111,2.77,1.46,False,False,209,-13,False
2019-02-03,,Miami Heat,Indiana Pacers,88,95,1.74,2.14,False,False,183,-7,False
2019-02-03,,Orlando Magic,Brooklyn Nets,102,89,1.66,2.28,False,True,191,13,False
2019-02-03,,Charlotte Hornets,Chicago Bulls,125,118,1.35,3.24,False,True,243,7,False
2019-02-03,,Detroit Pistons,Los Angeles Clippers,101,111,1.73,2.15,False,False,212,-10,False
2019-02-03,,San Antonio Spurs,New Orleans Pelicans,113,108,1.16,5.5,False,True,221,5,False
2019-02-04,,New York Knicks,Memphis Grizzlies,84,96,2.16,1.72,False,False,180,-12,False
2019-02-04,,Boston Celtics,Oklahoma City Thunder,134,129,1.56,2.5,False,True,263,5,False
2019-02-04,,Toronto Raptors,Los Angeles Clippers,121,103,1.21,4.6,False,True,224,18,False
2019-02-05,,Sacramento Kings,San Antonio Spurs,127,112,2.09,1.77,False,True,239,15,False
2019-02-05,,Phoenix Suns,Houston Rockets,110,118,4.23,1.24,False,False,228,-8,False
2019-02-05,,Detroit Pistons,Denver Nuggets,129,103,2.12,1.74,False,True,232,26,False
2019-02-05,,Brooklyn Nets,Milwaukee Bucks,94,113,3.45,1.32,False,False,207,-19,False
2019-02-05,,Washington Wizards,Atlanta Hawks,129,137,1.35,3.28,False,False,266,-8,False
2019-02-05,,New Orleans Pelicans,Indiana Pacers,107,109,2.36,1.62,False,False,216,-2,False
2019-02-06,,Memphis Grizzlies,Minnesota Timberwolves,108,106,2.41,1.6,False,True,214,2,False
2019-02-06,,Portland Trail Blazers,Miami Heat,108,118,1.3,3.58,False,False,226,-10,False
2019-02-06,,Oklahoma City Thunder,Orlando Magic,132,122,1.24,4.27,False,True,254,10,False
2019-02-06,,Philadelphia 76ers,Toronto Raptors,107,119,1.73,2.15,False,False,226,-12,False
2019-02-06,,New York Knicks,Detroit Pistons,92,105,2.3,1.64,False,False,197,-13,False
2019-02-06,,Cleveland Cavaliers,Boston Celtics,96,103,5.59,1.15,False,False,199,-7,False
2019-02-06,,Charlotte Hornets,Los Angeles Clippers,115,117,1.63,2.35,False,False,232,-2,False
2019-02-06,,Indiana Pacers,Los Angeles Lakers,136,94,2.15,1.72,False,True,230,42,False
2019-02-07,,Sacramento Kings,Houston Rockets,101,127,2.49,1.56,False,False,228,-26,False
2019-02-07,,Utah Jazz,Phoenix Suns,116,88,1.06,10.63,False,True,204,28,False
2019-02-07,,Golden State Warriors,San Antonio Spurs,141,102,1.05,11.24,False,True,243,39,False
2019-02-07,,Chicago Bulls,New Orleans Pelicans,120,125,2.03,1.82,False,False,245,-5,False
2019-02-07,,Milwaukee Bucks,Washington Wizards,148,129,1.12,6.58,False,True,277,19,False
2019-02-07,,Brooklyn Nets,Denver Nuggets,135,130,2.33,1.64,False,True,265,5,False
2019-02-07,,Dallas Mavericks,Charlotte Hornets,99,93,1.44,2.85,False,True,192,6,False
2019-02-08,,Orlando Magic,Minnesota Timberwolves,122,112,1.6,2.39,False,True,234,10,False
2019-02-08,,Indiana Pacers,Los Angeles Clippers,116,92,1.38,3.16,False,True,208,24,False
2019-02-08,,Atlanta Hawks,Toronto Raptors,101,119,3.24,1.36,False,False,220,-18,False
2019-02-08,,Boston Celtics,Los Angeles Lakers,128,129,1.24,4.24,False,False,257,-1,False
2019-02-08,,Oklahoma City Thunder,Memphis Grizzlies,117,95,1.07,8.99,False,True,212,22,False
2019-02-08,,Portland Trail Blazers,San Antonio Spurs,127,118,1.4,3.04,False,True,245,9,False
