date,home_team,away_team,home_score,away_score,home_odds,away_odds,overtime,home_win,total_points,point_diff,season,home_r3_win_pct,home_r3_pts_scored,home_r3_pts_allowed,home_r3_point_diff,home_r3_cover_rate,home_r5_win_pct,home_r5_pts_scored,home_r5_pts_allowed,home_r5_point_diff,home_r5_cover_rate,home_r8_win_pct,home_r8_pts_scored,home_r8_pts_allowed,home_r8_point_diff,home_r8_cover_rate,home_r11_win_pct,home_r11_pts_scored,home_r11_pts_allowed,home_r11_point_diff,home_r11_cover_rate,home_home_rolling_win_pct,home_away_rolling_win_pct,home_games_last_7d,home_venue_streak,away_r3_win_pct,away_r3_pts_scored,away_r3_pts_allowed,away_r3_point_diff,away_r3_cover_rate,away_r5_win_pct,away_r5_pts_scored,away_r5_pts_allowed,away_r5_point_diff,away_r5_cover_rate,away_r8_win_pct,away_r8_pts_scored,away_r8_pts_allowed,away_r8_point_diff,away_r8_cover_rate,away_r11_win_pct,away_r11_pts_scored,away_r11_pts_allowed,away_r11_point_diff,away_r11_cover_rate,away_home_rolling_win_pct,away_away_rolling_win_pct,away_games_last_7d,away_venue_streak
2023-11-18,Toronto Raptors,Boston Celtics,105,108,4.01,1.26,False,False,213,-3,2023-2024,0.3333333333333333,105.66666666666667,117.33333333333333,-11.666666666666666,0.3333333333333333,0.6,113.4,116.8,-3.4,0.4,0.5,110.875,113.5,-2.625,0.25,0.45454545454545453,108.54545454545455,110.9090909090909,-2.3636363636363638,0.2727272727272727,0.5,0.5,3,2,1.0,116.0,99.66666666666667,16.333333333333332,1.0,0.8,114.4,102.4,12.0,0.8,0.75,120.0,105.5,14.5,0.75,0.8181818181818182,119.36363636363636,106.0,13.363636363636363,0.8181818181818182,1.0,0.6666666666666666,3,1
2023-11-18,Cleveland Cavaliers,Detroit Pistons,108,100,1.27,3.96,False,True,208,8,2023-2024,0.6666666666666666,115.66666666666667,112.33333333333333,3.3333333333333335,0.3333333333333333,0.6,116.4,113.8,2.6,0.4,0.5,110.5,111.0,-0.5,0.25,0.45454545454545453,110.54545454545455,112.18181818181819,-1.6363636363636365,0.2727272727272727,0.25,0.5,3,0,0.0,111.33333333333333,119.66666666666667,-8.333333333333334,0.0,0.0,112.2,119.8,-7.6,0.0,0.0,110.5,119.25,-8.75,0.0,0.18181818181818182,111.36363636363636,116.27272727272727,-4.909090909090909,0.0,0.2,0.16666666666666666,2,0
2023-11-19,Chicago Bulls,Miami Heat,102,97,2.07,1.8,False,True,199,5,2023-2024,0.0,100.0,105.66666666666667,-5.666666666666667,0.0,0.2,106.8,108.2,-1.4,0.2,0.25,109.0,110.75,-1.75,0.25,0.2727272727272727,108.27272727272727,111.18181818181819,-2.909090909090909,0.18181818181818182,0.375,0.25,4,2,1.0,117.0,111.0,6.0,1.0,1.0,115.2,108.8,6.4,0.8,0.875,113.75,109.25,4.5,0.75,0.6363636363636364,111.36363636363636,111.0,0.36363636363636365,0.5454545454545454,0.75,0.5714285714285714,3,0
2023-11-19,Milwaukee Bucks,Dallas Mavericks,132,125,1.8,2.08,False,True,257,7,2023-2024,1.0,125.33333333333333,106.66666666666667,18.666666666666668,1.0,0.6,119.4,111.6,7.8,0.6,0.75,119.5,113.25,6.25,0.75,0.6363636363636364,118.0909090909091,116.0909090909091,2.0,0.6363636363636364,0.8333333333333334,0.4,3,0,0.6666666666666666,125.33333333333333,124.0,1.3333333333333333,0.6666666666666666,0.6,127.2,125.0,2.2,0.6,0.625,123.875,121.25,2.625,0.625,0.7272727272727273,123.18181818181819,118.63636363636364,4.545454545454546,0.6363636363636364,0.75,0.7142857142857143,3,3
2023-11-19,Golden State Warriors,Oklahoma City Thunder,123,130,1.78,2.11,True,False,253,-7,2023-2024,0.0,106.66666666666667,116.0,-9.333333333333334,0.0,0.0,107.0,114.8,-7.8,0.0,0.25,112.5,117.125,-4.625,0.25,0.45454545454545453,112.54545454545455,112.27272727272727,0.2727272727272727,0.36363636363636365,0.16666666666666666,0.8333333333333334,3,4,1.0,120.66666666666667,98.33333333333333,22.333333333333332,0.6666666666666666,0.8,117.6,104.0,13.6,0.4,0.625,119.875,111.0,8.875,0.375,0.6363636363636364,116.9090909090909,112.0909090909091,4.818181818181818,0.36363636363636365,0.5,0.8,3,1
2023-11-19,New Orleans Pelicans,Minnesota Timberwolves,120,121,3.39,1.34,False,False,241,-1,2023-2024,0.6666666666666666,123.33333333333333,118.66666666666667,4.666666666666667,0.0,0.4,114.4,116.4,-2.0,0.0,0.375,114.75,119.375,-4.625,0.125,0.45454545454545453,111.45454545454545,116.18181818181819,-4.7272727272727275,0.18181818181818182,0.5714285714285714,0.5,3,3,0.6666666666666666,111.66666666666667,114.66666666666667,-3.0,0.3333333333333333,0.8,114.8,111.0,3.8,0.6,0.875,115.125,106.0,9.125,0.5,0.7272727272727273,112.18181818181819,105.63636363636364,6.545454545454546,0.45454545454545453,1.0,0.5,3,4
2023-11-19,Charlotte Hornets,New York Knicks,108,122,3.08,1.4,False,False,230,-14,2023-2024,0.0,103.66666666666667,123.33333333333333,-19.666666666666668,0.0,0.2,110.2,123.8,-13.6,0.0,0.25,114.125,124.375,-10.25,0.0,0.2727272727272727,113.54545454545455,122.63636363636364,-9.090909090909092,0.0,0.16666666666666666,0.5,3,2,0.6666666666666666,111.33333333333333,109.0,2.3333333333333335,0.3333333333333333,0.8,117.8,107.8,10.0,0.6,0.625,111.75,105.125,6.625,0.5,0.6363636363636364,110.54545454545455,104.36363636363636,6.181818181818182,0.5454545454545454,0.5,0.5714285714285714,4,3
2023-11-19,San Antonio Spurs,Memphis Grizzlies,108,120,2.29,1.66,False,False,228,-12,2023-2024,0.0,106.66666666666667,123.33333333333333,-16.666666666666668,0.0,0.0,107.0,122.6,-15.6,0.0,0.125,111.75,126.125,-14.375,0.0,0.2727272727272727,110.72727272727273,124.36363636363636,-13.636363636363637,0.09090909090909091,0.16666666666666666,0.4,3,1,0.3333333333333333,111.0,120.66666666666667,-9.666666666666666,0.0,0.4,109.4,114.0,-4.6,0.2,0.25,109.875,117.875,-8.0,0.125,0.18181818181818182,108.45454545454545,115.9090909090909,-7.454545454545454,0.09090909090909091,0.0,0.3333333333333333,2,2
2023-11-20,Indiana Pacers,Orlando Magic,116,128,1.55,2.55,False,False,244,-12,2023-2024,0.6666666666666666,128.0,129.0,-1.0,0.3333333333333333,0.8,134.0,123.2,10.8,0.6,0.625,127.375,126.5,0.875,0.375,0.6363636363636364,126.54545454545455,123.36363636363636,3.1818181818181817,0.45454545454545453,0.7142857142857143,0.3333333333333333,1,0,0.6666666666666666,101.0,105.0,-4.0,0.0,0.6,106.8,106.4,0.4,0.0,0.625,108.875,107.875,1.0,0.125,0.5454545454545454,107.0909090909091,107.63636363636364,-0.5454545454545454,0.18181818181818182,0.5,0.5714285714285714,3,3
2023-11-20,Brooklyn Nets,Philadelphia 76ers,99,121,2.41,1.61,False,False,220,-22,2023-2024,0.6666666666666666,113.66666666666667,106.66666666666667,7.0,0.6666666666666666,0.6,109.6,106.8,2.8,0.4,0.5,112.0,111.75,0.25,0.25,0.5454545454545454,114.36363636363636,113.18181818181819,1.1818181818181819,0.2727272727272727,0.5,0.6,2,0,0.3333333333333333,119.66666666666667,121.66666666666667,-2.0,0.3333333333333333,0.6,122.0,119.4,2.6,0.6,0.75,121.75,116.0,5.75,0.625,0.8181818181818182,120.72727272727273,112.0,8.727272727272727,0.7272727272727273,0.8571428571428571,0.75,3,1
2023-11-20,Dallas Mavericks,Sacramento Kings,113,129,1.84,2.01,False,False,242,-16,2023-2024,0.3333333333333333,121.66666666666667,126.66666666666667,-5.0,0.3333333333333333,0.6,129.0,126.0,3.0,0.6,0.625,125.25,122.125,3.125,0.625,0.6363636363636364,123.18181818181819,119.72727272727273,3.4545454545454546,0.5454545454545454,0.8,0.7142857142857143,3,0,1.0,128.66666666666666,116.66666666666667,12.0,1.0,1.0,122.4,113.2,9.2,0.8,0.625,112.375,112.125,0.25,0.5,0.6363636363636364,115.9090909090909,114.54545454545455,1.3636363636363635,0.5454545454545454,0.75,0.5,3,2
2023-11-20,Toronto Raptors,Detroit Pistons,142,113,1.23,4.37,False,True,255,29,2023-2024,0.3333333333333333,109.33333333333333,114.33333333333333,-5.0,0.3333333333333333,0.4,109.8,115.2,-5.4,0.2,0.5,112.625,114.625,-2.0,0.25,0.36363636363636365,109.27272727272727,112.18181818181819,-2.909090909090909,0.18181818181818182,0.42857142857142855,0.5,3,3,0.0,109.33333333333333,117.66666666666667,-8.333333333333334,0.0,0.0,110.4,117.4,-7.0,0.0,0.0,110.375,119.0,-8.625,0.0,0.09090909090909091,110.36363636363636,117.0909090909091,-6.7272727272727275,0.0,0.2,0.14285714285714285,2,1
2023-11-20,Cleveland Cavaliers,Denver Nuggets,121,109,2.54,1.55,False,True,230,12,2023-2024,0.6666666666666666,112.33333333333333,109.0,3.3333333333333335,0.6666666666666666,0.6,115.0,113.0,2.0,0.4,0.625,112.625,109.875,2.75,0.375,0.45454545454545453,110.0,111.0,-1.0,0.2727272727272727,0.4,0.5,3,1,0.3333333333333333,108.33333333333333,110.0,-1.6666666666666667,0.3333333333333333,0.6,113.4,110.2,3.2,0.6,0.625,113.0,109.5,3.5,0.625,0.7272727272727273,113.63636363636364,107.0,6.636363636363637,0.7272727272727273,1.0,0.4,2,1
2023-11-20,Los Angeles Lakers,Houston Rockets,105,104,1.42,2.95,False,True,209,1,2023-2024,0.6666666666666666,117.0,109.0,8.0,0.6666666666666666,0.8,117.8,111.2,6.6,0.6,0.5,111.375,114.0,-2.625,0.375,0.5454545454545454,114.0,115.63636363636364,-1.6363636363636365,0.45454545454545453,0.8333333333333334,0.16666666666666666,3,0,0.6666666666666666,103.66666666666667,103.66666666666667,0.0,0.3333333333333333,0.8,112.2,100.4,11.8,0.2,0.75,111.375,102.0,9.375,0.25,,,,,,0.8333333333333334,0.0,1,1
2023-11-20,Utah Jazz,Phoenix Suns,137,140,2.6,1.53,True,False,277,-3,2023-2024,0.6666666666666666,123.33333333333333,117.0,6.333333333333333,0.3333333333333333,0.4,120.2,123.0,-2.8,0.2,0.375,117.75,120.25,-2.5,0.25,0.36363636363636365,115.27272727272727,119.63636363636364,-4.363636363636363,0.18181818181818182,0.5,0.0,2,2,0.6666666666666666,121.0,118.0,3.0,0.6666666666666666,0.6,119.6,118.2,1.4,0.6,0.5,117.375,117.625,-0.25,0.5,0.45454545454545453,115.81818181818181,114.54545454545455,1.2727272727272727,0.45454545454545453,0.2,0.6666666666666666,2,1
2023-11-20,Memphis Grizzlies,Boston Celtics,100,102,5.74,1.15,False,False,202,-2,2023-2024,0.6666666666666666,110.66666666666667,114.33333333333333,-3.6666666666666665,0.3333333333333333,0.4,111.0,115.6,-4.6,0.2,0.375,111.125,115.75,-4.625,0.25,0.2727272727272727,109.9090909090909,115.63636363636364,-5.7272727272727275,0.18181818181818182,0.0,0.3333333333333333,2,0,1.0,113.0,103.33333333333333,9.666666666666666,1.0,1.0,115.4,102.2,13.2,1.0,0.75,114.125,105.625,8.5,0.75,0.8181818181818182,119.36363636363636,106.0909090909091,13.272727272727273,0.8181818181818182,1.0,0.7142857142857143,3,2
2023-11-20,Portland Trail Blazers,Oklahoma City Thunder,91,134,3.24,1.36,False,False,225,-43,2023-2024,0.0,96.33333333333333,110.33333333333333,-14.0,0.0,0.0,103.4,113.6,-10.2,0.0,0.25,105.25,111.75,-6.5,0.0,0.2727272727272727,103.27272727272727,110.27272727272727,-7.0,0.0,0.2,0.3333333333333333,3,2,1.0,127.0,106.33333333333333,20.666666666666668,0.6666666666666666,0.8,118.0,104.6,13.4,0.4,0.75,122.875,112.625,10.25,0.375,0.6363636363636364,118.9090909090909,113.72727272727273,5.181818181818182,0.36363636363636365,0.5,0.8333333333333334,3,2
2023-11-21,Golden State Warriors,Houston Rockets,121,116,1.34,3.38,False,True,237,5,2023-2024,0.0,111.0,120.66666666666667,-9.666666666666666,0.0,0.0,110.6,119.2,-8.6,0.0,0.125,110.25,116.0,-5.75,0.125,0.36363636363636365,114.0909090909091,115.45454545454545,-1.3636363636363635,0.2727272727272727,0.14285714285714285,0.8333333333333334,3,5,0.3333333333333333,103.66666666666667,105.0,-1.3333333333333333,0.0,0.6,108.6,102.0,6.6,0.2,0.75,112.5,101.875,10.625,0.25,0.5454545454545454,109.36363636363636,105.72727272727273,3.6363636363636362,0.18181818181818182,0.8333333333333334,0.0,2,2
2023-11-21,Minnesota Timberwolves,New York Knicks,117,100,1.73,2.17,False,True,217,17,2023-2024,0.6666666666666666,113.33333333333333,118.0,-4.666666666666667,0.6666666666666666,0.8,114.6,114.8,-0.2,0.6,0.875,116.5,109.875,6.625,0.625,0.8181818181818182,114.63636363636364,107.72727272727273,6.909090909090909,0.5454545454545454,1.0,0.5,3,0,1.0,119.33333333333333,107.0,12.333333333333334,0.6666666666666666,0.8,117.0,108.4,8.6,0.6,0.75,115.875,106.75,9.125,0.625,0.6363636363636364,110.18181818181819,103.27272727272727,6.909090909090909,0.5454545454545454,0.5,0.625,3,4
2023-11-21,San Antonio Spurs,Los Angeles Clippers,99,124,3.92,1.27,False,False,223,-25,2023-2024,0.0,105.0,124.0,-19.0,0.0,0.0,107.6,121.4,-13.8,0.0,0.0,108.75,126.0,-17.25,0.0,0.18181818181818182,109.0909090909091,124.18181818181819,-15.090909090909092,0.0,0.14285714285714285,0.4,3,2,0.3333333333333333,105.0,105.33333333333333,-0.3333333333333333,0.3333333333333333,0.2,106.8,112.0,-5.2,0.2,0.25,109.25,112.875,-3.625,0.25,0.36363636363636365,112.54545454545455,110.63636363636364,1.9090909090909092,0.36363636363636365,0.75,0.0,2,0
2023-11-21,Chicago Bulls,Miami Heat,100,118,2.03,1.83,False,False,218,-18,2023-2024,0.3333333333333333,97.66666666666667,98.66666666666667,-1.0,0.0,0.4,104.2,104.4,-0.2,0.2,0.375,108.375,109.25,-0.875,0.25,0.36363636363636365,108.27272727272727,109.27272727272727,-1.0,0.18181818181818182,0.4444444444444444,0.25,3,3,0.6666666666666666,110.0,107.33333333333333,2.6666666666666665,0.6666666666666666,0.8,113.0,108.8,4.2,0.6,0.875,112.75,108.375,4.375,0.75,0.6363636363636364,110.0909090909091,109.45454545454545,0.6363636363636364,0.5454545454545454,0.75,0.5,3,1
2023-11-21,Charlotte Hornets,Boston Celtics,121,118,3.86,1.28,True,True,239,3,2023-2024,0.0,104.0,121.0,-17.0,0.0,0.2,108.6,121.8,-13.2,0.0,0.25,112.75,123.625,-10.875,0.0,0.18181818181818182,112.81818181818181,123.72727272727273,-10.909090909090908,0.0,0.14285714285714285,0.5,3,3,1.0,109.0,104.0,5.0,1.0,1.0,111.6,100.8,10.8,1.0,0.75,111.375,103.875,7.5,0.75,0.8181818181818182,117.81818181818181,105.0909090909091,12.727272727272727,0.8181818181818182,1.0,0.75,3,3
2023-11-21,Washington Wizards,Milwaukee Bucks,129,142,4.62,1.21,False,False,271,-13,2023-2024,0.0,107.66666666666667,120.33333333333333,-12.666666666666666,0.0,0.0,106.8,117.4,-10.6,0.0,0.125,113.5,121.25,-7.75,0.0,0.18181818181818182,113.54545454545455,121.0909090909091,-7.545454545454546,0.09090909090909091,0.2,0.16666666666666666,2,2,1.0,130.0,112.0,18.0,1.0,0.8,121.0,111.4,9.6,0.8,0.75,122.25,115.75,6.5,0.75,0.7272727272727273,120.0909090909091,115.9090909090909,4.181818181818182,0.7272727272727273,0.8333333333333334,0.5,3,0
2023-11-21,New Orleans Pelicans,Sacramento Kings,129,93,2.02,1.84,False,True,222,36,2023-2024,0.6666666666666666,122.0,113.66666666666667,8.333333333333334,0.0,0.4,118.2,116.2,2.0,0.0,0.25,114.125,120.0,-5.875,0.0,0.36363636363636365,113.63636363636364,119.27272727272727,-5.636363636363637,0.09090909090909091,0.5,0.5,3,4,1.0,127.66666666666667,114.33333333333333,13.333333333333334,0.6666666666666666,1.0,124.0,112.2,11.8,0.6,0.75,115.875,113.5,2.375,0.5,0.6363636363636364,115.81818181818181,114.45454545454545,1.3636363636363635,0.45454545454545453,0.75,0.5714285714285714,3,3
2023-11-21,Detroit Pistons,Denver Nuggets,103,107,4.39,1.23,False,False,210,-4,2023-2024,0.0,111.0,125.33333333333333,-14.333333333333334,0.0,0.0,109.4,121.8,-12.4,0.0,0.0,110.0,121.125,-11.125,0.0,0.0,109.9090909090909,120.72727272727273,-10.818181818181818,0.0,0.16666666666666666,0.14285714285714285,3,0,0.3333333333333333,110.0,114.66666666666667,-4.666666666666667,0.3333333333333333,0.4,108.4,111.2,-2.8,0.4,0.625,115.5,110.875,4.625,0.625,0.6363636363636364,113.72727272727273,108.54545454545455,5.181818181818182,0.6363636363636364,1.0,0.3333333333333333,3,2
2023-11-22,Orlando Magic,Toronto Raptors,126,107,1.81,2.05,False,True,233,19,2023-2024,1.0,109.0,102.33333333333333,6.666666666666667,0.0,0.8,108.6,105.6,3.0,0.0,0.625,110.5,108.25,2.25,0.0,0.5454545454545454,109.45454545454545,109.36363636363636,0.09090909090909091,0.09090909090909091,0.6,0.5714285714285714,3,0,0.3333333333333333,119.66666666666667,116.33333333333333,3.3333333333333335,0.3333333333333333,0.4,112.8,114.6,-1.8,0.4,0.5,114.125,114.875,-0.75,0.375,0.45454545454545453,112.81818181818181,113.0,-0.18181818181818182,0.2727272727272727,0.42857142857142855,0.4,3,0
2023-11-22,Philadelphia 76ers,Cleveland Cavaliers,119,122,1.3,3.65,True,False,241,-3,2023-2024,0.6666666666666666,118.0,110.66666666666667,7.333333333333333,0.6666666666666666,0.6,123.4,118.0,5.4,0.6,0.75,122.875,115.875,7.0,0.625,0.8181818181818182,121.36363636363636,111.27272727272727,10.090909090909092,0.7272727272727273,0.75,0.75,3,0,1.0,112.66666666666667,101.33333333333333,11.333333333333334,0.6666666666666666,0.8,115.2,109.2,6.0,0.4,0.625,115.875,112.375,3.5,0.375,0.5454545454545454,111.45454545454545,111.0909090909091,0.36363636363636365,0.2727272727272727,0.4,0.5714285714285714,3,0
2023-11-22,Atlanta Hawks,Indiana Pacers,152,157,1.63,2.37,False,False,309,-5,2023-2024,0.3333333333333333,118.66666666666667,120.66666666666667,-2.0,0.3333333333333333,0.4,117.0,119.6,-2.6,0.4,0.5,119.375,118.75,0.625,0.375,0.5454545454545454,120.81818181818181,118.0909090909091,2.727272727272727,0.2727272727272727,0.3333333333333333,0.6,2,2,0.3333333333333333,124.66666666666667,130.33333333333334,-5.666666666666667,0.0,0.6,126.8,126.6,0.2,0.4,0.625,128.875,123.125,5.75,0.375,0.5454545454545454,124.0909090909091,124.0909090909091,0.0,0.36363636363636365,0.7142857142857143,0.5,1,0
2023-11-22,Phoenix Suns,Portland Trail Blazers,120,107,1.13,6.43,False,True,227,13,2023-2024,1.0,134.66666666666666,126.66666666666667,8.0,1.0,0.6,124.4,122.6,1.8,0.6,0.625,119.75,118.25,1.5,0.625,0.5454545454545454,119.9090909090909,117.9090909090909,2.0,0.5454545454545454,0.3333333333333333,0.6666666666666666,3,0,0.0,93.66666666666667,116.66666666666667,-23.0,0.0,0.0,98.0,116.2,-18.2,0.0,0.125,102.875,115.875,-13.0,0.0,0.2727272727272727,102.72727272727273,113.18181818181819,-10.454545454545455,0.0,0.2,0.2857142857142857,3,0
2023-11-22,Los Angeles Lakers,Utah Jazz,131,99,1.33,3.46,False,True,230,32,2023-2024,0.6666666666666666,107.33333333333333,108.0,-0.6666666666666666,0.6666666666666666,0.8,114.4,108.2,6.2,0.8,0.625,111.875,112.0,-0.125,0.5,0.6363636363636364,112.0,113.0909090909091,-1.0909090909090908,0.5454545454545454,0.8571428571428571,0.16666666666666666,3,1,0.3333333333333333,126.66666666666667,123.33333333333333,3.3333333333333335,0.3333333333333333,0.4,125.0,125.0,0.0,0.2,0.25,118.25,124.125,-5.875,0.125,0.2727272727272727,116.81818181818181,121.63636363636364,-4.818181818181818,0.18181818181818182,0.5,0.16666666666666666,2,0
2023-11-23,Phoenix Suns,Golden State Warriors,123,115,1.7,2.21,False,True,238,8,2023-2024,1.0,130.33333333333334,124.0,6.333333333333333,1.0,0.8,124.6,119.6,5.0,0.8,0.75,122.25,117.625,4.625,0.75,0.5454545454545454,119.36363636363636,118.18181818181819,1.1818181818181819,0.5454545454545454,0.42857142857142855,0.6666666666666666,3,1,0.3333333333333333,117.66666666666667,124.66666666666667,-7.0,0.3333333333333333,0.2,112.8,118.8,-6.0,0.2,0.25,112.375,116.125,-3.75,0.25,0.36363636363636365,113.27272727272727,116.72727272727273,-3.4545454545454546,0.36363636363636365,0.14285714285714285,0.7142857142857143,3,0
2023-11-23,Los Angeles Lakers,Dallas Mavericks,101,104,1.94,1.9,False,False,205,-3,2023-2024,1.0,114.33333333333333,99.33333333333333,15.0,1.0,0.8,117.4,106.0,11.4,0.8,0.75,114.875,110.875,4.0,0.625,0.6363636363636364,114.27272727272727,112.72727272727273,1.5454545454545454,0.5454545454545454,0.875,0.16666666666666666,3,2,0.3333333333333333,122.66666666666667,126.0,-3.3333333333333335,0.3333333333333333,0.4,122.8,126.6,-3.8,0.4,0.5,123.875,123.5,0.375,0.5,0.5454545454545454,122.0909090909091,121.45454545454545,0.6363636363636364,0.5454545454545454,0.8,0.625,2,0
2023-11-23,Portland Trail Blazers,Utah Jazz,121,105,2.34,1.64,False,True,226,16,2023-2024,0.0,97.66666666666667,120.33333333333333,-22.666666666666668,0.0,0.0,97.4,117.0,-19.6,0.0,0.0,101.875,116.75,-14.875,0.0,0.2727272727272727,103.54545454545455,112.63636363636364,-9.090909090909092,0.0,0.16666666666666666,0.2857142857142857,3,0,0.0,121.33333333333333,134.0,-12.666666666666666,0.0,0.4,121.2,124.4,-3.2,0.2,0.25,116.5,126.125,-9.625,0.125,0.2727272727272727,116.36363636363636,122.0909090909091,-5.7272727272727275,0.18181818181818182,0.5,0.14285714285714285,3,1
2023-11-23,Oklahoma City Thunder,Chicago Bulls,116,102,1.35,3.34,False,True,218,14,2023-2024,1.0,130.66666666666666,107.66666666666667,23.0,0.6666666666666666,1.0,125.2,101.8,23.4,0.6,0.875,122.25,106.375,15.875,0.5,0.7272727272727273,122.45454545454545,110.36363636363636,12.090909090909092,0.45454545454545453,0.5714285714285714,0.8333333333333334,3,0,0.3333333333333333,99.66666666666667,106.0,-6.333333333333333,0.0,0.2,100.4,106.4,-6.0,0.0,0.375,108.25,108.625,-0.375,0.25,0.2727272727272727,107.18181818181819,110.45454545454545,-3.272727272727273,0.18181818181818182,0.4444444444444444,0.2,3,0
2023-11-23,Houston Rockets,Memphis Grizzlies,111,91,1.49,2.72,False,True,202,20,2023-2024,0.0,106.66666666666667,110.66666666666667,-4.0,0.0,0.4,106.2,107.4,-1.2,0.2,0.625,111.0,102.125,8.875,0.125,0.5454545454545454,112.0909090909091,106.18181818181819,5.909090909090909,0.18181818181818182,0.8571428571428571,0.0,3,0,0.3333333333333333,109.0,114.66666666666667,-5.666666666666667,0.3333333333333333,0.4,110.6,114.4,-3.8,0.2,0.375,110.0,111.875,-1.875,0.25,0.2727272727272727,109.54545454545455,115.0909090909091,-5.545454545454546,0.18181818181818182,0.0,0.42857142857142855,2,0
2023-11-23,Minnesota Timberwolves,Philadelphia 76ers,112,99,1.36,3.24,False,True,211,13,2023-2024,0.6666666666666666,117.66666666666667,117.66666666666667,0.0,0.6666666666666666,0.8,114.6,112.8,1.8,0.6,0.875,115.75,110.5,5.25,0.625,0.8181818181818182,115.63636363636364,108.63636363636364,7.0,0.5454545454545454,1.0,0.5,2,1,0.6666666666666666,122.0,112.33333333333333,9.666666666666666,0.6666666666666666,0.4,119.8,117.2,2.6,0.4,0.625,119.5,115.125,4.375,0.5,0.7272727272727273,120.72727272727273,113.45454545454545,7.2727272727272725,0.6363636363636364,0.75,0.8,3,0
2023-11-23,New Orleans Pelicans,Sacramento Kings,117,112,2.0,1.85,False,True,229,5,2023-2024,0.6666666666666666,121.33333333333333,108.0,13.333333333333334,0.0,0.6,123.8,114.0,9.8,0.0,0.375,117.125,116.25,0.875,0.0,0.45454545454545453,116.0909090909091,115.9090909090909,0.18181818181818182,0.09090909090909091,0.5555555555555556,0.5,3,5,0.6666666666666666,117.0,120.66666666666667,-3.6666666666666665,0.3333333333333333,0.8,121.6,118.4,3.2,0.6,0.75,116.375,116.25,0.125,0.5,0.6363636363636364,113.9090909090909,115.0909090909091,-1.1818181818181819,0.45454545454545453,0.75,0.5,3,4
2023-11-23,Boston Celtics,Milwaukee Bucks,119,116,1.42,2.97,False,True,235,3,2023-2024,0.6666666666666666,109.33333333333333,108.66666666666667,0.6666666666666666,0.6666666666666666,0.8,111.8,106.2,5.6,0.8,0.75,112.5,104.75,7.75,0.75,0.7272727272727273,117.0909090909091,106.36363636363636,10.727272727272727,0.7272727272727273,1.0,0.75,3,0,1.0,134.66666666666666,117.66666666666667,17.0,1.0,1.0,130.0,114.8,15.2,1.0,0.75,123.875,116.25,7.625,0.75,0.7272727272727273,121.9090909090909,117.27272727272727,4.636363636363637,0.7272727272727273,0.8333333333333334,0.5714285714285714,3,1
2023-11-23,Atlanta Hawks,Brooklyn Nets,147,145,1.66,2.29,True,True,292,2,2023-2024,0.0,127.33333333333333,133.0,-5.666666666666667,0.0,0.2,123.4,127.2,-3.8,0.2,0.375,122.125,123.25,-1.125,0.25,0.5454545454545454,123.72727272727273,120.9090909090909,2.8181818181818183,0.2727272727272727,0.2857142857142857,0.6,2,3,0.3333333333333333,112.66666666666667,115.66666666666667,-3.0,0.3333333333333333,0.4,109.4,112.4,-3.0,0.4,0.375,110.75,113.5,-2.75,0.25,0.5454545454545454,112.45454545454545,112.81818181818181,-0.36363636363636365,0.2727272727272727,0.5,0.5,2,0
2023-11-23,Cleveland Cavaliers,Miami Heat,96,129,1.84,2.01,False,False,225,-33,2023-2024,1.0,117.0,109.33333333333333,7.666666666666667,0.3333333333333333,0.8,116.0,111.0,5.0,0.4,0.75,116.625,112.125,4.5,0.375,0.6363636363636364,112.27272727272727,110.54545454545455,1.7272727272727273,0.2727272727272727,0.5,0.5714285714285714,3,0,0.6666666666666666,112.33333333333333,105.66666666666667,6.666666666666667,0.6666666666666666,0.8,113.2,107.0,6.2,0.8,0.875,112.375,106.625,5.75,0.75,0.7272727272727273,112.63636363636364,108.9090909090909,3.727272727272727,0.6363636363636364,0.75,0.5555555555555556,3,2
2023-11-23,Indiana Pacers,Toronto Raptors,131,132,1.71,2.22,False,False,263,-1,2023-2024,0.6666666666666666,135.0,135.33333333333334,-0.3333333333333333,0.0,0.6,131.4,133.4,-2.0,0.2,0.625,133.375,127.625,5.75,0.375,0.5454545454545454,127.0,127.63636363636364,-0.6363636363636364,0.2727272727272727,0.625,0.5,2,0,0.3333333333333333,118.0,115.66666666666667,2.3333333333333335,0.3333333333333333,0.4,115.4,116.4,-1.0,0.4,0.5,115.125,116.375,-1.25,0.375,0.45454545454545453,112.81818181818181,114.0909090909091,-1.2727272727272727,0.2727272727272727,0.42857142857142855,0.3333333333333333,3,1
2023-11-23,Charlotte Hornets,Washington Wizards,117,114,1.59,2.45,False,True,231,3,2023-2024,0.3333333333333333,109.33333333333333,123.33333333333333,-14.0,0.0,0.2,108.0,122.0,-14.0,0.0,0.25,112.25,122.875,-10.625,0.0,0.2727272727272727,114.81818181818181,124.36363636363636,-9.545454545454545,0.0,0.25,0.5,3,4,0.0,115.0,130.66666666666666,-15.666666666666666,0.0,0.0,109.2,121.0,-11.8,0.0,0.125,115.375,123.875,-8.5,0.0,0.09090909090909091,115.0,124.36363636363636,-9.363636363636363,0.0,0.2,0.14285714285714285,2,0
